Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
8919.2,148.65333333333334,0.85615,0.85615,True,108230.266466499,1.0681497174099655e-10,1.06257754493758,6.48662836803161e-11,,,1e-07,7.0,0.0010001,-0.06499891431807844,3141592.653589793,45.0,7543.225609960328,3.256615194856855e-05,1.2699055921302215e-09,0.0101991259686592,1038532625.8863916,501911515.25935405,1153457924.7551358,-1.5925132039873528e-07,-1.095558240726469e-06,1.1070721936135947e-06,3.390139338854352e+26,0.7795942461295163,2.651173727227627,1.0085753889968938,1.7997934987850155,0.4701691599559636,0.4701691599559636,0.13529210190041885,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.4701691599559636,0.4701691599559636,0.13529210190041885,0.5754538920736264,0.5754538920736264,0.30212090076575354,0.5754538920736264,0.5754538920736264,0.30212090076575354
9369.2,156.15333333333334,0.87075,0.87075,True,137344.031536101,1.3554802483891289e-10,1.05121977839913,2.23064398095441e-10,,,2.23064398095441e-07,6.651569739193987,0.0010002230643980955,-0.06046815374186741,3141592.653589793,45.0,6110.922362154706,3.6181920114527665e-05,1.0931426156580755e-09,0.01048302563828253,807033914.5523133,409859436.3240156,905145566.6253194,-8.139979793478559e-08,-7.070170924147712e-07,7.116874988858952e-07,3.455999692069024e+26,0.6117659435219879,1.7043217325185438,0.868187954796697,1.8498919857794314,0.40305044878120994,0.40305044878120994,0.11942828898906194,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.40305044878120994,0.40305044878120994,0.11942828898906194,0.49330532329022275,0.49330532329022275,0.266695407488354,0.49330532329022275,0.49330532329022275,0.266695407488354
9819.2,163.65333333333334,0.885,0.885,True,166807.420403288,1.6462612980890035e-10,1.04566830117873,1.21191847709783e-09,,,1.21191847709783e-06,5.916526593154335,0.0010012119184770979,-0.05090454503397979,3141592.653589793,45.0,5141.034986176978,3.944752079734214e-05,8.624417672607731e-10,0.010717506864574684,593285253.8474921,309542602.47501445,669181601.0470461,-4.370018076905633e-08,-4.1639534996466837e-07,4.186822103594167e-07,3.8602692479713374e+26,0.4522836200572836,1.002643985248448,0.6849623675119669,1.8912698242299588,0.3125782639792259,0.3125782639792259,0.09906822641634434,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.3125782639792259,0.3125782639792259,0.09906822641634434,0.3825737498420997,0.3825737498420997,0.22122933550253987,0.3825737498420997,0.3825737498420997,0.22122933550253987
10269.2,171.15333333333334,0.8994,0.8994,True,206839.505477594,2.0413472731631518e-10,1.03987766650634,3.88193531312219e-09,,,3.88193531312219e-06,5.410951705781286,0.0010038819353131222,-0.044313675169121824,3141592.653589793,45.0,4236.953905665866,4.3452835740696134e-05,6.965305400862641e-10,0.010979442304526764,449584373.1375119,239637531.86778596,509462712.32459563,-3.040579576538056e-08,-2.6861888247190455e-07,2.703342679657555e-07,4.1350037155362466e+26,0.3443334955023234,0.6473860629275976,0.5531935324714143,1.937492383239015,0.2409476594106682,0.2409476594106682,0.08421051210163069,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.2409476594106682,0.2409476594106682,0.08421051210163069,0.29490294175586934,0.29490294175586934,0.1880505618045342,0.29490294175586934,0.29490294175586934,0.1880505618045342
10719.2,178.65333333333334,0.91685,0.91685,True,262952.24999717,2.5951370230963205e-10,1.03200592566476,2.32172961229036e-08,,,2.32172961229036e-05,4.634188359415623,0.0010232172961229036,-0.03411316240121368,3141592.653589793,45.0,3423.3854841407165,4.8341162615846065e-05,4.951308810510452e-10,0.011492693438027756,294620773.8338435,161257016.4617908,335864892.0810436,-2.028403976619929e-08,-1.422021762818925e-07,1.4364157200665545e-07,4.69224655681294e+26,0.22700293762243426,0.3439872883074496,0.39323932743909396,2.0280634827781023,0.16999826211119196,0.16999826211119196,0.06477822912457343,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.16999826211119196,0.16999826211119196,0.06477822912457343,0.20806588332335618,0.20806588332335618,0.14465631517449212,0.20806588332335618,0.20806588332335618,0.14465631517449212
11169.2,186.15333333333334,0.9327,0.9327,True,371249.444723699,3.663947271098806e-10,1.02202862406181,5.466280176774e-08,,,5.466280176774e-05,4.262308112103934,0.00105466280176774,-0.029148554709931263,3141592.653589793,45.0,2490.747496527642,5.667351408713396e-05,3.7075935785475414e-10,0.012167381562205426,202868580.61084878,114264530.3845853,232834799.59634528,-1.8229680478791867e-08,-8.887611234581301e-08,9.072642721977109e-08,4.836378064099668e+26,0.15736739604313132,0.2172681434849949,0.29446186070047004,2.1471226358206117,0.12350685550531057,0.12350685550531057,0.051732768801251695,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.12350685550531057,0.12350685550531057,0.051732768801251695,0.15116368054630097,0.15116368054630097,0.11552448731149653,0.15116368054630097,0.15116368054630097,0.11552448731149653
11619.2,193.65333333333334,0.951,0.95,False,672778.377251706,6.639806562458987e-10,1.01659832715406,2.64597420429013e-07,,,0.000264597420429013,3.5774143940824037,0.001264597420429013,-0.019702282061762687,3141592.653589793,45.0,1407.404020458908,7.539379421074729e-05,1.9309661802116273e-10,0.014938229782842217,86663641.19386667,53099082.731655076,101637096.04235263,-7.49251692389545e-09,-2.879079310370881e-08,2.9749749198865973e-08,6.023479009572284e+26,0.06869404905666747,0.07124355026043902,0.15335982284162433,2.6360816533821647,,,,,,,,,,,,,,,,
12069.2,201.15333333333334,0.9641,0.95,False,1232602.58463909,1.2164842104205401e-09,1.01291593983559,8.26752833683047e-07,,,0.000826752833683047,3.0826243078738282,0.0018267528336830471,-0.01265761149631118,3141592.653589793,45.0,770.9810852669226,0.00010186456425514593,9.231728899828104e-11,0.021656845903737194,30014856.968593728,20816374.204828594,36526881.52416782,-1.2667185092038222e-09,-5.101305188844057e-09,5.256223968904565e-09,9.153559101002862e+26,0.024687633639814726,0.01258740213255482,0.0733195807937132,3.8216853661293895,,,,,,,,,,,,,,,,
12519.2,208.65333333333334,0.9774,0.95,False,2053874.74023785,2.027016836422182e-09,1.01058930624514,2.33935621313291e-06,,,0.00233935621313291,2.630903643253166,0.00333935621313291,-0.006549843683792214,3141592.653589793,45.0,463.7581458073035,0.00013134066716082021,3.7221802383832653e-11,0.03968043072817101,6898386.142903668,5515793.471792407,8832423.733045934,-1.1409087621325068e-10,-5.210260583501298e-10,5.333712417397287e-10,1.3173217201739742e+27,0.005969621061923122,0.0012772968475917646,0.02956203520252702,7.002225629235947,,,,,,,,,,,,,,,,
12969.2,216.15333333333334,0.9874,0.95,False,3553206.49832368,3.506742282907051e-09,1.00627443603553,5.82276466996916e-06,,,0.00582276466996916,2.23487076177229,0.00682276466996916,-0.0020739553403702283,3141592.653589793,45.0,269.2175177191376,0.00017238256385277705,9.036373215639081e-12,0.08142035274344371,829492.1676448468,733820.3835315632,1107497.0029171894,8.610145642647192e-11,-2.9060016652781598e-11,9.087323790104316e-11,4.9826566664178263e+26,0.0007485303733668597,0.00021761972003376038,0.007176804077062229,14.367880344524968,,,,,,,,,,,,,,,,
13419.2,223.65333333333334,0.99495,0.95,False,4462221.74961077,4.403870614457635e-09,1.00507431887189,1.84668446707213e-05,,,0.018466844670721298,1.7336073037562454,0.0194668446707213,0.0017458104439796902,3141592.653589793,45.0,214.63022363722993,0.00019306322407523319,6.8127912586532204e-12,0.23258775008274782,-220412.6512643245,-208862.17657845357,303653.0020310319,-1.3868603544715674e-11,-2.1878775766421494e-12,1.4040120105286623e-11,3.2266729971014005e+26,0.00020523170210443584,3.362273731106671e-05,0.005410806627226984,41.04370529222857,,,,,,,,,,,,,,,,
13869.2,231.15333333333334,0.9987,0.95,False,4650952.6461532,4.590133533685249e-09,1.00377814955372,3.94609765745291e-05,,,0.0394609765745291,1.4038321710939374,0.0404609765745291,0.0029598648848731587,3141592.653589793,45.0,206.1866524427623,0.00019697663755987986,1.134514983865573e-11,0.48404764545976886,-176395.09113820296,-170649.15938667316,245430.97558587242,7.911904239666182e-13,-4.852935405473215e-12,4.917007660831124e-12,3.611252613127948e+26,0.00016588084600425995,1.1775060020631674e-05,0.009010464228727401,85.41769246479993,,,,,,,,,,,,,,,,
14319.2,238.65333333333334,1.0,0.95,False,4667231.38137131,4.606199396766532e-09,1.00370574582253,5.73310510253036e-05,,,0.0573310510253036,1.2416100964198882,0.0583310510253036,0.003162865844669777,3141592.653589793,45.0,205.48232017292287,0.00019731393742623168,1.2107251502168547e-11,0.6978833876117047,-130585.90968665287,-127099.70268631837,182227.91836500022,2.082109673463536e-13,-3.76543776437854e-12,3.771189913585812e-12,2.4336934615587767e+26,0.00012316343196625202,9.031099938161933e-06,0.009615735192565948,123.1523159723001,,,,,,,,,,,,,,,,
