z_m,z_mm,offset_D_mm,r_mm,theta_deg,current_signed_peak,current_peak_abs,current_signed_norm,current_abs_norm,current_signed_side_norm,current_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,without_dipole_signed_peak,without_dipole_peak_abs,without_dipole_signed_norm,without_dipole_abs_norm,without_dipole_signed_side_norm,without_dipole_abs_side_norm,snapshot_index,snapshot_Time_s,snapshot_Porosity
0.0325000000000001,32.5000000000001,45.0,55.50900827793635,54.162347045721624,8.737010340688032,8.737010340688032,5.3998254512086245e-16,5.3998254512086245e-16,0.7531084387610942,0.7531084387610942,190.01721828620148,190.01721828620148,0.9999999999999997,0.9999999999999997,1.0,1.0,porous/transmitted,8.737010340688032,8.737010340688032,2.0099035084538257e-16,2.0099035084538257e-16,0.3271279321763512,0.3271279321763512,24,5769.2,0.75115
0.030000000000000096,30.000000000000096,45.0,54.08326913195989,56.30993247402013,9.49503096426143,9.49503096426143,5.868312828023418e-16,5.868312828023418e-16,0.8184479205869927,0.8184479205869927,189.64109272657413,189.64109272657413,0.9980205711723403,0.9980205711723403,0.9980205711723407,0.9980205711723407,porous/transmitted,9.513862978904276,9.513862978904276,2.1886143926370623e-16,2.1886143926370623e-16,0.35621456332773554,0.35621456332773554,24,5769.2,0.75115
0.027500000000000094,27.500000000000092,45.0,52.73755777432251,58.5704343851614,10.206889484350267,10.206889484350267,6.30827015948432e-16,6.30827015948432e-16,0.8798083445510404,0.8798083445510404,187.48764384862034,187.48764384862034,0.9866876567271331,0.9866876567271331,0.9866876567271333,0.9866876567271333,porous/transmitted,10.34460035530065,10.34460035530065,2.3797211788619836e-16,2.3797211788619836e-16,0.38731872705483855,0.38731872705483855,24,5769.2,0.75115
0.02500000000000009,25.000000000000092,45.0,51.47815070493504,60.94539590092276,10.82779532395442,10.82779532395442,6.692015059027902e-16,6.692015059027902e-16,0.9333288749439468,0.9333288749439468,183.26148346363502,183.26148346363502,0.9644467228628139,0.9644467228628139,0.9644467228628141,0.9644467228628141,porous/transmitted,11.226950195666335,11.226950195666335,2.582701142337111e-16,2.582701142337111e-16,0.42035534570123817,0.42035534570123817,24,5769.2,0.75115
0.02250000000000009,22.50000000000009,45.0,50.31152949374531,63.43494882292192,11.306758144644228,11.306758144644228,6.988033436996289e-16,6.988033436996289e-16,0.974614272127751,0.974614272127751,176.67697599998365,176.67697599998365,0.9297945606901529,0.9297945606901529,0.9297945606901532,0.9297945606901532,porous/transmitted,12.160490739214076,12.160490739214076,2.7974572592003924e-16,2.7974572592003924e-16,0.45530862785444554,0.45530862785444554,24,5769.2,0.75115
0.020000000000000087,20.00000000000009,45.0,49.244289008980566,66.03751102542174,11.588095795196123,11.588095795196123,7.16191147382985e-16,7.16191147382985e-16,0.9988648739366035,0.9988648739366035,167.479779815855,167.479779815855,0.8813926512891009,0.8813926512891009,0.8813926512891012,0.8813926512891012,porous/transmitted,13.147484016627194,13.147484016627194,3.024509897773411e-16,3.024509897773411e-16,0.4922632676364888,0.4922632676364888,24,5769.2,0.75115
0.017500000000000085,17.500000000000085,45.0,48.28301978956995,68.74949449286667,11.601264693117642,11.601264693117642,7.170050384897613e-16,7.170050384897613e-16,1.0,1.0,155.47292703697562,155.47292703697562,0.8182044155746152,0.8182044155746152,0.8182044155746154,0.8182044155746154,porous/transmitted,14.178931905384806,14.178931905384806,3.2617890870570487e-16,3.2617890870570487e-16,0.530882360648844,0.530882360648844,24,5769.2,0.75115
0.015000000000000083,15.000000000000083,45.0,47.434164902525715,71.56505117707789,11.286171383063179,11.286171383063179,6.975309986432699e-16,6.975309986432699e-16,0.9728397447701207,0.9728397447701207,140.54567378526187,140.54567378526187,0.7396470438461726,0.7396470438461726,0.7396470438461729,0.7396470438461729,porous/transmitted,15.25886093504135,15.25886093504135,3.5102211091046376e-16,3.5102211091046376e-16,0.5713166667321923,0.5713166667321923,24,5769.2,0.75115
0.01250000000000008,12.50000000000008,45.0,46.703854230673535,74.47588900324564,10.591537502195886,10.591537502195886,6.545998178054589e-16,6.545998178054589e-16,0.9129640416254989,0.9129640416254989,122.70205789620445,122.70205789620445,0.6457417859437988,0.6457417859437988,0.645741785943799,0.645741785943799,porous/transmitted,16.40212501768888,16.40212501768888,3.773223028663035e-16,3.773223028663035e-16,0.6141223406074195,0.6141223406074195,24,5769.2,0.75115
0.010000000000000078,10.000000000000078,45.0,46.09772228646445,77.4711922908484,9.472608059007872,9.472608059007872,5.854454566472057e-16,5.854454566472057e-16,0.8165151222372696,0.8165151222372696,102.08492132642715,102.08492132642715,0.5372403735153524,0.5372403735153524,0.5372403735153525,0.5372403735153525,porous/transmitted,17.63197355594344,17.63197355594344,4.056143249140877e-16,4.056143249140877e-16,0.6601698778680473,0.6601698778680473,24,5769.2,0.75115
