Pe_label,pH0,Time_s,Time_min,Porosity_used,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,cH_molL,pH,C_molL,zeta,omega_t,Lambda_m,debye_d,L_abs,sigma_abs,L_over_sigma,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,L_abs_norm,sigma_abs_norm,L_over_sigma_norm
Pe10,1.5,49.42620466618201,0.8237700777697001,0.7968,317008.3204920872,3.1286289778750826e-10,1.0760006923891925,3.0931494575885555e-05,0.030931494575885555,1.50959909485689,0.03193149457588555,-5.2592516977374566e-05,2366.915268062789,5.813713660849336e-05,1.7094702292399938e-09,5.342822269073083e-13,0.2988970975687967,1.7875122617553468e-12,9.06347618655427e-07,3.96047098136636e-07,0.0011896398159924652,37.5188262752675,3.170781002754019e-05
Pe10,1.5,50.42857931375457,0.8404763218959095,0.7999,333402.0958492816,3.2904229666248933e-10,1.0759757448773437,3.139986338257669e-05,0.03139986338257669,1.5030722414911848,0.032399863382576694,-1.6735372242232686e-05,2259.339460657756,5.950510826571491e-05,1.6970692940977594e-09,1.6675724456372377e-13,0.30446829738551395,5.476998623360048e-13,8.794131920029447e-07,4.096137574658063e-07,0.0003713038685312952,38.218146809887635,9.715381291989621e-06
Pe10,1.5,51.89948018102401,0.8649913363504002,0.8045,369340.01664753794,3.6451026805184307e-10,1.0730541687458115,3.3031053308320875e-05,0.033031053308320873,1.481077577120036,0.034031053308320874,0.00010105752766963159,2056.8121811146425,6.23659691656296e-05,1.6558975723799922e-09,9.689874209690318e-13,0.3225117191688517,3.004502978887773e-12,8.222114261485241e-07,3.036750268992101e-07,0.002157560104241686,40.48303333038859,5.329541604833533e-05
Pe10,1.5,53.13588167780127,0.8855980279633545,0.80885,394323.5390420495,3.8916708841905837e-10,1.07408950643766,3.4161835590871025e-05,0.03416183559087103,1.4664588017544429,0.03516183559087103,0.0001767501172465187,1935.0465232727277,6.429826999792295e-05,1.6290536814328068e-09,1.6511832439974927e-12,0.3347069841531186,4.933220166215967e-12,7.84160252617498e-07,2.576004444807236e-07,0.0036765462739223854,42.01383450593446,8.750799152605488e-05
Pe10,1.5,54.42884227277548,0.9071473712129248,0.81265,434142.18185878056,4.284650347892679e-10,1.071142406982787,3.4631587002831245e-05,0.03463158700283125,1.4605276063200128,0.03563158700283125,0.00020686787486239437,1770.6834959230043,6.72162878152424e-05,1.6182796845725983e-09,1.8624646165781878e-12,0.3417096277061408,5.45043061584395e-12,7.485835010733752e-07,2.3498605117321653e-07,0.004146988150034315,42.89283590497946,9.668253596524001e-05
Pe10,1.5,55.97664895306453,0.9329441492177424,0.8175,461645.4038721632,4.5560860541934814e-10,1.0703451605165408,3.544339907859555e-05,0.03544339907859555,1.450464635253093,0.03644339907859555,0.000257182938402894,1676.3781563614905,6.908106063512474e-05,1.6001537980438265e-09,2.2681412400978104e-12,0.3518426789528603,6.446464217610436e-12,7.120236213747011e-07,3.2972946021077137e-07,0.005050273042271718,44.16477930107265,0.00011435069125657467
Pe10,1.5,57.21063124628387,0.9535105207713978,0.82085,484717.1029858024,4.78378602845188e-10,1.0689694946670667,3.6414745095313546e-05,0.03641474509531355,1.4387227257779849,0.03741474509531355,0.0003146456926293633,1605.1911054165457,7.059624818180823e-05,1.5792459424563472e-09,2.730065425321023e-12,0.363167536220132,7.517371882232912e-12,6.782019360642576e-07,3.8359955903771013e-07,0.006078799493342957,45.58632322324195,0.0001333470011076417
Pe10,1.5,58.88626517293513,0.9814377528822522,0.82485,536841.2252000152,5.298211135504421e-10,1.0664986015143407,3.786604499105898e-05,0.03786604499105898,1.4217500534283487,0.03886604499105898,0.0003953303309980517,1459.773338417345,7.402906766254674e-05,1.549480055814358e-09,3.294754946898375e-12,0.3799712915659839,8.671062840878399e-12,6.241291451694122e-07,2.9614708969467564e-07,0.007336144590578804,47.69560157596334,0.00015381176352068332
Pe10,1.5,60.79187585101577,1.0131979308502628,0.83045,568397.1787254105,5.60964419338372e-10,1.064326266755221,3.9541006508104e-05,0.039541006508104,1.4029522800058543,0.040541006508104,0.0004814078708957234,1390.923975762293,7.583912206976073e-05,1.5171338619241048e-09,3.95117956006608e-12,0.3998517430978594,9.88161144291691e-12,5.847834712627172e-07,2.1181533600197962e-07,0.008797748246275987,50.19107983040384,0.00017528509599721038
Pe10,1.5,62.10764621574543,1.0351274369290906,0.8333,597343.9156930288,5.895326285106859e-10,1.06316696388416,4.023481326187464e-05,0.04023481326187464,1.395398009983245,0.04123481326187464,0.0005150267093987882,1329.5113887907858,7.757092362261435e-05,1.5043162574625026e-09,4.1515075651028754e-12,0.4085354064344569,1.016192843928919e-11,5.625050930878666e-07,2.032716848670523e-07,0.00924380121051104,51.28108993357562,0.00018025750276533774
Pe10,1.5,64.20779597351442,1.070129932891907,0.83815,630790.2591072592,6.225416041259914e-10,1.061679531872176,4.113858274113842e-05,0.04113858274113842,1.3857506741946557,0.04213858274113842,0.0005571483051979845,1268.1187509754793,7.942642793661324e-05,1.4880968683398586e-09,4.417921973623159e-12,0.4205077396177593,1.0506160903575856e-11,5.377257815469122e-07,2.6941618961192093e-07,0.009837003027768564,52.78390776776538,0.0001863636749110858
Pe10,1.5,65.88213143620405,1.098035523936734,0.8423,666139.097725792,6.574281965865612e-10,1.0594556356530782,4.254269862500187e-05,0.042542698625001873,1.37117496481471,0.043542698625001874,0.0006190588246717701,1209.3045822828856,8.133493880440172e-05,1.463907023066478e-09,4.827651494342687e-12,0.4375877306113659,1.1032419687814011e-11,5.117980397326017e-07,3.512796954095012e-07,0.010749312154083604,54.92786038585583,0.00019569872335408863
Pe10,1.5,67.71744131865583,1.1286240219775971,0.84615,713562.4110365225,7.042313694561213e-10,1.0569655168461685,4.331445090293005e-05,0.04331445090293005,1.3633671867789792,0.04431445090293005,0.000651365940263214,1136.766256122289,8.388984785720878e-05,1.4511037984430462e-09,4.9591386316926976e-12,0.44843312228166027,1.1058814314295609e-11,4.901387624618429e-07,2.515291137185019e-07,0.011042083139163704,56.28921976095432,0.00019616692478695852
Pe10,1.5,69.88596264558214,1.1647660440930356,0.85075,786268.5198605212,7.75986722306861e-10,1.0532166884054943,4.411433728669918e-05,0.04411433728669918,1.355420240632908,0.04511433728669918,0.0006836348507691041,1040.9501583187957,8.766576474841406e-05,1.438182083257688e-09,5.025618125711276e-12,0.46064310876617875,1.091000392727522e-11,4.651531443502331e-07,1.7798615032465699e-07,0.011190107252728789,57.8218688413977,0.00019352724975774574
Pe10,1.5,71.70876598608346,1.1951460997680576,0.8549,864566.4982102024,8.53260821483057e-10,1.0518619008612915,4.419196535452532e-05,0.04419196535452532,1.3546566835781186,0.04519196535452532,0.0006867026741195763,952.5214999680121,9.164475191298983e-05,1.4369463405741944e-09,4.858805157722579e-12,0.464283861835197,1.0465160556123894e-11,4.468029944215728e-07,1.7892756517159867e-07,0.01081867930968838,58.27887154573544,0.00018563638970253943
Pe10,1.5,73.70681778581915,1.228446963096986,0.8586,897149.437713761,8.854176836616094e-10,1.050753803770714,4.556909858248321e-05,0.04556909858248321,1.3413295622563797,0.04656909858248321,0.0007393266249972981,922.8725357735634,9.31052418574796e-05,1.4155403365654587e-09,5.176968546561865e-12,0.48100934727880584,1.0762719219177991e-11,4.344431770629791e-07,2.3425566998360665e-07,0.011527106085449297,60.37832512970289,0.0001909146380044017
Pe10,1.5,76.16333630865299,1.26938893847755,0.8626,960860.0430761774,9.482951645508831e-10,1.0485924722666646,4.745151868821594e-05,0.047451518688215934,1.323749883397759,0.048451518688215935,0.0008060733920140633,867.4794233872674,9.603187367127399e-05,1.3877699137508588e-09,5.509350561100892e-12,0.5038205608522002,1.0935144353342706e-11,4.234743540972333e-07,3.044949578869528e-07,0.012267192239735715,63.24168501559544,0.00019397320353989014
Pe10,1.5,78.95700612731694,1.315950102121949,0.86775,1017503.6999907222,1.0041981093570536e-09,1.0470517852631356,4.920253331747977e-05,0.04920253331747977,1.3080125359017771,0.05020253331747977,0.000863247026203734,825.2909093561158,9.845583569296935e-05,1.3633530956308302e-09,5.797915460209375e-12,0.5259178010805491,1.1024375764229686e-11,4.130935423376175e-07,1.939343730448528e-07,0.012909714629942148,66.015423951282,0.00019555603610861073
Pe10,1.5,81.05450529268093,1.350908421544682,0.8709,1070617.379346654,1.0566172370621518e-09,1.0457133722216934,5.0517425288760254e-05,0.050517425288760257,1.2965587921503279,0.05151742528876026,0.0009033256018012314,788.2027352616071,0.00010074558538144878,1.345842039759999e-09,5.958476611901758e-12,0.5423448956395119,1.0986508142343176e-11,3.921870601376552e-07,1.4855621680872497e-07,0.013267222196795955,68.07742225095856,0.0001948843207941697
Pe10,1.5,84.0835540704444,1.4013925678407402,0.87545,1142694.5967538585,1.1277519223204871e-09,1.0448422253215632,5.24484120664373e-05,0.0524484120664373,1.2802676560161521,0.0534484120664373,0.0009581046448232635,742.9627765005791,0.00010376752676852137,1.3213070785435702e-09,6.173149219919267e-12,0.5660844407859654,1.0904997161462901e-11,3.612343357633192e-07,1.395645906511646e-07,0.013745215042223093,71.05731023732034,0.0001934384371757982
Pe10,1.5,86.65767425528473,1.444294570921412,0.8791,1248526.724003495,1.2322001145917183e-09,1.0446723766196877,5.4365103296445953e-05,0.054365103296445956,1.2646797824498777,0.05536510329644596,0.0010080693195903662,682.9311527168843,0.0001082322112606816,1.2982343855583074e-09,6.254307771652601e-12,0.5889250974774175,1.0619869654803469e-11,3.296223888556e-07,1.9243018740702334e-07,0.013925923738278986,73.92436594776386,0.0001883806991069665
Pe10,1.5,89.86579702536267,1.4977632837560444,0.8839,1522239.1731750006,1.502333308179143e-09,1.0447205507569586,5.864563272486188e-05,0.05864563272486188,1.2317643237720435,0.05964563272486188,0.0011056960916116755,563.1663536431763,0.00011918638388962679,1.2507826262362445e-09,6.263616423342436e-12,0.6378923913914332,9.81923676763039e-12,2.731903718055304e-07,2.422250693343369e-07,0.013946650504257212,80.07094752541553,0.00017417866199011034
Pe10,1.5,92.45010157498018,1.5408350262496695,0.88755,1888074.73288009,1.863384946020637e-09,1.03927933046159,5.714670542215826e-05,0.05714670542215826,1.2430088021579428,0.05814670542215826,0.0010735484602138507,458.3085462617641,0.0001321192244256535,1.266801616083729e-09,5.537585868231384e-12,0.627698971337082,8.822040693225276e-12,2.4964837323205785e-07,1.347292879252283e-07,0.012330061345027957,78.79142638158106,0.00015648988616241545
Pe10,1.5,95.67091710615496,1.5945152851025823,0.89095,1951018.582284873,1.9255056975899086e-09,1.03783879463796,5.9625578037218296e-05,0.059625578037218296,1.2245673976850389,0.0606255780372183,0.0011256160726743783,445.8395825867259,0.00013395399851018306,1.2406326856901101e-09,5.7567394607502336e-12,0.6578775873202525,8.750472081286869e-12,2.337386448768693e-07,1.007927380899554e-07,0.012818031609334434,82.57957373901725,0.00015522036538774433
Pe10,1.5,99.98016977041496,1.666336162840249,0.8956,2068855.470502995,2.0418016681718687e-09,1.0357268416234224,6.222326340130281e-05,0.062223263401302804,1.2060472153422033,0.0632232634013028,0.001174522289268454,423.5018376488723,0.0001374413283568051,1.214878120243501e-09,5.897192799581731e-12,0.6910532751805862,8.533629766881107e-12,2.1497214881153857e-07,1.138323839797392e-07,0.013130766856266048,86.74392621857878,0.00015137390510983935
Pe10,1.5,103.56346800593954,1.7260578000989923,0.8989,2138693.533630549,2.110726479899323e-09,1.0336350401263257,6.260271397258102e-05,0.06260271397258102,1.20340683871023,0.06360271397258102,0.0011812183784720035,412.01421350695364,0.00013934419927499365,1.2112487483060461e-09,5.883286346175848e-12,0.6991744845289589,8.41461820526743e-12,2.0825433323664242e-07,2.0796201376743643e-07,0.013099802564665624,87.76333472125432,0.00014926281694140257
Pe10,1.5,108.50297994988811,1.808382999164802,0.903,2233003.143547324,2.203802831340099e-09,1.031450883992032,6.34610774085218e-05,0.06346107740852179,1.1974925589515888,0.06446107740852179,0.0011959668586609157,397.2523373786432,0.0001419095957453402,1.2031572297534186e-09,5.888240104787313e-12,0.7133497662972058,8.254352048577067e-12,2.003657183811865e-07,1.557111156838837e-07,0.013110832668581164,89.54267596742822,0.000146419933589547
Pe10,1.5,113.98341717146776,1.8997236195244624,0.90795,2360920.382996543,2.330047335424212e-09,1.0287076292315596,6.43245144032622e-05,0.0643245144032622,1.1916234836684076,0.0653245144032622,0.0012102603505104626,378.7958639740056,0.00014532568520726053,1.1951793202332875e-09,5.8661028009288404e-12,0.7288059779802318,8.048922454211747e-12,2.130168774025431e-07,8.740354180885374e-08,0.013061541457377668,91.48280494735496,0.00014277591799785884
Pe10,1.5,118.26440465553574,1.971073410925596,0.91145,2486885.7634464502,2.45436550438359e-09,1.0259236566839782,6.495823567574987e-05,0.06495823567574986,1.1873657794363988,0.06595823567574986,0.0012204160911664756,361.9749915051315,0.00014866396450662542,1.1894238703717413e-09,5.82058213308773e-12,0.7407174870003647,7.858032563344713e-12,2.1255768152862413e-07,9.57360131977395e-08,0.012960184541150417,92.97798787565281,0.00013938981513004074
Pe10,1.5,123.82845355163536,2.063807559193923,0.9158,2721835.4079597653,2.686242782880498e-09,1.0196943707605075,6.640296891722655e-05,0.06640296891722655,1.1778125026268063,0.06740296891722655,0.0012425498707042955,334.3377040215784,0.0001546864653036857,1.176607607074807e-09,5.757653232661598e-12,0.7652007801365246,7.52436926636998e-12,2.0090502777661373e-07,2.0594895814653145e-07,0.012820066225860585,96.05123425139124,0.00013347112429921632
Pe10,1.5,129.64702946724066,2.1607838244540107,0.91925,3106914.397719233,3.066286210214578e-09,1.0154885571724963,6.811541152218587e-05,0.06811541152218586,1.1667546152266506,0.06911541152218587,0.0012670407781864286,295.220094312339,0.0001646159968180099,1.1619400357822515e-09,5.560815867979455e-12,0.7908593604674945,7.03135872943621e-12,1.842800192231793e-07,1.017565139299925e-07,0.012381785567234951,99.27200764042047,0.00012472585033319577
Pe10,1.5,137.31910083280312,2.2886516805467187,0.92305,3331172.7614177763,3.2876120145685446e-09,1.0150781050501132,6.877890814622781e-05,0.06877890814622781,1.162544722812233,0.06977890814622781,0.0012760463498646785,276.59556195222183,0.00017006791593556232,1.1564026555344815e-09,5.445455235751912e-12,0.8020763121637854,6.789198425598113e-12,1.746061446477082e-07,6.772676882939813e-08,0.012124922070033578,100.68000679951012,0.00012043028656303759
Pe10,1.5,146.50335854137535,2.441722642356256,0.92715,3412928.6420683763,3.3682987980946412e-09,1.0144793864962924,6.964430916072767e-05,0.06964430916072767,1.1571143652567781,0.07064430916072767,0.001287403234664643,271.3289695205802,0.00017171052291231324,1.149297796044206e-09,5.46880821716099e-12,0.8161119033312447,6.7010518959938535e-12,1.6731632275207117e-07,7.901346983178016e-08,0.012176920124820434,102.44181349139805,0.00011886669817537855
Pe10,1.5,156.69338305590315,2.6115563842650524,0.9313,3558179.165872269,3.5116499243739073e-09,1.0133576856899642,7.14714796098893e-05,0.0714714796098893,1.1458672269969328,0.0724714796098893,0.0013099953323217394,261.70717084647373,0.0001748385444171585,1.1347171035877107e-09,5.495858859805428e-12,0.8418984669290073,6.527935464537275e-12,1.534124467531882e-07,1.8236283685286722e-07,0.012237151440625725,105.67865188069659,0.00011579587005368471
Pe10,1.5,167.86309970509666,2.7977183284182776,0.9358,3624528.9366986738,3.577132059152146e-09,1.0135713335678205,7.260270341970852e-05,0.07260270341970851,1.139047207696566,0.07360270341970851,0.0013230837106861105,258.1034134771466,0.00017605490098327625,1.1259634212924416e-09,5.537947787749276e-12,0.8589902631314669,6.4470437273183664e-12,1.4648302913421385e-07,1.0008810057159675e-07,0.01233086719977473,107.82408633846933,0.00011436097089723579
Pe10,1.5,179.15441842694847,2.9859069737824746,0.9401,3677528.5320506766,3.6294385946956102e-09,1.013318857154781,7.33265046241764e-05,0.07332650462417639,1.1347390167446436,0.07432650462417639,0.0013311138264524252,255.61625921476536,0.00017690933746015406,1.1204676194618079e-09,5.5715532987924414e-12,0.8716404784901757,6.392031389413312e-12,1.5316345625420538e-07,6.185947745541161e-08,0.012405693671553773,109.41199480679721,0.00011338513380968967
Pe10,1.5,191.09955817445297,3.184992636240883,0.94445,3818178.336446023,3.768249163793819e-09,1.0110751485097436,7.456380149090805e-05,0.07456380149090805,1.1274719584271706,0.07556380149090805,0.0013442417364818902,247.88823977664373,0.00017964578492091066,1.1112563761897002e-09,5.5788516685318915e-12,0.892226433052121,6.252730766390546e-12,1.5976820065291117e-07,8.188460965758568e-08,0.012421944317367208,111.99603078172802,0.0001109141478556205
Pe10,1.5,203.59112748688136,3.393185458114689,0.94925,3910708.725411797,3.8595695606222055e-09,1.0097684364923365,7.543065287805327e-05,0.07543065287805327,1.122452133300776,0.07643065287805327,0.0013530040008615254,243.5678384076721,0.00018123205816179537,1.104936653434811e-09,5.6016406855135374e-12,0.908222246145092,6.167698170012292e-12,1.423493088921451e-07,1.125342858589284e-07,0.012472686641560968,114.00389280999242,0.00010940579601390364
Pe10,1.5,213.65371602216584,3.560895267036097,0.95,4003155.2244998175,3.950807164575601e-09,1.0086062163095928,7.638512752110131e-05,0.07638512752110131,1.1169911920038478,0.07738512752110131,0.0013622522100441685,238.40542412830357,0.0001831837424556397,1.0981013205425515e-09,5.590731732036722e-12,0.9213512264244642,6.067970141780748e-12,,,0.012448396622628559,115.65189787354043,0.00010763676905882044
Pe10,1.5,226.92172154185744,3.7820286923642903,0.95,4182596.902269468,4.127902337357561e-09,1.006386640133062,7.778096090974959e-05,0.07778096090974959,1.109126695860402,0.07878096090974959,0.001375050707362916,228.68060301094908,0.0001870382063776656,1.0883298183780592e-09,5.539219047790199e-12,0.9400387705336053,5.892543181645484e-12,,,0.012333697804060252,117.99763734925041,0.00010452495559343166
Pe10,1.5,241.6427045319532,4.027378408865887,0.95,4234454.123372823,4.179081437137714e-09,1.00613876356522,7.910235115708868e-05,0.07910235115708868,1.101810607787095,0.08010235115708868,0.0013864053461701943,225.93571591868042,0.00018817093751777038,1.0793157964860098e-09,5.552770421840642e-12,0.9560414829494314,5.808085235705561e-12,,,0.012363871471309362,120.00636540966342,0.00010302679719615747
Pe10,1.5,257.97578035657995,4.299596339276333,0.95,4289118.482651329,4.233030966989242e-09,1.0057978419227012,8.071651243777343e-05,0.08071651243777342,1.0930376111635087,0.08171651243777342,0.0013993201856677723,223.13179555720302,0.0001893495439131665,1.068602666414488e-09,5.571573841002721e-12,0.9756374849861513,5.710700876854693e-12,,,0.012405739411108688,122.46613836191251,0.0001012993434515522
Pe10,1.5,270.2387230569328,4.503978717615548,0.95,4348222.764700679,4.291362360073518e-09,1.0054320957730982,8.220608001283663e-05,0.08220608001283662,1.0850960605819042,0.08320608001283662,0.0014103517146353878,220.17888739400112,0.00019061503671642557,1.0589943280914143e-09,5.5803124041744714e-12,0.9937832467272388,5.615220846750786e-12,,,0.012425196810513222,124.74387102621031,9.960566966775084e-05
Pe10,1.5,283.3643722576839,4.7227395376280645,0.95,4392455.043021648,4.335016226160567e-09,1.0052281300010086,8.346300973438465e-05,0.08346300973438465,1.078505958379794,0.08446300973438466,0.0014190301798627587,218.00589866790625,0.00019156266539995767,1.0510851218017749e-09,5.588064576485219e-12,1.0090002483334009,5.538219228107436e-12,,,0.012442457899085609,126.65397334682804,9.823977543138975e-05
Pe10,1.5,303.60452572396923,5.06007542873282,0.95,4449249.993778341,4.3910684863847e-09,1.0048584792044704,8.782192187401393e-05,0.08782192187401393,1.0563970631306705,0.08882192187401393,0.0014449918385103092,215.30221262632222,0.00019276169965308718,1.024969830062036e-09,5.657170241451549e-12,1.061462405740785,5.329600192013829e-12,,,0.012596329479337228,133.23924495302134,9.453918388518752e-05
Pe10,1.5,324.2949222657093,5.404915371095155,0.95,4495107.93585963,4.436326757914774e-09,1.0046134268062328,8.88543874687373e-05,0.08885438746873729,1.0513211226542065,0.08985438746873729,0.0014502663325922074,213.15773675048226,0.00019372891372823974,1.019064144027599e-09,5.650892691366327e-12,1.0740627677431924,5.26123133682393e-12,,,0.012582351803958626,134.82089561747785,9.332642203815388e-05
Pe10,1.5,353.7075522833371,5.895125871388952,0.95,4533797.351715255,4.47451024388608e-09,1.004332993020963,8.972805041055056e-05,0.08972805041055057,1.0470717683923183,0.09072805041055057,0.0014544848548876945,211.3977539909382,0.00019453368298347808,1.0141457517566187e-09,5.6454954036297e-12,1.0848088035589867,5.204138632640369e-12,,,0.012570334132274083,136.16978342602468,9.231368234570936e-05
Pe10,1.5,378.702740599029,6.311712343317151,0.95,4564647.883289237,4.5049573523138294e-09,1.0041367146048366,9.040668228715764e-05,0.09040668228715765,1.043799468051354,0.09140668228715765,0.0014576110048078244,210.01004825365789,0.0001951753451899046,1.0103740701171476e-09,5.640158154590216e-12,1.0931366394912552,5.159609467682961e-12,,,0.01255845014354028,137.21512857033406,9.152380116091235e-05
Pe10,1.5,406.4351485697256,6.77391914282876,0.95,4597239.457912827,4.537122736693538e-09,1.0039485811403133,9.130066906900784e-05,0.09130066906900784,1.0395260398598585,0.09230066906900784,0.0014615331849465027,208.56028287200004,0.0001958525317189964,1.005469128018847e-09,5.636871524232223e-12,1.1040347171625775,5.10570133040676e-12,,,0.012551132089265948,138.58310131483555,9.056755095090607e-05
Pe10,1.5,440.530948224076,7.342182470401267,0.95,4626409.03838928,4.565910875316976e-09,1.003818657017463,9.249859983973412e-05,0.09249859983973413,1.033864841168854,0.09349859983973413,0.001466449306282124,207.27213079981718,0.00019646017993041616,9.990071843769577e-10,5.639114160783419e-12,1.1185082587008983,5.041638375860559e-12,,,0.012556125573233299,140.3998813872454,8.943116937970547e-05
Pe10,1.5,481.8913393313794,8.031522322189657,0.95,4650097.075071231,4.589289150649648e-09,1.0037392764425956,9.465209647834376e-05,0.09465209647834376,1.0238697622718411,0.09565209647834376,0.001474350390838732,206.23257543935415,0.00019695470537710056,9.876974181004342e-10,5.6557892564336755e-12,1.1443606754091775,4.942313536255859e-12,,,0.012593254559978482,143.64498593714987,8.766929439144161e-05
Pe10,1.5,541.8913393313794,9.031522322189655,0.95,4663396.0587624,4.602414227520782e-09,1.0037122992657663,9.792192590032568e-05,0.09792192590032568,1.0091200535353302,0.09892192590032568,0.0014841937714967224,205.64997251298163,0.00019723349275688684,9.712362503490594e-10,5.685772012807597e-12,1.1835120036661126,4.8041523830726115e-12,,,0.01266001455868195,148.55942604133932,8.521852093827472e-05
Pe10,1.5,601.8913393313794,10.031522322189655,0.95,4663396.0587624,4.602414227520782e-09,1.0037122992657663,9.79461185434904e-05,0.0979461185434904,1.0090127697615796,0.0989461185434904,0.0014842574352872282,205.64997251298163,0.00019723349275688684,9.7111750790209e-10,5.686016747483381e-12,1.1838014469029747,4.80318448871554e-12,,,0.01266055948812187,148.5957581790841,8.520135193134964e-05
Pe10,1.5,661.8913393313794,11.031522322189655,0.95,4664525.113496187,4.6035285179445324e-09,1.0037094537331992,9.8249709482336e-05,0.098249709482336,1.007668725129685,0.099249709482336,0.0014850453014827536,205.60077753352937,0.00019725708779722625,9.696311142485465e-10,5.688381196139625e-12,1.1874370060644441,4.790469866686054e-12,,,0.012665824200520447,149.05210892220643,8.497581343938594e-05
Pe10,1.5,721.8913393313794,12.031522322189655,0.95,4667231.381371313,4.606199396766535e-09,1.003705747137274,9.898665164441524e-05,0.09898665164441524,1.0044233660895832,0.09998665164441524,0.001486873557110027,205.48231990376357,0.00019731393755546148,9.66051218504531e-10,5.693789852322422e-12,1.1962582994414896,4.759665914109641e-12,,,0.012677867185336382,150.1593949294262,8.442939711694286e-05
Pe0.1,2.0,0.1,0.0016666666666666,0.545,18827.43472957173,1.858123401384354e-11,1.2186342353765107,1.6267913937245272e-38,1e-07,7.0,0.0010001,-0.06499891431807844,24068.475044878847,1.8231428818605688e-05,9.659384446620077e-09,1.2591082491049466e-09,0.005666831208993868,2.221891216923149e-07,0.001307619358998,0.0011619607240691,1.0,1.0,1.0
Pe0.1,2.0,0.5,0.0083333333333333,0.545,18827.43472957173,1.858123401384354e-11,1.2186339845951786,2.7458628976718943e-28,1e-07,7.0,0.0010001,-0.06499891431807844,24068.479997903552,1.823142694269325e-05,9.659384446620077e-09,1.2591086377805007e-09,0.00566683237651658,2.2218914450306695e-07,0.0013076196783071,0.0011619607699011,1.0000003086911347,1.0000002060274373,1.0000001026636762
Pe0.1,2.0,2.1,0.035,0.545,18827.43472957173,1.858123401384354e-11,1.2186338597214024,9.925799138310496e-25,1e-07,7.0,0.0010001,-0.06499891431807844,24068.482464207897,1.8231426008603436e-05,9.659384446620077e-09,1.2591088313172458e-09,0.005666832957871715,2.221891558614298e-07,0.0013076198374051,0.001161960792862,1.000000462400512,1.0000003086165412,1.0000001537839234
Pe0.1,2.0,8.5,0.1416666666666666,0.54555,18923.485038842853,1.867602830203542e-11,1.2182294751775744,1.0730033978873877e-23,1e-07,7.0,0.0010001,-0.06499891431807844,23978.44046738058,1.8265624558648362e-05,9.659384446620077e-09,1.258437109906912e-09,0.0056744101212878265,2.2177408453185712e-07,0.001305579739396,0.0011584982090817,0.9994669725986532,1.001337416276301,0.9981320545430099
Pe0.1,2.0,34.1,0.5683333333333334,0.5468,19130.82222015857,1.8880654197232228e-11,1.2216493230406549,2.062130647395441e-23,1e-07,7.0,0.0010001,-0.06499891431807844,23706.361849274792,1.8370143081084295e-05,9.659384446620077e-09,1.2506327824495732e-09,0.005671415864427133,2.205150904721918e-07,0.0012958917097249,0.0011502510592316,0.9932686751425874,1.0008090333493591,0.9924657372630452
Pe0.1,2.0,127.26332419954542,2.121055403325757,0.55355,19853.32639671652,1.959371040342458e-11,1.2272634143848988,3.6885047480988994e-23,1e-07,7.0,0.0010001,-0.06499891431807844,23019.844332845074,1.86420557431132e-05,9.659384446620077e-09,1.241895902113811e-09,0.005714971093610873,2.173057189216941e-07,0.0012738764123712,0.0011207562865596,0.9863297321708668,1.0084950270868491,0.9780214137693776
Pe0.1,2.0,180.630614633016,3.0105102438836,0.55785,20205.406755241336,1.9941186712725076e-11,1.232017214412558,5.409033839402508e-23,1e-07,7.0,0.0010001,-0.06499891431807844,22706.47200824433,1.8770254570965404e-05,9.659384446620077e-09,1.2381983234206244e-09,0.005737053586346324,2.1582477918062785e-07,0.0012622117105647,0.0011053250579639,0.9833930675148969,1.0123918244187342,0.9713561921339231
Pe0.1,2.0,237.0881248563155,3.9514687476052575,0.5621,20733.464254701044,2.04623389626816e-11,1.2324635196409814,7.778277615417634e-23,1e-07,7.0,0.0010001,-0.06499891431807844,22288.67427460423,1.8945360548871885e-05,9.659384446620077e-09,1.2356516734768897e-09,0.005778547897363178,2.1383428768336984e-07,0.0012506524869629,0.0010864560109654,0.9813704853059844,1.0197141372751677,0.9623976459994529
Pe0.1,2.0,297.5174599715749,4.958624332859582,0.56705,21079.570847754003,2.080391962364918e-11,1.233639282023712,1.0504667376981909e-22,1e-07,7.0,0.0010001,-0.06499891431807844,22094.69433006436,1.9028344023485912e-05,9.659384446620077e-09,1.2399137046031311e-09,0.00582382269242025,2.1290375241280755e-07,0.001244634371155,0.001071743285937,0.9847554453594755,1.027703575002767,0.9582096134644899
Pe0.1,2.0,344.7212170514547,5.745353617524245,0.57125,21424.730546170504,2.1144565772237398e-11,1.2305909201499234,1.2466045619077013e-22,1e-07,7.0,0.0010001,-0.06499891431807844,21954.003842908456,1.9089217468048597e-05,9.659384446620077e-09,1.248198262288446e-09,0.005881450003288826,2.1222628120454493e-07,0.0012429918842758,0.0010588969816206,0.9913351478522548,1.0378728051674337,0.9551605388603749
Pe0.1,2.0,395.8472741137379,6.5974545685622985,0.575,21698.68733396475,2.1414940109304692e-11,1.228811630186344,1.6580089338521396e-22,1e-07,7.0,0.0010001,-0.06499891431807844,21850.715748377614,1.913428153766273e-05,9.659384446620077e-09,1.2552478683656553e-09,0.005928600268903237,2.1172752613288772e-07,0.0012414169732825,0.0010482580021247,0.9969340358606693,1.0461931986775808,0.9529158066797064
