Pe_label,run_dir,Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,653.255895723187,10.887598262053116,0.9153,0.9153,True,3136917.337115835,3.095896810173572e-09,1.0206033197222908,4.165443511721007e-05,,,0.04165443511721,1.38033875069453,0.04265443511721,0.0030054679944032,3141592.653589793,45.0,289.68099865899194,0.0001661823855528,1.2939644646836996e-11,0.4835446677189415,-216737.09394018963,-208128.15512549243,300486.7665065795,-6.419409156809046e-12,-4.1323623487959535e-12,7.63447657041858e-12,2.7864479298813832e+26,0.0002030917178341,1.828408717707144e-05,0.0102768324307521,85.32893426294774,3.048049260577259e-07,2.791751544728409e-07,3.048049260577259e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,3.048049260577259e-07,2.791751544728409e-07,3.048049260577259e-07,0.0002330991203593,0.0002134987901129,0.0002623194709724,0.0002330991203593,0.0002134987901129,0.0002623194709724
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,672.4764844536754,11.207941407561258,0.92005,0.92005,True,3549312.73343476,3.5028994356134533e-09,1.0117442463118742,4.767482126294952e-05,,,0.0476748212629495,1.321710926486681,0.0486748212629495,0.0030953573818337,3141592.653589793,45.0,259.6049786419759,0.0001755450084507,1.279390642862032e-11,0.5595139909245892,-182024.02005070247,-175618.37286545962,252931.92120278164,-8.555035877432719e-12,-3.6070325066999603e-12,9.284359017646356e-12,1.6132166049098468e+26,0.0001709505512318,2.2235450996029188e-05,0.0101610852608532,98.73489614935448,2.4050258643227265e-07,2.4050258643227265e-07,1.0411729514590037e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.4050258643227265e-07,2.4050258643227265e-07,1.0411729514590037e-07,0.0001839240003978,0.0001839240003978,8.960483065350796e-05,0.0001839240003978,0.0001839240003978,8.960483065350796e-05
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,691.6970731841639,11.528284553069398,0.9247,0.9247,True,3645671.517356412,3.597998164625397e-09,1.011157665959808,4.86839492442399e-05,,,0.0486839492442399,1.31261419902428,0.0496839492442399,0.0031062410675823,3141592.653589793,45.0,254.168099400076,0.0001774126049938,1.2775577034986928e-11,0.5743332817936022,-175538.5218802298,-169569.54281826795,244064.75066156583,-1.856638300159536e-11,-3.964725450793408e-12,1.8984984215481933e-11,7.427971886753326e+25,0.0001649574457168,4.5467833092343216e-05,0.0101465278203616,101.34998919205246,2.2999461734610293e-07,2.2999461734610293e-07,9.735349468291608e-08,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.2999461734610293e-07,2.2999461734610293e-07,9.735349468291608e-08,0.0001758880464438,0.0001758880464438,8.37838074103423e-05,0.0001758880464438,0.0001758880464438,8.37838074103423e-05
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,710.9176619146523,11.848627698577538,0.92905,0.92905,True,3793923.75659565,3.744311753807776e-09,1.010128220208448,5.023147683345207e-05,,,0.050231476833452,1.2990240531526076,0.051231476833452,0.0031209661597573,3141592.653589793,45.0,245.6351886951784,0.0001804677909922,1.2691447382280209e-11,0.5956146189326701,-166746.53026807657,-161303.53921071667,231998.35585267792,-1.7607361911013613e-12,-3.2844769762317544e-12,3.726658146657755e-12,3.4756962371393554e+26,0.0001568020621094,8.925109901659964e-06,0.0100797109666596,105.10541022964448,2.119000725228164e-07,2.119000725228164e-07,1.9527154783764766e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.119000725228164e-07,2.119000725228164e-07,1.9527154783764766e-07,0.0001620502698168,0.0001620502698168,0.0001680534819015,0.0001620502698168,0.0001620502698168,0.0001680534819015
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,749.358839375629,12.489313989593818,0.9358,0.9358,True,3930718.5674531935,3.879317739962179e-09,1.009570698771388,5.2167926075860816e-05,,,0.0521679260758608,1.2825964282136562,0.0531679260758608,0.0031363100689759,3141592.653589793,45.0,238.9411508126919,0.0001829782703383,1.2677642210853254e-11,0.622962505288146,-157412.779417493,-152539.3351981725,219196.3318731423,2.861219989022378e-12,-3.401329303815814e-12,4.444729559666976e-12,2.667748778627185e+26,0.0001481494845866,1.0644845392852077e-05,0.0100687467217128,109.93136769095877,1.9688142848700934e-07,1.9688142848700934e-07,1.0929281433739413e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.9688142848700934e-07,1.9688142848700934e-07,1.0929281433739413e-07,0.0001505647838077,0.0001505647838077,9.40589563590204e-05,0.0001505647838077,0.0001505647838077,9.40589563590204e-05
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,787.8000168366058,13.130000280610096,0.9433,0.9433,True,4013319.473640743,3.960838498879785e-09,1.0089727015223144,5.355732615736508e-05,,,0.053557326157365,1.271181113215081,0.054557326157365,0.0031453888959694,3141592.653589793,45.0,236.0387377678274,0.0001840998148439,1.2745984008136172e-11,0.6447470701225216,-151036.05309106843,-146588.0192521978,210475.50147608807,7.057620946411122e-12,-3.863474531315695e-12,8.045896399864099e-12,1.401866219918987e+26,0.0001422552868259,1.9269411574700087e-05,0.0101230246573023,113.77559103741456,2.171030579448877e-07,2.171030579448877e-07,1.027318672855261e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.171030579448877e-07,2.171030579448877e-07,1.027318672855261e-07,0.0001660292452907,0.0001660292452907,8.841251165753782e-05,0.0001660292452907,0.0001660292452907,8.841251165753782e-05
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,826.2411942975825,13.770686571626376,0.9499,0.9499,True,4094867.568544972,4.041320213811381e-09,1.008428381382777,5.489393133546401e-05,,,0.054893931335464,1.2604756652621232,0.055893931335464,0.0031527229237686,3141592.653589793,45.0,233.08244468020308,0.0001852636479149,1.279142523083637e-11,0.665523451026068,-145306.5509156773,-141218.36290643876,202624.3316114453,4.484358458231543e-12,-4.515513213110926e-12,6.363908418550046e-12,1.7086662940251347e+26,0.0001369488715273,1.5241157037867263e-05,0.0101591146616173,117.44190473849154,1.9362081457811565e-07,1.9362081457811565e-07,1.3029413186156397e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.9362081457811565e-07,1.9362081457811565e-07,1.3029413186156397e-07,0.0001480712341009,0.0001480712341009,0.0001121329900497,0.0001480712341009,0.0001480712341009,0.0001121329900497
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,864.6823717585593,14.411372862642654,0.95585,0.95,False,4169060.268997896,4.114542718578292e-09,1.0078956119788869,5.64648761862816e-05,,,0.0564648761862816,1.2482216198243783,0.0574648761862816,0.0031597152274566,3141592.653589793,45.0,229.07963115181005,0.0001868752367668,1.2717578662110786e-11,0.6846622783987292,-140341.2499039592,-136463.56692234718,195749.76761614677,4.871860303719901e-12,-4.585069125939887e-12,6.690133160753149e-12,1.524658277874203e+26,0.0001323025204503,1.602244460496398e-05,0.0101004647656509,120.81924679554622,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,903.123549219536,15.052059153658934,0.9628,0.95,False,4239262.613673243,4.183827048253022e-09,1.0073721315875193,5.8551403925469504e-05,,,0.0585514039254695,1.232462687102727,0.0595514039254695,0.0031665058688105,3141592.653589793,45.0,225.40313382438657,0.0001883931113232,1.2649151811050645e-11,0.7098908003372809,-134563.1282722028,-130923.41097429342,187744.97338556108,1.7531084022663998e-12,-4.1100645494083584e-12,4.46833522359283e-12,2.108237265051604e+26,0.0001268922741686,1.0701379460788744e-05,0.0100461192792561,125.27120963116428,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,941.5647266805128,15.692745444675213,0.9689,0.95,False,4312022.220573497,4.255635199601724e-09,1.0068230549504085,6.053043045524136e-05,,,0.0605304304552413,1.2180262376408708,0.0615304304552413,0.0031705519006052,3141592.653589793,45.0,221.72060813537556,0.0001899511656337,1.2568598595821788e-11,0.7338820631136616,-129272.30128811803,-125844.31511700714,180410.97396664805,-2.325276931142308e-12,-3.406480566154404e-12,4.12444210216245e-12,2.1193961304139285e+26,0.0001219354018314,9.87777724604208e-06,0.0099821428782606,129.50483895436216,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,980.0059041414896,16.33343173569149,0.97435,0.95,False,4384229.603739003,4.3268983484797904e-09,1.00609880022625,6.248773950544246e-05,,,0.0624877395054424,1.2042051856553533,0.0634877395054424,0.0031724763574638,3141592.653589793,45.0,218.22589419379676,0.0001914660830122,1.2486002786297285e-11,0.7577722561671525,-124295.93111540272,-121063.79191253454,173510.57663464322,-1.3026952042107505e-12,-3.5141765803881482e-12,3.747859633607191e-12,2.167473091207202e+26,0.0001172715906287,8.975886118220646e-06,0.0099165442225685,133.72063296199116,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1018.4470816024664,16.97411802670777,0.97925,0.95,False,4445309.918009368,4.387179933804535e-09,1.0055117473336634,6.53162451841718e-05,,,0.0653162451841718,1.1849787893772787,0.0663162451841718,0.0031719813407885,3141592.653589793,45.0,215.35304147081348,0.0001927389499566,1.2409255561764328e-11,0.7919946399922578,-118134.44438889802,-115136.84598888134,164961.32957557362,4.325801764195021e-12,-3.7469705983955855e-12,5.72296685018826e-12,1.2889661928919232e+26,0.0001114933618848,1.3706142632722096e-05,0.0098555905884018,139.7597018106029,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1056.888259063443,17.61480431772405,0.98355,0.95,False,4515567.8477776805,4.456519121702646e-09,1.0048079433761687,7.021163255371994e-05,,,0.0702116325537199,1.1535909286769186,0.0712116325537199,0.003163238314158,3141592.653589793,45.0,212.1508476452613,0.0001941880979234,1.2291944020253832e-11,0.8510544316839302,-108831.91751470526,-106172.43312012716,152042.66448788473,3.0125187247958256e-12,-3.422932016013456e-12,4.5597952424966856e-12,1.3849316472172312e+26,0.0001027619494659,1.0920420405302773e-05,0.0097624202512557,150.18171536855468,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1133.7706139853965,18.896176899756608,0.98985,0.95,False,4588325.043604802,4.528324893507096e-09,1.0042241470942186,7.440357789661314e-05,,,0.0744035778966131,1.1284061797310767,0.0754035778966131,0.0031491035385346,3141592.653589793,45.0,208.90814207286337,0.0001956894038267,1.2150687871497735e-11,0.9016764812609148,-101489.76446021628,-99083.468517418,141836.8993725975,4.153215552226589e-12,-3.093725550129641e-12,5.178835506441748e-12,1.0718527432162168e+26,9.586412034296254e-05,1.2402982575438332e-05,0.0096502327986478,159.11475884722026,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1210.65296890735,20.177549481789168,0.99465,0.95,False,4629527.2111661,4.568988272683844e-09,1.0039138560242984,7.754422584878313e-05,,,0.0775442258487831,1.1104505353793668,0.0785442258487831,0.0031351536474203,3141592.653589793,45.0,207.1128827482876,0.0001965356940386,1.204883530760324e-11,0.9395226594534436,-96558.9303093815,-94316.05233560652,134978.31214926665,3.344491673314647e-12,-2.859196609519971e-12,4.400071568140853e-12,1.1512151828482518e+26,9.122856757870688e-05,1.0537892335535693e-05,0.0095693401806235,165.7933022511383,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1287.5353238293037,21.458922063821724,0.9982,0.95,False,4648417.730901665,4.587631766759983e-09,1.0037893436408185,8.284542878725883e-05,,,0.0828454287872588,1.0817314499149986,0.0838454287872588,0.0031061379979622,3141592.653589793,45.0,206.29679131432408,0.0001969240490517,1.1915783205725196e-11,1.0030584624128736,-89434.7763795205,-87417.69507925547,125061.71532097472,8.660565916503338e-13,-2.5389248181094924e-12,2.682572133597401e-12,1.638659694197313e+26,8.452618028777547e-05,6.42459012049705e-06,0.0094636684877078,177.005177215335,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1441.3000336732105,24.02166722788684,0.99945,0.95,False,4659867.407471797,4.598931719344511e-09,1.0037374585091403,9.040714641043022e-05,,,0.0904071464104302,1.0437972385075447,0.0914071464104302,0.0030551627205812,3141592.653589793,45.0,205.80054084940795,0.0001971613293103,1.17073856340087e-11,1.093577200750722,-80594.16091769491,-78842.16995268984,112745.31713945432,4.915234773562086e-12,-2.646298918250652e-12,5.5823320255936496e-12,6.5134363609679495e+25,7.620182546411648e-05,1.336933114744184e-05,0.0092981564522571,192.97860839725988,,,,,,,,,,,,,,,,
Pe1,results\schakel2011_sommerfeld_rtm_20260617\Pe1,1748.8294533610244,29.147157556017078,1.0,0.95,False,4667231.38137131,4.606199396766532e-09,1.0037057458225245,9.989589793530068e-05,,,0.0998958979353006,1.0004523450136589,0.1008958979353006,0.0029792841770601,3141592.653589793,45.0,205.482320172924,0.0001973139374262,1.1408845572539362e-11,1.2071368761045136,-71148.92135006584,-69662.85707475862,99574.50810873284,1.0667581285578562e-12,-2.1232762202167058e-12,2.376189136449791e-12,1.2248020933078464e+26,6.729999506934407e-05,5.690822274365302e-06,0.0090610520904819,213.01796922590125,,,,,,,,,,,,,,,,
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,0.1,0.0016666666666666,0.545,0.545,True,18827.4341718184,1.858123346338378e-11,1.2186342353756738,4.090719515668093e-07,,,0.0004090719515668,3.38820029732236,0.0014090719515668,-0.0170128585101661,3141592.653589793,45.0,24068.475757911925,1.8231428548550947e-05,3.3018649619165885e-10,0.0079659015790188,322781947.910691,27075254.695680533,323915506.44243014,-8.108906142318671e-09,1.6991576339157572e-08,1.8827321246378965e-08,4.501443635108078e+27,1.0,1.0,1.0,1.0,0.0002852431861655,0.0002852431861655,0.00018219504121,-0.0009999999999999,0.001,0.0009999999999999,0.001,0.0002852431861655,0.0002852431861655,0.00018219504121,1.0,1.0,1.0,1.0,1.0,1.0
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,0.5,0.0083333333333333,0.5457,0.5457,True,19217.25063267724,1.8965952411328917e-11,1.2159969249682656,2.7306665550953643e-06,,,0.0027306665550953,2.5637313288325854,0.0037306665550953,-0.005716837644219,3141592.653589793,45.0,23661.74777217391,1.8387453320153187e-05,1.1082454391576813e-10,0.0211625131384655,53925558.80973653,11718171.88707642,55184068.76370589,-5.02304865354713e-10,4.666145656720171e-10,6.85594144269262e-10,6.588733712791523e+27,0.170365628276934,0.0364148534620198,0.335642266397955,2.656637535442934,4.8383765599786246e-05,4.8383765599786246e-05,1.1555204505786033e-05,-0.0009999999999999,0.001,0.0009999999999999,0.001,4.8383765599786246e-05,4.8383765599786246e-05,1.1555204505786033e-05,0.1696228619873372,0.1696228619873372,0.0634221679637503,0.1696228619873372,0.1696228619873372,0.0634221679637503
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,2.1,0.035,0.5546,0.5546,True,21801.43803413035,2.151634716938944e-11,1.2126621897764314,4.227244202963848e-06,,,0.0042272442029638,2.373942662760941,0.0052272442029638,-0.0035182904181282,3141592.653589793,45.0,21255.507831302853,1.9400335959267425e-05,6.594213228963606e-11,0.0302186115326831,23594777.94310802,6147871.352998881,24382573.04628863,-1.7498159275286907e-10,-1.7787794141194357e-12,1.7499063363087468e-10,7.787138507892514e+27,0.0752744853560203,0.0092945051152473,0.1997117781926476,3.793495467264522,2.1343544278297185e-05,2.1343544278297185e-05,3.570720864147465e-06,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.1343544278297185e-05,2.1343544278297185e-05,3.570720864147465e-06,0.0748257813454316,0.0748257813454316,0.0195983427454037,0.0748257813454316,0.0748257813454316,0.0195983427454037
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,2.7951266289467327,0.0465854438157788,0.5584,0.5584,True,23426.373341443054,2.3120033685169007e-11,1.2073178276413916,4.718914476466654e-06,,,0.0047189144764666,2.3261578935481677,0.0057189144764666,-0.0030050335703114,3141592.653589793,45.0,20004.851575046265,1.999757465372105e-05,5.527092951168399e-11,0.03343487901402,18044932.088467173,4940909.705517043,18709146.50098889,-1.3288493161503259e-10,-6.195663332932124e-11,1.4661865319199958e-10,6.421376647386732e+27,0.0577593419545479,0.0077875472178602,0.167393064674582,4.197249825692465,1.6376899319894213e-05,1.6376899319894213e-05,2.474793635004244e-06,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.6376899319894213e-05,1.6376899319894213e-05,2.474793635004244e-06,0.0574138142966533,0.0574138142966533,0.0135832107096215,0.0574138142966533,0.0574138142966533,0.0135832107096215
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,3.6272646261236927,0.0604544104353948,0.5629,0.5629,True,25538.077731564383,2.520412395049204e-11,1.205552643073772,5.088367895722142e-06,,,0.0050883678957221,2.2934214961595782,0.0060883678957221,-0.0026635323297208,3141592.653589793,45.0,18525.65032351065,2.0780608588315184e-05,4.7600657246243875e-11,0.035934268048601,14529427.72516643,4125148.22368724,15103678.952103851,-2.995953142913284e-11,1.2418207346157622e-10,1.277449055448769e-10,5.53764087979892e+27,0.0466284529505482,0.0067850813120557,0.1441629436553752,4.5110107992355,1.3212632960551548e-05,1.3212632960551548e-05,1.8551425365410528e-06,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.3212632960551548e-05,1.3212632960551548e-05,1.8551425365410528e-06,0.0463205909952341,0.0463205909952341,0.0101821790769942,0.0463205909952341,0.0463205909952341,0.0101821790769942
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,4.46846191355595,0.0744743652259325,0.5672,0.5672,True,26979.944725144785,2.6627136081957482e-11,1.1990375729449028,5.591229069144874e-06,,,0.0055912290691448,2.252492714604558,0.0065912290691448,-0.0022484900357487,3141592.653589793,45.0,17765.56287601641,2.122049486434053e-05,3.987397626689632e-11,0.0394124270621268,11161030.953240903,3307308.1070902785,11640743.054222384,-2.8661315372593207e-11,6.239352469482493e-11,6.866165540336889e-11,7.234180357314934e+27,0.0359375912010909,0.0036469158041574,0.1207619836873983,4.947641729083648,1.018653225910882e-05,1.018653225910882e-05,1.345267288444908e-06,-0.0009999999999999,0.001,0.0009999999999999,0.001,1.018653225910882e-05,1.018653225910882e-05,1.345267288444908e-06,0.0357117461631388,0.0357117461631388,0.0073836657656011,0.0357117461631388,0.0357117461631388,0.0073836657656011
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,5.3583685224406965,0.0893061420406782,0.57235,0.57235,True,28111.60681105997,2.7743999762273783e-11,1.197999560835434,6.091054498255653e-06,,,0.0060910544982556,2.2153075147350227,0.0070910544982556,-0.0018831755260969,3141592.653589793,45.0,17220.11138317032,2.1553957162432384e-05,3.3211817640762094e-11,0.042823249269333,8585695.150551498,2633637.7569001867,8980546.14445991,-3.855271547084055e-11,-1.1607410137467514e-11,4.026218871689631e-11,8.784122554315295e+27,0.027724965201862,0.0021384979939533,0.1005850270190458,5.375819528341165,7.85314608829871e-06,7.85314608829871e-06,9.985148889375715e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,7.85314608829871e-06,7.85314608829871e-06,9.985148889375715e-07,0.0275314064250462,0.0275314064250462,0.005480472367996,0.0275314064250462,0.0275314064250462,0.005480472367996
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,6.026514184078091,0.1004419030679681,0.5767,0.5767,True,29521.03351157468,2.913499581265387e-11,1.196001650369787,7.024892166690991e-06,,,0.0070248921666909,2.153360337867082,0.0080248921666909,-0.0013001588817101,3141592.653589793,45.0,16550.198708604472,2.198585641029239e-05,2.2694103082208367e-11,0.0489127163173384,5174061.448074635,1655126.6388883195,5432343.514470521,-6.180302525857264e-12,2.5158316904892607e-11,2.5906312914000764e-11,7.231184006842363e+27,0.0167708658783707,0.0013759956913139,0.0687311666102644,6.140261191045645,4.7486962075017055e-06,4.7486962075017055e-06,5.673466517008014e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,4.7486962075017055e-06,4.7486962075017055e-06,5.673466517008014e-07,0.0166478865677294,0.0166478865677294,0.0031139522126001,0.0166478865677294,0.0166478865677294,0.0031139522126001
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,6.725224121304693,0.1120870686884115,0.58035,0.58035,True,31184.86287356021,3.077706777722153e-11,1.1953909352024652,6.545097777331244e-06,,,0.0065450977773312,2.184083861131831,0.0075450977773312,-0.0015852705024477,3141592.653589793,45.0,15774.397833988727,2.2520011018950463e-05,2.7195591120424878e-11,0.0463029915445697,6501414.881920934,2076257.368082972,6824898.543229915,5.393421000292186e-12,9.478926563558608e-11,9.494258196310069e-11,2.636858399296585e+27,0.0210699963647554,0.0050428088372561,0.0823643348050158,5.812649213056561,5.965227906232652e-06,5.965227906232652e-06,7.3646606224515e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,5.965227906232652e-06,5.965227906232652e-06,7.3646606224515e-07,0.0209127796755526,0.0209127796755526,0.0040421849977579,0.0209127796755526,0.0209127796755526,0.0040421849977579
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,7.59602544305239,0.1266004240508731,0.5855,0.5855,True,32928.5801679648,3.249798300368238e-11,1.1919917037716572,6.710842102734372e-06,,,0.0067108421027343,2.1732229794399878,0.0077108421027343,-0.0014835666397151,3141592.653589793,45.0,15114.620922456235,2.300627802179392e-05,2.5206848196324047e-11,0.0478762093560979,5815834.642794428,1899652.7298341952,6118219.764465339,-1.9081964703629307e-11,-1.0370636648850296e-12,1.91101250125576e-11,1.1422656275537311e+28,0.0188883200797079,0.001015020924245,0.0763412449844483,6.01014321871586,5.3489603859462405e-06,5.3489603859462405e-06,6.544812541026717e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,5.3489603859462405e-06,5.3489603859462405e-06,6.544812541026717e-07,0.0187522810197538,0.0187522810197538,0.0035922012462904,0.0187522810197538,0.0187522810197538,0.0035922012462904
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,8.249826773961694,0.1374971128993615,0.5886,0.5886,True,34255.52826954491,3.380757900302256e-11,1.191682349361662,7.030457610793445e-06,,,0.0070304576107934,2.153016405936874,0.0080304576107934,-0.0012970127367135,3141592.653589793,45.0,14609.847386641644,2.3400339256147083e-05,2.1788327172751068e-11,0.0501377140763826,4804102.29536275,1596043.7216710544,5062287.469691467,1.3090477071034711e-11,1.1047457734484e-10,1.1124743965354133e-10,1.5547588352146037e+27,0.0156284196619379,0.0059088299497166,0.0659879414332677,6.294041368580184,4.425014602358147e-06,4.425014602358147e-06,5.320357629495838e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,4.425014602358147e-06,4.425014602358147e-06,5.320357629495838e-07,0.0155131299080008,0.0155131299080008,0.0029201440358424,0.0155131299080008,0.0155131299080008,0.0029201440358424
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,9.209225484798331,0.1534870914133055,0.5942,0.5942,True,36255.71131675255,3.578160625657677e-11,1.1859417993111887,7.250281499797525e-06,,,0.0072502814997975,2.139645131162058,0.0082502814997975,-0.00117548469928,3141592.653589793,45.0,14002.624370672602,2.39023319852719e-05,1.961158648959011e-11,0.0522519691811978,4138016.839390094,1410808.389046229,4371906.183082981,5.813958763743399e-12,6.101594961923242e-11,6.129231782567223e-11,2.353592341730577e+27,0.0134970573996277,0.0032554985929004,0.0593954832065767,6.559454527887083,3.825614854317367e-06,3.825614854317367e-06,4.551623982481295e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,3.825614854317367e-06,3.825614854317367e-06,4.551623982481295e-07,0.0134117659592301,0.0134117659592301,0.0024982150733915,0.0134117659592301,0.0134117659592301,0.0024982150733915
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,9.871663204212345,0.1645277200702057,0.59775,0.59775,True,37938.6289017748,3.744251683321496e-11,1.1827144174850923,7.389784714472907e-06,,,0.0073897847144729,2.1313682136590795,0.0083897847144729,-0.0011010293042313,3141592.653589793,45.0,13498.162746941876,2.4344881416144976e-05,1.8193355295004038e-11,0.0535988192302545,3735281.089320524,1293590.5990705425,3952935.801937492,-8.80276928525116e-12,2.291932257979654e-12,9.096246509661496e-12,1.4039831835121242e+28,0.0122036016285625,0.0004831407713623,0.0551002403334011,6.728531440989316,3.4615209330001345e-06,3.4615209330001345e-06,4.094192674019447e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,3.4615209330001345e-06,3.4615209330001345e-06,4.094192674019447e-07,0.012135332589474,0.012135332589474,0.0022471482466415,0.012135332589474,0.012135332589474,0.0022471482466415
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,10.72051471191168,0.178675245198528,0.60305,0.60305,True,39613.92022817289,3.9095900877525136e-11,1.179850943783028,7.670729707535452e-06,,,0.0076707297075354,2.115163320160272,0.0086707297075354,-0.0009569751473847,3141592.653589793,45.0,13073.592758621266,2.473702780335272e-05,1.5739491990517863e-11,0.0560204615675136,3083999.8541960767,1091533.3358148204,3271467.579523974,1.6502798666795773e-11,1.0410111871444814e-10,1.0540106869209827e-10,9.665064537993382e+26,0.0100997559995029,0.0055983040451051,0.0476684909045516,7.032532477562173,2.866649184189449e-06,2.866649184189449e-06,3.354127002861851e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.866649184189449e-06,2.866649184189449e-06,3.354127002861851e-07,0.010049842812111,0.010049842812111,0.0018409540570289,0.010049842812111,0.010049842812111,0.0018409540570289
Pe10,results\schakel2011_sommerfeld_rtm_20260617\Pe10,11.33979863343388,0.1889966438905646,0.6058,0.6058,True,41277.80674104458,4.073802924563397e-11,1.175488962850351,7.82800680147481e-06,,,0.0078280068014748,2.1063488056709483,0.0088280068014748,-0.0008795776531081,3141592.653589793,45.0,12650.5875821328,2.514720051183177e-05,1.434902865786888e-11,0.0575093304295418,2734573.741606687,981910.333408324,2905519.136254112,2.7541563086904668e-11,1.4460635068300048e-10,1.4720575516984674e-10,6.0061030848150176e+26,0.0089699908725132,0.007818730728789,0.0434573455406846,7.219437732072181,2.549124184373054e-06,2.549124184373054e-06,2.9602506981798977e-07,-0.0009999999999999,0.001,0.0009999999999999,0.001,2.549124184373054e-06,2.549124184373054e-06,2.9602506981798977e-07,0.0089366698592885,0.0089366698592885,0.0016247701795391,0.0089366698592885,0.0089366698592885,0.0016247701795391
