position,medium,z_m,r_m,time_ms,model_mv,raw_model_mv
3,fluid,-0.013,0.0,0.12209318497913771,0.0,-0.000521126994896723
3,fluid,-0.013,0.0,0.12221835883171071,0.0,-0.00042441534956689326
3,fluid,-0.013,0.0,0.12234353268428372,0.0,-0.00039084934307763105
3,fluid,-0.013,0.0,0.12246870653685675,0.0,-0.00039231716767409416
3,fluid,-0.013,0.0,0.12259388038942975,0.0,-0.000387037227215777
3,fluid,-0.013,0.0,0.12271905424200279,0.0,-0.00033814122670255205
3,fluid,-0.013,0.0,0.12284422809457579,0.0,-0.0002292618238002038
3,fluid,-0.013,0.0,0.12296940194714884,0.0,-7.049283599070348e-05
3,fluid,-0.013,0.0,0.12309457579972184,0.0,0.00010742459353758543
3,fluid,-0.013,0.0,0.12321974965229485,0.0,0.0002675266770246902
3,fluid,-0.013,0.0,0.12334492350486788,0.0,0.0003827817622472495
3,fluid,-0.013,0.0,0.12347009735744088,0.0,0.0004466063382748321
3,fluid,-0.013,0.0,0.12359527121001392,0.0,0.000473246083618492
3,fluid,-0.013,0.0,0.12372044506258692,0.0,0.000488359002693631
3,fluid,-0.013,0.0,0.12384561891515995,0.0,0.0005146711910545402
3,fluid,-0.013,0.0,0.12397079276773297,0.0,0.0005597381148788969
3,fluid,-0.013,0.0,0.12409596662030598,0.0,0.0006116937534968586
3,fluid,-0.013,0.0,0.12422114047287901,0.0,0.0006450013307445173
3,fluid,-0.013,0.0,0.12434631432545201,0.0,0.0006334625772637355
3,fluid,-0.013,0.0,0.12447148817802504,0.0,0.0005643042683570987
3,fluid,-0.013,0.0,0.12459666203059805,0.0,0.00044661086956345017
3,fluid,-0.013,0.0,0.12472183588317108,0.0,0.00030993762072927976
3,fluid,-0.013,0.0,0.12484700973574409,0.0,0.00019342128442507566
3,fluid,-0.013,0.0,0.1249721835883171,0.0,0.0001300490365492239
3,fluid,-0.013,0.0,0.12509735744089012,0.0,0.00013297950486818757
3,fluid,-0.013,0.0,0.12522253129346314,0.0,0.00018994101987269068
3,fluid,-0.013,0.0,0.12534770514603616,0.0,0.0002681785192022065
3,fluid,-0.013,0.0,0.12547287899860918,0.0,0.00032779975008205103
3,fluid,-0.013,0.0,0.12559805285118222,0.0,0.0003377535753584086
3,fluid,-0.013,0.0,0.12572322670375521,0.0,0.00028764495229575927
3,fluid,-0.013,0.0,0.12584840055632823,0.0,0.00019055549986581733
3,fluid,-0.013,0.0,0.12597357440890125,0.0,7.605999823763755e-05
3,fluid,-0.013,0.0,0.12609874826147427,0.0,-2.3118514260510513e-05
3,fluid,-0.013,0.0,0.1262239221140473,0.0,-8.477040345084283e-05
3,fluid,-0.013,0.0,0.1263490959666203,0.0,-0.0001052781457291354
3,fluid,-0.013,0.0,0.12647426981919332,0.0,-9.894847660304357e-05
3,fluid,-0.013,0.0,0.12659944367176634,0.0,-8.945808098613883e-05
3,fluid,-0.013,0.0,0.12672461752433936,0.0,-9.774750398577413e-05
3,fluid,-0.013,0.0,0.12684979137691238,0.0,-0.00013208988183313427
3,fluid,-0.013,0.0,0.1269749652294854,0.0,-0.00018481733022465658
3,fluid,-0.013,0.0,0.12710013908205842,0.0,-0.0002369551697011415
3,fluid,-0.013,0.0,0.12722531293463143,0.0,-0.00026831473577169684
3,fluid,-0.013,0.0,0.12735048678720445,0.0,-0.00026811876432098505
3,fluid,-0.013,0.0,0.12747566063977747,0.0,-0.00024107225110375798
3,fluid,-0.013,0.0,0.1276008344923505,0.0,-0.0002059670218020803
3,fluid,-0.013,0.0,0.1277260083449235,0.0,-0.00018738622226238794
3,fluid,-0.013,0.0,0.12785118219749653,0.0,-0.00020425720123788425
3,fluid,-0.013,0.0,0.12797635605006955,0.0,-0.0002604553766072364
3,fluid,-0.013,0.0,0.12810152990264256,0.0,-0.00034175900060891734
3,fluid,-0.013,0.0,0.12822670375521558,0.0,-0.000420633157821616
3,fluid,-0.013,0.0,0.1283518776077886,0.0,-0.00046686564742158527
3,fluid,-0.013,0.0,0.1284770514603616,0.0,-0.00045952818338576605
3,fluid,-0.013,0.0,0.12860222531293464,0.0,-0.0003952003900207591
3,fluid,-0.013,0.0,0.12872739916550766,0.0,-0.00028906557348184065
3,fluid,-0.013,0.0,0.12885257301808067,0.0,-0.00016858604293402374
3,fluid,-0.013,0.0,0.1289777468706537,0.0,-6.260769306467997e-05
3,fluid,-0.013,0.0,0.1291029207232267,0.0,9.433820196649587e-06
3,fluid,-0.013,0.0,0.12922809457579973,0.0,4.3773841134425e-05
3,fluid,-0.013,0.0,0.12935326842837272,0.0,5.1739789433737294e-05
3,fluid,-0.013,0.0,0.12947844228094577,0.0,5.3042260295999196e-05
3,fluid,-0.013,0.0,0.12960361613351876,0.0,6.621174416127436e-05
3,fluid,-0.013,0.0,0.1297287899860918,0.0,0.00010048049080141599
3,fluid,-0.013,0.0,0.12985396383866482,0.0,0.0001525173617530629
3,fluid,-0.013,0.0,0.12997913769123784,0.0,0.00020909487285046625
3,fluid,-0.013,0.0,0.13010431154381086,0.0,0.0002540882499241231
3,fluid,-0.013,0.0,0.13022948539638385,0.0,0.00027636854149436175
3,fluid,-0.013,0.0,0.1303546592489569,0.0,0.00027492651901121583
3,fluid,-0.013,0.0,0.13047983310152989,0.0,0.00025897981786218726
3,fluid,-0.013,0.0,0.13060500695410293,0.0,0.00024317721188244997
3,fluid,-0.013,0.0,0.13073018080667595,0.0,0.00024023739532613792
3,fluid,-0.013,0.0,0.13085535465924897,0.0,0.00025446526055502227
3,fluid,-0.013,0.0,0.130980528511822,0.0,0.0002791264468956459
3,fluid,-0.013,0.0,0.13110570236439498,0.0,0.0002988870404348338
3,fluid,-0.013,0.0,0.13123087621696802,0.0,0.0002962616176888878
3,fluid,-0.013,0.0,0.131356050069541,0.0,0.0002592651974873674
3,fluid,-0.013,0.0,0.13148122392211406,0.0,0.00018697705754179778
3,fluid,-0.013,0.0,0.13160639777468705,0.0,9.066629046827742e-05
3,fluid,-0.013,0.0,0.1317315716272601,0.0,-9.953776605226819e-06
3,fluid,-0.013,0.0,0.13185674547983312,0.0,-9.373724675573018e-05
3,fluid,-0.013,0.0,0.1319819193324061,0.0,-0.00014548896442063953
3,fluid,-0.013,0.0,0.13210709318497915,0.0,-0.00016079450351869694
3,fluid,-0.013,0.0,0.13223226703755214,0.0,-0.00014655127875248315
3,fluid,-0.013,0.0,0.1323574408901252,0.0,-0.00011728664999641246
3,fluid,-0.013,0.0,0.13248261474269818,0.0,-8.903084305365413e-05
3,fluid,-0.013,0.0,0.13260778859527123,0.0,-7.335453764376548e-05
3,fluid,-0.013,0.0,0.13273296244784422,0.0,-7.388983009402377e-05
3,fluid,-0.013,0.0,0.13285813630041723,0.0,-8.643204990575402e-05
3,fluid,-0.013,0.0,0.13298331015299028,0.0,-0.00010214913020642394
3,fluid,-0.013,0.0,0.13310848400556327,0.0,-0.00011219080413926865
3,fluid,-0.013,0.0,0.13323365785813632,0.0,-0.00011158436887338338
3,fluid,-0.013,0.0,0.1333588317107093,0.0,-0.0001008306763058626
3,fluid,-0.013,0.0,0.13348400556328235,0.0,-8.477212293957725e-05
3,fluid,-0.013,0.0,0.13360917941585534,0.0,-6.954596536802361e-05
3,fluid,-0.013,0.0,0.13373435326842836,0.0,-5.921934103773116e-05
3,fluid,-0.013,0.0,0.1338595271210014,0.0,-5.37223761084407e-05
3,fluid,-0.013,0.0,0.1339847009735744,0.0,-4.899877183091334e-05
3,fluid,-0.013,0.0,0.13410987482614745,0.0,-3.923102065878389e-05
3,fluid,-0.013,0.0,0.13423504867872044,0.0,-2.0055106116991632e-05
3,fluid,-0.013,0.0,0.13436022253129348,0.0,8.740804992879131e-06
3,fluid,-0.013,0.0,0.13448539638386647,0.0,4.228425735647066e-05
3,fluid,-0.013,0.0,0.1346105702364395,0.0,7.191683702831648e-05
3,fluid,-0.013,0.0,0.1347357440890125,0.0,8.82276906282248e-05
3,fluid,-0.013,0.0,0.13486091794158553,0.0,8.460556257102624e-05
3,fluid,-0.013,0.0,0.13498609179415857,0.0,5.989545637959671e-05
3,fluid,-0.013,0.0,0.13511126564673157,0.0,1.9126604163174922e-05
3,fluid,-0.013,0.0,0.1352364394993046,0.0,-2.794742127947218e-05
3,fluid,-0.013,0.0,0.1353616133518776,0.0,-6.991733418859343e-05
3,fluid,-0.013,0.0,0.13548678720445062,0.0,-9.724509696388628e-05
3,fluid,-0.013,0.0,0.13561196105702364,0.0,-0.00010499584365511339
3,fluid,-0.013,0.0,0.13573713490959666,0.0,-9.389056543880348e-05
3,fluid,-0.013,0.0,0.13586230876216968,0.0,-6.945955250406094e-05
3,fluid,-0.013,0.0,0.1359874826147427,0.0,-3.976323218898127e-05
3,fluid,-0.013,0.0,0.13611265646731574,0.0,-1.2601397766083922e-05
3,fluid,-0.013,0.0,0.13623783031988873,0.0,6.788967814387061e-06
3,fluid,-0.013,0.0,0.13636300417246175,0.0,1.6832875310423265e-05
3,fluid,-0.013,0.0,0.13648817802503477,0.0,1.9307676076269756e-05
3,fluid,-0.013,0.0,0.13661335187760779,0.0,1.794266617011498e-05
3,fluid,-0.013,0.0,0.1367385257301808,0.0,1.6595375226736204e-05
3,fluid,-0.013,0.0,0.13686369958275382,0.0,1.774006687141914e-05
3,fluid,-0.013,0.0,0.13698887343532687,0.0,2.1795881481426453e-05
3,fluid,-0.013,0.0,0.13711404728789986,0.0,2.744046419493451e-05
3,fluid,-0.013,0.0,0.13723922114047288,0.0,3.265440977468872e-05
3,fluid,-0.013,0.0,0.1373643949930459,0.0,3.597064612322014e-05
3,fluid,-0.013,0.0,0.13748956884561891,0.0,3.7352587970537415e-05
3,fluid,-0.013,0.0,0.13761474269819193,0.0,3.8303180646086254e-05
3,fluid,-0.013,0.0,0.13773991655076495,0.0,4.113936704449124e-05
3,fluid,-0.013,0.0,0.13786509040333797,0.0,4.772486584695289e-05
3,fluid,-0.013,0.0,0.137990264255911,0.0,5.8201642426314464e-05
3,fluid,-0.013,0.0,0.138115438108484,0.0,7.029940891073097e-05
3,fluid,-0.013,0.0,0.13824061196105702,0.0,7.960981492003089e-05
3,fluid,-0.013,0.0,0.13836578581363004,0.0,8.085036232849713e-05
3,fluid,-0.013,0.0,0.13849095966620306,0.0,6.974251073174014e-05
3,fluid,-0.013,0.0,0.13861613351877608,0.0,4.484220489497178e-05
3,fluid,-0.013,0.0,0.1387413073713491,0.0,8.609420690128582e-06
3,fluid,-0.013,0.0,0.13886648122392212,0.0,-3.277512729577731e-05
3,fluid,-0.013,0.0,0.13899165507649514,0.0,-7.090798064133648e-05
3,fluid,-0.013,0.0,0.13911682892906815,0.0,-9.755026208703202e-05
3,fluid,-0.013,0.0,0.13924200278164117,0.0,-0.00010711944436105487
3,fluid,-0.013,0.0,0.1393671766342142,0.0,-9.841670712005796e-05
3,fluid,-0.013,0.0,0.1394923504867872,0.0,-7.49614078112995e-05
3,fluid,-0.013,0.0,0.13961752433936023,0.0,-4.3792275070807064e-05
3,fluid,-0.013,0.0,0.13974269819193325,0.0,-1.3151651332213382e-05
3,fluid,-0.013,0.0,0.13986787204450624,0.0,1.0120201295377105e-05
3,fluid,-0.013,0.0,0.13999304589707928,0.0,2.2553643492171667e-05
3,fluid,-0.013,0.0,0.1401182197496523,0.0,2.4709399888403817e-05
3,fluid,-0.013,0.0,0.14024339360222532,0.0,2.0371009787416512e-05
3,fluid,-0.013,0.0,0.14036856745479834,0.0,1.4677816774378417e-05
3,fluid,-0.013,0.0,0.14049374130737136,0.0,1.1996825933513183e-05
3,fluid,-0.013,0.0,0.14061891515994437,0.0,1.4388507003331127e-05
3,fluid,-0.013,0.0,0.14074408901251736,0.0,2.1225647300153027e-05
3,fluid,-0.013,0.0,0.1408692628650904,0.0,3.0005644227290375e-05
3,fluid,-0.013,0.0,0.1409944367176634,0.0,3.7880064668596524e-05
3,fluid,-0.013,0.0,0.14111961057023645,0.0,4.3134388313585535e-05
3,fluid,-0.013,0.0,0.14124478442280947,0.0,4.591031568796201e-05
3,fluid,-0.013,0.0,0.14136995827538248,0.0,4.7843171132077526e-05
3,fluid,-0.013,0.0,0.1414951321279555,0.0,5.0815290432123366e-05
3,fluid,-0.013,0.0,0.1416203059805285,0.0,5.546270112709437e-05
3,fluid,-0.013,0.0,0.14174547983310154,0.0,6.0215507756193284e-05
3,fluid,-0.013,0.0,0.14187065368567453,0.0,6.143052310161839e-05
3,fluid,-0.013,0.0,0.14199582753824758,0.0,5.468037814552406e-05
3,fluid,-0.013,0.0,0.1421210013908206,0.0,3.671488593614264e-05
3,fluid,-0.013,0.0,0.1422461752433936,0.0,7.256327923462823e-06
3,fluid,-0.013,0.0,0.14237134909596663,0.0,-3.020161578344939e-05
3,fluid,-0.013,0.0,0.14249652294853962,0.0,-6.904116920222549e-05
3,fluid,-0.013,0.0,0.14262169680111267,0.0,-0.0001014665469779017
3,fluid,-0.013,0.0,0.14274687065368566,0.0,-0.00012104254477723507
3,fluid,-0.013,0.0,0.1428720445062587,0.0,-0.00012484334806839658
3,fluid,-0.013,0.0,0.1429972183588317,0.0,-0.00011436155226874094
3,fluid,-0.013,0.0,0.14312239221140474,0.0,-9.481792851964923e-05
3,fluid,-0.013,0.0,0.14324756606397776,0.0,-7.315587528675706e-05
3,fluid,-0.013,0.0,0.14337273991655075,0.0,-5.552848462419845e-05
3,fluid,-0.013,0.0,0.1434979137691238,0.0,-4.526972884416021e-05
3,fluid,-0.013,0.0,0.1436230876216968,0.0,-4.2110586075107636e-05
3,fluid,-0.013,0.0,0.14374826147426983,0.0,-4.2860595178696454e-05
3,fluid,-0.013,0.0,0.14387343532684282,0.0,-4.3161624176100145e-05
3,fluid,-0.013,0.0,0.14399860917941587,0.0,-3.949737794970973e-05
3,fluid,-0.013,0.0,0.14412378303198886,0.0,-3.05855745032e-05
3,fluid,-0.013,0.0,0.14424895688456188,0.0,-1.7602877184900087e-05
3,fluid,-0.013,0.0,0.14437413073713493,0.0,-3.242576245231687e-06
3,fluid,-0.013,0.0,0.14449930458970792,0.0,9.867370603228023e-06
3,fluid,-0.013,0.0,0.14462447844228096,0.0,2.0586730483671415e-05
3,fluid,-0.013,0.0,0.14474965229485395,0.0,2.9826511215186928e-05
3,fluid,-0.013,0.0,0.144874826147427,0.0,3.997373245815702e-05
3,fluid,-0.013,0.0,0.145,0.0,5.344274094938393e-05
4,fluid,-0.008,0.0,0.055,0.0,-9.009616438230056e-05
4,fluid,-0.008,0.0,0.05512517385257302,0.0,-8.992584983678127e-05
4,fluid,-0.008,0.0,0.05525034770514604,0.0,-7.87831090421524e-05
4,fluid,-0.008,0.0,0.055375521557719055,0.0,-5.9101772203595686e-05
4,fluid,-0.008,0.0,0.055500695410292074,0.0,-3.6569695404937656e-05
4,fluid,-0.008,0.0,0.05562586926286509,0.0,-1.8542443369522675e-05
4,fluid,-0.008,0.0,0.05575104311543811,0.0,-1.1466663264548124e-05
4,fluid,-0.008,0.0,0.05587621696801113,0.0,-1.82763775070653e-05
4,fluid,-0.008,0.0,0.05600139082058415,0.0,-3.6851252985374054e-05
4,fluid,-0.008,0.0,0.05612656467315716,0.0,-6.028350662937875e-05
4,fluid,-0.008,0.0,0.056251738525730184,0.0,-7.900545164423688e-05
4,fluid,-0.008,0.0,0.0563769123783032,0.0,-8.406326694540783e-05
4,fluid,-0.008,0.0,0.05650208623087622,0.0,-7.031301267422247e-05
4,fluid,-0.008,0.0,0.05662726008344923,0.0,-3.829502414280597e-05
4,fluid,-0.008,0.0,0.05675243393602226,0.0,5.958177487023179e-06
4,fluid,-0.008,0.0,0.056877607788595276,0.0,5.310317447054937e-05
4,fluid,-0.008,0.0,0.05700278164116829,0.0,9.37762283547649e-05
4,fluid,-0.008,0.0,0.057127955493741306,0.0,0.00012167339778248543
4,fluid,-0.008,0.0,0.05725312934631433,0.0,0.00013521611586044625
4,fluid,-0.008,0.0,0.05737830319888735,0.0,0.0001372228455594912
4,fluid,-0.008,0.0,0.05750347705146036,0.0,0.00013287118064754373
4,fluid,-0.008,0.0,0.05762865090403338,0.0,0.0001269596407346308
4,fluid,-0.008,0.0,0.057753824756606405,0.0,0.0001217448405424526
4,fluid,-0.008,0.0,0.057878998609179416,0.0,0.000116319907585366
4,fluid,-0.008,0.0,0.058004172461752435,0.0,0.00010775365727287397
4,fluid,-0.008,0.0,0.05812934631432545,0.0,9.336522047785006e-05
4,fluid,-0.008,0.0,0.05825452016689847,0.0,7.295258649052555e-05
4,fluid,-0.008,0.0,0.05837969401947149,0.0,4.978742828672596e-05
4,fluid,-0.008,0.0,0.05850486787204451,0.0,2.9747625061533516e-05
4,fluid,-0.008,0.0,0.058630041724617526,0.0,1.8839548682277866e-05
4,fluid,-0.008,0.0,0.05875521557719054,0.0,2.0167040845166776e-05
4,fluid,-0.008,0.0,0.05888038942976356,0.0,3.1758338053897426e-05
4,fluid,-0.008,0.0,0.05900556328233658,0.0,4.6384134375707286e-05
4,fluid,-0.008,0.0,0.0591307371349096,0.0,5.368768600936832e-05
4,fluid,-0.008,0.0,0.05925591098748261,0.0,4.3942940857833246e-05
4,fluid,-0.008,0.0,0.05938108484005564,0.0,1.1997749716132485e-05
4,fluid,-0.008,0.0,0.059506258692628655,0.0,-4.0210645893493295e-05
4,fluid,-0.008,0.0,0.05963143254520167,0.0,-0.00010366770854428924
4,fluid,-0.008,0.0,0.059756606397774685,0.0,-0.00016492702795277593
4,fluid,-0.008,0.0,0.05988178025034771,0.0,-0.00021043314301733706
4,fluid,-0.008,0.0,0.06000695410292073,0.0,-0.00023088480361006927
4,fluid,-0.008,0.0,0.06013212795549374,0.0,-0.0002239901961146412
4,fluid,-0.008,0.0,0.06025730180806676,0.0,-0.00019462779919785205
4,fluid,-0.008,0.0,0.060382475660639784,0.0,-0.00015248005907247727
4,fluid,-0.008,0.0,0.060507649513212795,0.0,-0.00010820594685827959
4,fluid,-0.008,0.0,0.060632823365785814,0.0,-6.974595440229021e-05
4,fluid,-0.008,0.0,0.06075799721835883,0.0,-4.0200504063031625e-05
4,fluid,-0.008,0.0,0.06088317107093186,0.0,-1.7975991799220134e-05
4,fluid,-0.008,0.0,0.06100834492350487,0.0,1.110138313061266e-06
4,fluid,-0.008,0.0,0.061133518776077894,0.0,2.0893632918254087e-05
4,fluid,-0.008,0.0,0.0612586926286509,0.0,4.2514221104545175e-05
4,fluid,-0.008,0.0,0.061383866481223924,0.0,6.372083099682862e-05
4,fluid,-0.008,0.0,0.06150904033379694,0.0,8.00856949358967e-05
4,fluid,-0.008,0.0,0.06163421418636996,0.0,8.747779769323927e-05
4,fluid,-0.008,0.0,0.06175938803894298,0.0,8.455649595545052e-05
4,fluid,-0.008,0.0,0.061884561891516,0.0,7.402944949406836e-05
4,fluid,-0.008,0.0,0.06200973574408902,0.0,6.197696747784197e-05
4,fluid,-0.008,0.0,0.06213490959666203,0.0,5.542612927810063e-05
4,fluid,-0.008,0.0,0.062260083449235046,0.0,5.917190185944495e-05
4,fluid,-0.008,0.0,0.062385257301808064,0.0,7.32307440830387e-05
4,fluid,-0.008,0.0,0.06251043115438108,0.0,9.210334722058222e-05
4,fluid,-0.008,0.0,0.0626356050069541,0.0,0.00010630305110716635
4,fluid,-0.008,0.0,0.06276077885952713,0.0,0.00010567745649149422
4,fluid,-0.008,0.0,0.06288595271210015,0.0,8.330008132061956e-05
4,fluid,-0.008,0.0,0.06301112656467316,0.0,3.844500805975832e-05
4,fluid,-0.008,0.0,0.06313630041724617,0.0,-2.251584672372269e-05
4,fluid,-0.008,0.0,0.06326147426981919,0.0,-8.767348376086196e-05
4,fluid,-0.008,0.0,0.06338664812239221,0.0,-0.00014306362050869932
4,fluid,-0.008,0.0,0.06351182197496523,0.0,-0.0001768365364687231
4,fluid,-0.008,0.0,0.06363699582753825,0.0,-0.0001826665299088443
4,fluid,-0.008,0.0,0.06376216968011128,0.0,-0.00016127924270885127
4,fluid,-0.008,0.0,0.06388734353268428,0.0,-0.00011969474063284383
4,fluid,-0.008,0.0,0.0640125173852573,0.0,-6.860712340689121e-05
4,fluid,-0.008,0.0,0.06413769123783032,0.0,-1.8937347328166142e-05
4,fluid,-0.008,0.0,0.06426286509040334,0.0,2.1206885102046204e-05
4,fluid,-0.008,0.0,0.06438803894297636,0.0,4.8192887755199677e-05
4,fluid,-0.008,0.0,0.06451321279554938,0.0,6.276562265202585e-05
4,fluid,-0.008,0.0,0.0646383866481224,0.0,6.848659271268034e-05
4,fluid,-0.008,0.0,0.06476356050069541,0.0,6.951113268271135e-05
4,fluid,-0.008,0.0,0.06488873435326843,0.0,6.866929023187017e-05
4,fluid,-0.008,0.0,0.06501390820584145,0.0,6.659816930135615e-05
4,fluid,-0.008,0.0,0.06513908205841447,0.0,6.218039130419844e-05
4,fluid,-0.008,0.0,0.06526425591098749,0.0,5.397417938124566e-05
4,fluid,-0.008,0.0,0.0653894297635605,0.0,4.1895624422929444e-05
4,fluid,-0.008,0.0,0.06551460361613352,0.0,2.829512739970725e-05
4,fluid,-0.008,0.0,0.06563977746870653,0.0,1.7806102382566294e-05
4,fluid,-0.008,0.0,0.06576495132127955,0.0,1.5851967773974228e-05
4,fluid,-0.008,0.0,0.06589012517385258,0.0,2.6289811982061072e-05
4,fluid,-0.008,0.0,0.0660152990264256,0.0,4.911638197597926e-05
4,fluid,-0.008,0.0,0.06614047287899862,0.0,7.927322547647603e-05
4,fluid,-0.008,0.0,0.06626564673157163,0.0,0.00010728411885459716
4,fluid,-0.008,0.0,0.06639082058414465,0.0,0.00012181351705101707
4,fluid,-0.008,0.0,0.06651599443671766,0.0,0.000113465931368051
4,fluid,-0.008,0.0,0.06664116828929068,0.0,7.854493214196793e-05
4,fluid,-0.008,0.0,0.0667663421418637,0.0,2.131961213782126e-05
4,fluid,-0.008,0.0,0.06689151599443673,0.0,-4.626968907079954e-05
4,fluid,-0.008,0.0,0.06701668984700974,0.0,-0.0001076788849243174
4,fluid,-0.008,0.0,0.06714186369958276,0.0,-0.00014677103258405874
4,fluid,-0.008,0.0,0.06726703755215578,0.0,-0.00015310890443296854
4,fluid,-0.008,0.0,0.06739221140472879,0.0,-0.00012560503235873284
4,fluid,-0.008,0.0,0.0675173852573018,0.0,-7.307805072796415e-05
4,fluid,-0.008,0.0,0.06764255910987482,0.0,-1.1352936853583515e-05
4,fluid,-0.008,0.0,0.06776773296244784,0.0,4.214093996941048e-05
4,fluid,-0.008,0.0,0.06789290681502087,0.0,7.429739404596937e-05
4,fluid,-0.008,0.0,0.06801808066759389,0.0,8.052645750056094e-05
4,fluid,-0.008,0.0,0.06814325452016691,0.0,6.557889331068034e-05
4,fluid,-0.008,0.0,0.06826842837273991,0.0,4.0700643899343295e-05
4,fluid,-0.008,0.0,0.06839360222531293,0.0,1.833160320068333e-05
4,fluid,-0.008,0.0,0.06851877607788595,0.0,6.622017947578438e-06
4,fluid,-0.008,0.0,0.06864394993045897,0.0,6.15588178451255e-06
4,fluid,-0.008,0.0,0.06876912378303199,0.0,1.034037989362775e-05
4,fluid,-0.008,0.0,0.068894297635605,0.0,9.298521406730666e-06
4,fluid,-0.008,0.0,0.06901947148817804,0.0,-4.522555376329503e-06
4,fluid,-0.008,0.0,0.06914464534075104,0.0,-3.170501055608934e-05
4,fluid,-0.008,0.0,0.06926981919332406,0.0,-6.455271790778621e-05
4,fluid,-0.008,0.0,0.06939499304589708,0.0,-9.006553341753302e-05
4,fluid,-0.008,0.0,0.0695201668984701,0.0,-9.615019345049455e-05
4,fluid,-0.008,0.0,0.06964534075104312,0.0,-7.836061040539946e-05
4,fluid,-0.008,0.0,0.06977051460361613,0.0,-4.392292916579179e-05
4,fluid,-0.008,0.0,0.06989568845618915,0.0,-1.073207938376007e-05
4,fluid,-0.008,0.0,0.07002086230876217,0.0,-1.1028669651245663e-06
4,fluid,-0.008,0.0,0.07014603616133519,0.0,-3.245672429847331e-05
4,fluid,-0.008,0.0,0.07027121001390821,0.0,-0.00010875444231364636
4,fluid,-0.008,0.0,0.07039638386648123,0.0,-0.00021654070720926208
4,fluid,-0.008,0.0,0.07052155771905425,0.0,-0.0003277956592279443
4,fluid,-0.008,0.0,0.07064673157162726,0.0,-0.0004090086730139739
4,fluid,-0.008,0.0,0.07077190542420028,0.0,-0.0004331603624275773
4,fluid,-0.008,0.0,0.07089707927677329,0.0,-0.0003898362064885126
4,fluid,-0.008,0.0,0.07102225312934632,0.0,-0.00028922541270490486
4,fluid,-0.008,0.0,0.07114742698191934,0.0,-0.00015816109691808072
4,fluid,-0.008,0.0,0.07127260083449236,0.0,-2.9670005185462007e-05
4,fluid,-0.008,0.0,0.07139777468706537,0.0,6.9696364527985e-05
4,fluid,-0.008,0.0,0.07152294853963839,0.0,0.000129442134178356
4,fluid,-0.008,0.0,0.07164812239221141,0.0,0.00015757161132947057
4,fluid,-0.008,0.0,0.07177329624478442,0.0,0.00017492701853090992
4,fluid,-0.008,0.0,0.07189847009735743,0.0,0.00020402752843138867
4,fluid,-0.008,0.0,0.07202364394993047,0.0,0.00025750866272712057
4,fluid,-0.008,0.0,0.07214881780250348,0.0,0.0003315043267439117
4,fluid,-0.008,0.0,0.0722739916550765,0.0,0.0004071264084044505
4,fluid,-0.008,0.0,0.07239916550764952,0.0,0.00045949657434771435
4,fluid,-0.008,0.0,0.07252433936022254,0.0,0.00047021649925599513
4,fluid,-0.008,0.0,0.07264951321279554,0.0,0.00043737622093406754
4,fluid,-0.008,0.0,0.07277468706536856,0.0,0.0003780946132963238
4,fluid,-0.008,0.0,0.07289986091794158,0.0,0.0003218641924728373
4,fluid,-0.008,0.0,0.0730250347705146,0.0,0.0002972258915844023
4,fluid,-0.008,0.0,0.07315020862308763,0.0,0.00031760555280689823
4,fluid,-0.008,0.0,0.07327538247566065,0.0,0.0003729266346081778
4,fluid,-0.008,0.0,0.07340055632823367,0.0,0.00043138265759914003
4,fluid,-0.008,0.0,0.07352573018080667,0.0,0.0004513774850534618
4,fluid,-0.008,0.0,0.07365090403337969,0.0,0.0003990135413344822
4,fluid,-0.008,0.0,0.07377607788595271,0.0,0.0002637224742054168
4,fluid,-0.008,0.0,0.07390125173852573,0.0,6.5040534924311e-05
4,fluid,-0.008,0.0,0.07402642559109875,0.0,-0.00015290752083644676
4,fluid,-0.008,0.0,0.07415159944367178,0.0,-0.0003374055966752985
4,fluid,-0.008,0.0,0.0742767732962448,0.0,-0.00044716919733096583
4,fluid,-0.008,0.0,0.0744019471488178,0.0,-0.0004679945157558748
4,fluid,-0.008,0.0,0.07452712100139082,0.0,-0.0004173439811377369
4,fluid,-0.008,0.0,0.07465229485396384,0.0,-0.00033588192894277714
4,fluid,-0.008,0.0,0.07477746870653686,0.0,-0.00026964377685124427
4,fluid,-0.008,0.0,0.07490264255910987,0.0,-0.00025064234607976514
4,fluid,-0.008,0.0,0.0750278164116829,0.0,-0.0002844072856945168
4,fluid,-0.008,0.0,0.07515299026425593,0.0,-0.0003498459428304783
4,fluid,-0.008,0.0,0.07527816411682893,0.0,-0.0004112484929521151
4,fluid,-0.008,0.0,0.07540333796940195,0.0,-0.0004367244196194489
4,fluid,-0.008,0.0,0.07552851182197497,0.0,-0.0004143782012041957
4,fluid,-0.008,0.0,0.07565368567454799,0.0,-0.0003585209931576584
4,fluid,-0.008,0.0,0.075778859527121,0.0,-0.0003027948349319181
4,fluid,-0.008,0.0,0.07590403337969402,0.0,-0.0002832184310029382
4,fluid,-0.008,0.0,0.07602920723226704,0.0,-0.00031904423099919784
4,fluid,-0.008,0.0,0.07615438108484004,0.0,-0.00040064463125649653
4,fluid,-0.008,0.0,0.07627955493741308,0.0,-0.0004906973588100369
4,fluid,-0.008,0.0,0.0764047287899861,0.0,-0.0005389482703090051
