time_us,z_m,r_m,model_unscaled_mv,model_scaled_mv,salinity_key,plot_position_cm
100.93314763231197,-0.013,-0.0049999999999999975,0.02875211705404129,0.005462902240267845,1e-3,-0.4999999999999998
100.94763231197771,-0.013,-0.0049999999999999975,0.028403030806835074,0.005396575853298664,1e-3,-0.4999999999999998
100.96211699164347,-0.013,-0.0049999999999999975,0.028094505563866716,0.005337956057134676,1e-3,-0.4999999999999998
100.9766016713092,-0.013,-0.0049999999999999975,0.027827363111709587,0.005287198991224822,1e-3,-0.4999999999999998
100.99108635097494,-0.013,-0.0049999999999999975,0.027602104269930212,0.00524439981128674,1e-3,-0.4999999999999998
101.00557103064067,-0.013,-0.0049999999999999975,0.027418903197527832,0.005209591607530289,1e-3,-0.4999999999999998
101.02005571030641,-0.013,-0.0049999999999999975,0.027277603856381942,0.005182744732712569,1e-3,-0.4999999999999998
101.03454038997215,-0.013,-0.0049999999999999975,0.027177718671015698,0.0051637665474929826,1e-3,-0.4999999999999998
101.04902506963788,-0.013,-0.0049999999999999975,0.027118429409686496,0.005152501587840435,1e-3,-0.4999999999999998
101.06350974930363,-0.013,-0.0049999999999999975,0.027098590297084252,0.005148732156446008,1e-3,-0.4999999999999998
101.07799442896936,-0.013,-0.0049999999999999975,0.02711673335423743,0.0051521793373051124,1e-3,-0.4999999999999998
101.0924791086351,-0.013,-0.0049999999999999975,0.027171075946234434,0.005162504429784542,1e-3,-0.4999999999999998
101.10696378830085,-0.013,-0.0049999999999999975,0.02725953050357141,0.0051793107956785685,1e-3,-0.4999999999999998
101.12144846796657,-0.013,-0.0049999999999999975,0.02737971636816756,0.005202146109951836,1e-3,-0.4999999999999998
101.13593314763231,-0.013,-0.0049999999999999975,0.027528973700487163,0.005230505003092561,1e-3,-0.4999999999999998
101.15041782729806,-0.013,-0.0049999999999999975,0.02770437937012389,0.005263832080323539,1e-3,-0.4999999999999998
101.1649025069638,-0.013,-0.0049999999999999975,0.027902764738198065,0.005301525300257633,1e-3,-0.4999999999999998
101.17938718662954,-0.013,-0.0049999999999999975,0.02812073522676003,0.0053429396930844055,1e-3,-0.4999999999999998
101.19387186629527,-0.013,-0.0049999999999999975,0.02835469155756087,0.005387391395936566,1e-3,-0.4999999999999998
101.20835654596101,-0.013,-0.0049999999999999975,0.028600852530568877,0.0054341619808080865,1e-3,-0.4999999999999998
101.22284122562674,-0.013,-0.0049999999999999975,0.028855279201292574,0.0054825030482455895,1e-3,-0.4999999999999998
101.23732590529248,-0.013,-0.0049999999999999975,0.02911390030559842,0.0055316410580637,1e-3,-0.4999999999999998
101.25181058495824,-0.013,-0.0049999999999999975,0.02937253877113368,0.0055807823665154,1e-3,-0.4999999999999998
101.26629526462396,-0.013,-0.0049999999999999975,0.029626939146013255,0.005629118437742518,1e-3,-0.4999999999999998
101.2807799442897,-0.013,-0.0049999999999999975,0.029872795767950586,0.005675831195910612,1e-3,-0.4999999999999998
101.29526462395543,-0.013,-0.0049999999999999975,0.03010578149070203,0.0057200984832333854,1e-3,-0.4999999999999998
101.30974930362117,-0.013,-0.0049999999999999975,0.030321576779405446,0.005761099588087034,1e-3,-0.4999999999999998
101.32423398328692,-0.013,-0.0049999999999999975,0.03051589898265571,0.005798020806704585,1e-3,-0.4999999999999998
101.33871866295264,-0.013,-0.0049999999999999975,0.030684531586166762,0.005830061001371685,1e-3,-0.4999999999999998
101.3532033426184,-0.013,-0.0049999999999999975,0.030823353251655364,0.005856437117814519,1e-3,-0.4999999999999998
101.36768802228413,-0.013,-0.0049999999999999975,0.030928366444248147,0.0058763896244071485,1e-3,-0.4999999999999998
101.38217270194987,-0.013,-0.0049999999999999975,0.030995725452995282,0.005889187836069103,1e-3,-0.4999999999999998
101.3966573816156,-0.013,-0.0049999999999999975,0.03102176361145548,0.005894135086176542,1e-3,-0.4999999999999998
101.41114206128134,-0.013,-0.0049999999999999975,0.031003019529072067,0.0058905737105236925,1e-3,-0.4999999999999998
101.42562674094708,-0.013,-0.0049999999999999975,0.03093626214914186,0.005877889808336954,1e-3,-0.4999999999999998
101.44011142061281,-0.013,-0.0049999999999999975,0.030818514455473105,0.00585551774653989,1e-3,-0.4999999999999998
101.45459610027856,-0.013,-0.0049999999999999975,0.030647075657330533,0.005822944374892802,1e-3,-0.4999999999999998
101.46908077994429,-0.013,-0.0049999999999999975,0.030419541691065474,0.00577971292130244,1e-3,-0.4999999999999998
101.48356545961003,-0.013,-0.0049999999999999975,0.03013382388666146,0.005725426538465678,1e-3,-0.4999999999999998
101.49805013927578,-0.013,-0.0049999999999999975,0.029788165658411633,0.00565975147509821,1e-3,-0.4999999999999998
101.5125348189415,-0.013,-0.0049999999999999975,0.029381157090944597,0.005582419847279474,1e-3,-0.4999999999999998
101.52701949860725,-0.013,-0.0049999999999999975,0.02891174730478019,0.005493231987908236,1e-3,-0.4999999999999998
101.54150417827297,-0.013,-0.0049999999999999975,0.028379254499395438,0.005392058354885133,1e-3,-0.4999999999999998
101.55598885793873,-0.013,-0.0049999999999999975,0.02778337358647249,0.005278840981429773,1e-3,-0.4999999999999998
101.57047353760447,-0.013,-0.0049999999999999975,0.02712418134125213,0.005153594454837905,1e-3,-0.4999999999999998
101.5849582172702,-0.013,-0.0049999999999999975,0.02640213901597282,0.005016406413034836,1e-3,-0.4999999999999998
