Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,coefficient_combined_log_metric,Time_s,component,RE_abs_norm
0.7365,4.056544770322942e-11,41102.9384991006,1.12038213197898,1.31536507814765e-15,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.22187612161171e-05,9.659384446620077e-09,1.518594606468097e-09,0.008326126387092738,1089628998.4714718,209763097.81453475,1109635936.474073,-4.0609159218653546e-07,8.864952996783981e-07,9.750816876531363e-07,1.2312919115146929e+18,9.507842975964884e-13,5.717058095371367e+26,9.045180513277614,5319.2,full_path,0.7499760267002085
0.7365,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.5683124196844705e-05,9.659384446620077e-09,1.9780307090801277e-09,0.007660905369042458,1589136537.4352777,229699456.17090118,1605651511.000127,-7.300632904074899e-07,1.3178198198327758e-06,1.5065329354331092e-06,2.578116774776991e+18,2.2696414855447006e-12,4.950675128806067e+26,9.20565129232962,5319.2,porosity,1.085220927785983
0.545,4.056544770322942e-11,41102.9384991006,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.6937765405789184e-05,9.659384446620077e-09,8.52143743034861e-10,0.005662584999775611,1005846546.631011,33362423.620971873,1006399685.3533868,-3.558546159177571e-08,1.8937622414687425e-07,1.9269063119110617e-07,1.0128403266793958e+18,3.71296793488269e-14,2.076948211121382e+27,9.00277049232088,5319.2,permeability,0.6802011474970905
0.545,1.8581234013843514e-11,18827.4347295717,1.12038213197898,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7481033529889068e-05,9.659384446620077e-09,1.4283192840339909e-09,0.006164398364369904,1606819483.9360476,102762766.82378912,1610102183.1554003,-1.1534184814575327e-07,4.867196613596816e-07,5.001997307953706e-07,2.5924290402017864e+18,2.501997706877612e-13,1.1592968552356991e+27,9.2068534388718,5319.2,tortuosity,1.0882290291906322
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,1.31536507814765e-15,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,5319.2,fluid_chemistry,1.0
0.75115,4.395761563657456e-11,44540.0525416459,1.11048806370079,2.78458255510668e-15,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.280109314512213e-05,9.659384446620077e-09,1.5226904796652703e-09,0.008566986629189522,940166789.2051123,179547537.84496745,957157724.6569346,-4.2327691049713807e-07,1.195799375043875e-06,1.2685028530970375e-06,9.161509098704403e+17,1.6090994883153242e-12,5.300873176377336e+26,8.9809835086275,5769.2,full_path,0.6469197001176906
0.75115,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.5529433792104105e-05,9.659384446620077e-09,2.037343801767896e-09,0.007813499657505843,1548663005.8169367,221775942.3492568,1564462103.7886631,-8.554158544135223e-07,1.5712234471492645e-06,1.7889883747117066e-06,2.44754167419085e+18,3.2004794048536335e-12,4.555751696234219e+26,9.194365047626155,5769.2,porosity,1.0573820060755446
0.545,4.395761563657456e-11,44540.0525416459,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.804145170769966e-05,9.659384446620077e-09,8.186029248698403e-10,0.005662235028995775,966659471.1372453,32298132.421939243,967198895.0041682,-3.22042716665967e-08,1.7500394444144126e-07,1.7794239428432735e-07,9.354737024972838e+17,3.166349568363902e-14,2.1611535878093583e+27,8.985515791684533,5769.2,permeability,0.6537062837104743
0.545,1.8581234013843514e-11,18827.4347295717,1.11048806370079,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7403675065317274e-05,9.659384446620077e-09,1.4474510147720727e-09,0.006219387877881184,1620617256.6178498,109677456.42240973,1624324301.6389477,-1.2021591976570645e-07,4.955884736868136e-07,5.099605892775836e-07,2.638429436894855e+18,2.6005980261634026e-13,1.1350649570736498e+27,9.21067274187037,5769.2,tortuosity,1.097841414263022
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.78458255510668e-15,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,5769.2,fluid_chemistry,1.0
0.7653,4.678542876450955e-11,47405.3340968944,1.10464981505447,9.99743003044623e-15,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.3243244779480343e-05,9.659384446620077e-09,1.529904896445217e-09,0.008774190903354748,728202957.7579745,-19064715.863132615,728452476.8839793,-7.310843366338916e-07,1.8927576781778518e-06,2.0290431083573925e-06,5.306430110784044e+17,4.117015935572629e-12,4.9272749983361366e+26,8.86240122432802,6219.2,full_path,0.4923433680323468
0.7653,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.538519838458179e-05,9.659384446620077e-09,2.0951845400767712e-09,0.007960891708255683,1475790279.3487198,198560095.67914575,1489087996.1292698,-1.0061806987075729e-06,1.9607231382694607e-06,2.2038227749519475e-06,2.2173830602162844e+18,4.856834823396902e-12,4.199280626169448e+26,9.172920362697894,6219.2,porosity,1.0064384741293022
0.545,4.678542876450955e-11,47405.3340968944,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.892935405443076e-05,9.659384446620077e-09,7.93477439818528e-10,0.00566197286432599,937283745.1241673,31489496.917408954,937812565.1163437,-3.0726338698738755e-08,1.6437478871880808e-07,1.6722194549813851e-07,8.794924072900965e+17,2.796317905618241e-14,2.2295734759981897e+27,8.972116047259874,6219.2,permeability,0.6338447758013106
0.545,1.8581234013843514e-11,18827.4347295717,1.10464981505447,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7357865981749675e-05,9.659384446620077e-09,1.458941488164688e-09,0.006252298393829644,1628840669.6150618,113865793.17175473,1632815772.169866,-1.2293150790542392e-07,5.009658029602571e-07,5.158283545633338e-07,2.666087345846676e+18,2.6607889137151645e-13,1.1209468527767721e+27,9.212937186792077,6219.2,tortuosity,1.1035805933219267
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,9.99743003044623e-15,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,6219.2,fluid_chemistry,1.0
0.7804,5.0306130199247066e-11,50972.6847053333,1.09799679660201,2.77295831303905e-14,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.3795638080923302e-05,9.659384446620077e-09,1.5331068923471755e-09,0.00900114659277452,631731412.7349495,-652007026.2645364,907853369.29177,-2.3257828900611543e-06,2.9873177573421074e-06,3.785938910631376e-06,8.24197740134419e+17,1.4333333435032691e-11,4.5514953027390455e+26,8.95801570969966,6669.2,full_path,0.6135960816944463
0.7804,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.5235626833540151e-05,9.659384446620077e-09,2.157501081718374e-09,0.00811818551956062,1318044061.9550707,107564887.86149962,1322425935.3006048,-1.3048490046940015e-06,2.762418819360388e-06,3.055092250425078e-06,1.7488103543556795e+18,9.333588658607366e-12,3.844944085315953e+26,9.121371357991922,6669.2,porosity,0.8937956278827025
0.545,5.0306130199247066e-11,50972.6847053333,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.999810942302451e-05,9.659384446620077e-09,7.65206986636092e-10,0.005661677883439676,904209828.2698855,30567766.658624724,904726368.5216388,-2.7802466224706025e-08,1.531615350300772e-07,1.5566448837466264e-07,8.185298018983521e+17,2.423143294094548e-14,2.3103070756120537e+27,8.956517248144221,6669.2,permeability,0.6114826176870319
0.545,1.8581234013843514e-11,18827.4347295717,1.09799679660201,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7305516084747353e-05,9.659384446620077e-09,1.4722220191683262e-09,0.00629022885601808,1638286145.5817485,118739207.51802722,1642583481.6553802,-1.2511584169553216e-07,5.075072844629673e-07,5.227022265364446e-07,2.6980804942071107e+18,2.7321761762615665e-13,1.104835755400684e+27,9.215527451109102,6669.2,tortuosity,1.1101823513482438
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.77295831303905e-14,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,6669.2,fluid_chemistry,1.0
0.79425,5.450766036845722e-11,55229.8850057114,1.08542198582978,7.03873657780734e-14,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.4411499627129864e-05,9.659384446620077e-09,1.5385699106907775e-09,0.009266607825031048,2155123398.7794447,-1268281293.9038618,2500618784.30782,-6.542535461263841e-06,-1.999559184246631e-07,6.545590319536345e-06,6.253094304433119e+18,4.2844752631207916e-11,4.165180896812839e+26,9.398047489215282,7119.2,full_path,1.6901076096240002
0.79425,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.5102204457065609e-05,9.659384446620077e-09,2.2151918741454375e-09,0.008262463879411302,1131352920.1827157,-188801083.3934833,1146998377.983383,-2.2751299868411213e-06,4.065482147549213e-06,4.6587940015700455e-06,1.3156052790965115e+18,2.1704361549065036e-11,3.540693844664458e+26,9.059562803748378,7119.2,porosity,0.7752283950761005
0.545,5.450766036845722e-11,55229.8850057114,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,3.122570125029826e-05,9.659384446620077e-09,7.351231307149505e-10,0.005661363979989185,868989588.6424533,29572848.115263242,869492644.313124,-2.5323051505908984e-08,1.4149557759307615e-07,1.4374371435290364e-07,7.560174585146286e+17,2.0662255415969156e-14,2.4041295050548567e+27,8.939265912333287,7119.2,permeability,0.5876689977246883
0.545,1.8581234013843514e-11,18827.4347295717,1.08542198582978,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7206134993972622e-05,9.659384446620077e-09,1.4978806275827728e-09,0.006363192054397134,1656357087.8662453,128252160.72884548,1661314966.9031355,-1.283359451558422e-07,5.206226141563658e-07,5.362070693212198e-07,2.759967419256366e+18,2.875180211900515e-13,1.074446880303214e+27,9.220451977677412,7119.2,tortuosity,1.1228425080884301
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,7.03873657780734e-14,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,7119.2,fluid_chemistry,1.0
0.8078,6.188144694047811e-11,62701.3739978356,1.07498664205791,2.59925567792322e-13,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.5666983589199815e-05,9.659384446620077e-09,1.5027200573439375e-09,0.009515380298848797,2241793261.267111,333921807.83696705,2266526152.5099897,-2.427326902669468e-06,-3.2525099156403784e-06,4.058415533648807e-06,5.137140800011737e+18,1.6470736643761933e-11,3.911155818453509e+26,9.355360734568432,7569.2,full_path,1.5318900752916182
0.8078,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4975006959005225e-05,9.659384446620077e-09,2.272122073182945e-09,0.008403622177883822,1114586653.1820326,-802368976.1459194,1373353334.4820538,-4.888826556362401e-06,5.476103851094244e-06,7.340867693002201e-06,1.8860993813329759e+18,5.388833848616346e-11,3.261946479079885e+26,9.1377822863076,7569.2,porosity,0.9282162222712035
0.545,6.188144694047811e-11,62701.3739978356,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,3.3270831874136956e-05,9.659384446620077e-09,6.899345249652777e-10,0.005660892467310044,816037328.4473966,28050534.99367649,816519291.8314886,-2.2520223527899534e-08,1.2469824076830319e-07,1.267154754497503e-07,6.667037539329957e+17,1.6056811718456275e-14,2.5604990934997173e+27,8.911966450232494,7569.2,permeability,0.5518655931040641
0.545,1.8581234013843514e-11,18827.4347295717,1.07498664205791,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7123224577500177e-05,9.659384446620077e-09,1.519744914042663e-09,0.006425038625619645,1671571842.787194,136457443.13240296,1677132391.7285745,-1.3447700053869558e-07,5.308363211372839e-07,5.476050250978801e-07,2.812773059385209e+18,2.998712635124499e-13,1.0499626938088617e+27,9.22456734688022,7569.2,tortuosity,1.1335331220396205
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.59925567792322e-13,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,7569.2,fluid_chemistry,1.0
0.82375,7.156259829961731e-11,72510.8002816605,1.07137341733354,1.57076409245223e-12,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.728731241909009e-05,9.659384446620077e-09,1.446255039417063e-09,0.009735033083761366,1616634328.7558188,586239622.577969,1719646314.7961955,-7.796735417897766e-07,-2.2248127392811785e-06,2.357473765842334e-06,2.9571834479921357e+18,5.5576825566348355e-12,3.701254683123054e+26,9.23543913334515,8019.2,full_path,1.162267251904779
0.82375,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4829320226414248e-05,9.659384446620077e-09,2.3397500529361e-09,0.00856978909170913,2089238497.054159,-1759643651.0892344,2731531306.134303,-1.1466728841094138e-05,3.6715539496262863e-06,1.2040190144686109e-05,7.461263276391772e+18,1.449661787201965e-10,2.9548931402273406e+26,9.436406182336768,8019.2,porosity,1.8461757847274816
0.545,7.156259829961731e-11,72510.8002816605,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,3.577885845131759e-05,9.659384446620077e-09,6.415703753246363e-10,0.005660387817429327,759299150.7142978,26383226.211813748,759757378.9709433,-2.0158850561813095e-08,1.0775144088628677e-07,1.0962094813056701e-07,5.772312749007976e+17,1.2016752269044464e-14,2.7533931438568906e+27,8.880674926758957,8019.2,permeability,0.5135015923757497
0.545,1.8581234013843514e-11,18827.4347295717,1.07137341733354,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7094423226555435e-05,9.659384446620077e-09,1.5274396554834793e-09,0.006446733982909513,1676886418.5236022,139366417.70795438,1682667839.7751772,-1.365245543985226e-07,5.34499009148706e-07,5.51659446338648e-07,2.8313710590136617e+18,3.0432814473466367e-13,1.0415089568341144e+27,9.225998394294372,8019.2,tortuosity,1.1372743971691806
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,1.57076409245223e-12,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,8019.2,fluid_chemistry,1.0
0.83965,8.658038699803953e-11,87727.5741671511,1.06995132308093,8.77029178748822e-12,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.970897160910311e-05,9.659384446620077e-09,1.355802623242229e-09,0.009934871686477623,1272236390.8495443,560541198.435707,1390248851.5893884,-3.2879912738624177e-07,-1.5279557289797678e-06,1.5629323644649656e-06,1.9327918693456133e+18,2.442757575892048e-12,3.584755380473983e+26,9.14309254500152,8469.2,full_path,0.9396354926577302
0.83965,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4688241725718874e-05,9.659384446620077e-09,2.4078209880861015e-09,0.008735441938741326,3690107900.9331164,-882692438.1690785,3794211678.4557347,-1.2103818361331987e-05,-5.52229404105868e-06,1.3304065183244915e-05,1.4396042260929884e+19,1.7699815040002955e-10,2.670208491132215e+26,9.57912155644743,8469.2,porosity,2.564415684039311
0.545,8.658038699803953e-11,87727.5741671511,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,3.9354390535602815e-05,9.659384446620077e-09,5.832795463936788e-10,0.005659779585541985,690825680.6117504,24319848.261259347,691253626.4007146,-1.4063286304322467e-08,8.974043043627906e-08,9.083568063578311e-08,4.7783157601213875e+17,8.251120876565982e-15,3.022345273461963e+27,8.839637422680477,8469.2,permeability,0.4672015668647475
0.545,1.8581234013843514e-11,18827.4347295717,1.06995132308093,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7083074264113646e-05,9.659384446620077e-09,1.5304859795194439e-09,0.0064553130714285634,1678984713.6480165,140521096.93499798,1684854844.5927105,-1.3717016350519894e-07,5.359764635778262e-07,5.53250777916702e-07,2.8387358473475267e+18,3.0608642326543585e-13,1.038222859262723e+27,9.226562491018704,8469.2,tortuosity,1.1387525407021304
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,8.77029178748822e-12,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,8469.2,fluid_chemistry,1.0
0.85615,1.0681497174099655e-10,108230.266466499,1.06257754493758,6.48662836803161e-11,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,3.256615194856855e-05,9.659384446620077e-09,1.2699055921302215e-09,0.0101991259686592,1038532625.8863916,501911515.25935405,1153457924.7551358,-1.5925132039873528e-07,-1.095558240726469e-06,1.1070721936135947e-06,1.3304651841804244e+18,1.2256088418724165e-12,3.390139338854352e+26,9.062001757175324,8919.2,full_path,0.7795942461295163
0.85615,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4546014856192566e-05,9.659384446620077e-09,2.479145381028172e-09,0.008907352979960719,3529397113.1274643,362724941.6769997,3547987227.353991,-6.597245417958543e-06,-8.47295718895667e-06,1.0738465934697911e-05,1.258821336546706e+19,1.1531465063066748e-10,2.395718012774075e+26,9.54998204771559,8919.2,porosity,2.3979985471714294
0.545,1.0681497174099655e-10,108230.266466499,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,4.371188093096213e-05,9.659384446620077e-09,5.251334431381969e-10,0.005659172860493498,622423346.6342871,22201055.9379391,622819162.6147877,-1.4159441975447287e-08,7.220724206274359e-08,7.35824408630463e-08,3.8790370932018534e+17,5.414375603363706e-15,3.3606649512113476e+27,8.79436196627539,8919.2,permeability,0.4209483719631709
0.545,1.8581234013843514e-11,18827.4347295717,1.06257754493758,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7024106823637262e-05,9.659384446620077e-09,1.546445293908454e-09,0.006500165544128556,1689924474.265591,146598107.54227158,1696271126.2816477,-1.4239949616538485e-07,5.43316182662588e-07,5.616672421026547e-07,2.8773357338568095e+18,3.154700908512021e-13,1.021171856680626e+27,9.229495269640767,8919.2,tortuosity,1.146468528711644
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,6.48662836803161e-11,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,8919.2,fluid_chemistry,1.0
0.87075,1.3554802483891289e-10,137344.031536101,1.05121977839913,2.23064398095441e-10,0.0010002230643980955,6.651569739193987,0.001,2220000000.0,3141592.653589793,45.0,3.6181920114527665e-05,9.658790197726119e-09,1.0931426156580755e-09,0.01048302563828253,807033914.5523133,409859436.3240156,905145566.6253194,-8.139979793478559e-08,-7.070170924147712e-07,7.116874988858952e-07,8.192884967814705e+17,5.064990960704611e-13,3.455999692069024e+26,8.956718428595691,9369.2,full_path,0.6117659435219879
0.87075,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4423551705443262e-05,9.659384446620077e-09,2.5428328959180747e-09,0.00905947421566336,3124456999.771878,761815487.9003668,3215990419.921732,-3.9272439229464375e-06,-8.205728993677991e-06,9.09710026041306e-06,1.0342594381028358e+19,8.275723314800736e-11,2.1688343827513234e+26,9.507314746363315,9369.2,porosity,2.1736099541826537
0.545,1.3554802483891289e-10,137344.031536101,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,4.9241358555456266e-05,9.659384446620077e-09,4.661636931941414e-10,0.005658557538055872,552950130.4795796,19988443.080688592,553311290.9151357,-1.0515984930483058e-08,5.710425019597902e-08,5.806445840187538e-08,3.0615338465417395e+17,3.3714813295031165e-15,3.7823936727429796e+27,8.742969532553042,9369.2,permeability,0.3739696866771335
0.545,1.8581234013843514e-11,18827.4347295717,1.05121977839913,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.693287804640816e-05,9.659384446620077e-09,1.5715761335521433e-09,0.00657048360706647,1706971838.115046,156260595.47502232,1714109165.081404,-1.467687228217513e-07,5.561841006791362e-07,5.752232713016638e-07,2.9381702298160676e+18,3.3088181184698754e-13,9.948266552407757e+26,9.2340384770287,9369.2,tortuosity,1.1585248266589465
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.23064398095441e-10,0.0010002230643980955,6.651569739193987,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.658790197726119e-09,1.1713427596170963e-09,0.005665353473801943,1375966585.319465,41849168.58251134,1376602846.4400165,-6.941902469555007e-08,3.5468394616310606e-07,3.614134787961214e-07,1.8950353968267556e+18,1.306197026555145e-13,1.5178018785163692e+27,9.138808663221429,9369.2,fluid_chemistry,0.9304124886202293
0.885,1.6462612980890035e-10,166807.420403288,1.04566830117873,1.21191847709783e-09,0.0010012119184770979,5.916526593154335,0.001,2220000000.0,3141592.653589793,45.0,3.944752079734214e-05,9.654019232965483e-09,8.624417672607731e-10,0.010717506864574684,593285253.8474921,309542602.47501445,669181601.0470461,-4.370018076905633e-08,-4.1639534996466837e-07,4.186822103594167e-07,4.4780401517988794e+17,1.7529479327144685e-13,3.8602692479713374e+26,8.82554399165439,9819.2,full_path,0.4522836200572836
0.885,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4306958649769417e-05,9.659384446620077e-09,2.6055108361417364e-09,0.009207954104701604,2838612266.6029844,907744921.1460532,2980221542.431936,-2.5902040215016204e-06,-7.821391507598906e-06,8.239133570233187e-06,8.881720441975386e+18,6.788332198814347e-11,1.96115730771492e+26,9.474248549673378,9819.2,porosity,2.014259486027104
0.545,1.6462612980890035e-10,166807.420403288,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,5.426662519671672e-05,9.659384446620077e-09,4.229949639043232e-10,0.005658107090293052,502026588.7372561,18326783.72336759,502360992.5151526,-9.132409748866377e-09,4.696238829508708e-08,4.7842103028605695e-08,2.5236656680080918e+17,2.2888668221997223e-15,4.166933778723181e+27,8.701015909803354,9819.2,permeability,0.3395336152620093
0.545,1.8581234013843514e-11,18827.4347295717,1.04566830117873,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6888107712015178e-05,9.659384446620077e-09,1.5841083888745692e-09,0.0066054101591518,1715391581.6635122,161120859.2505354,1722941731.3791192,-1.5011915880182853e-07,5.622516364824739e-07,5.819473039430534e-07,2.968528209727677e+18,3.386626645665886e-13,9.8221567418556e+26,9.236270590176744,9819.2,tortuosity,1.1644945440768733
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,1.21191847709783e-09,0.0010012119184770979,5.916526593154335,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.654019232965483e-09,9.860897303111685e-10,0.005667108215740731,1158175219.2599678,35283308.59391945,1158712540.0086117,-4.857095067822591e-08,2.514616164779251e-07,2.5610951136472414e-07,1.3426147503732086e+18,6.559208181147776e-14,1.8021588809171058e+27,9.063975707083062,9819.2,fluid_chemistry,0.7831457131829018
0.8994,2.0413472731631518e-10,206839.505477594,1.03987766650634,3.88193531312219e-09,0.0010038819353131222,5.410951705781286,0.001,2220000000.0,3141592.653589793,45.0,4.3452835740696134e-05,9.641172325810223e-09,6.965305400862641e-10,0.010979442304526764,449584373.1375119,239637531.86778596,509462712.32459563,-3.040579576538056e-08,-2.6861888247190455e-07,2.703342679657555e-07,2.595522552491337e+17,7.30806164365809e-14,4.1350037155362466e+26,8.707112403407663,10269.2,full_path,0.3443334955023234
0.8994,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4191964485114086e-05,9.659384446620077e-09,2.6693633024087853e-09,0.00935800230994192,2639679767.026135,968965367.3052602,2811903831.1229935,-1.8150605285591012e-06,-7.65739518309157e-06,7.869570872186568e-06,7.906803155484168e+18,6.193014571236726e-11,1.7641024282362106e+26,9.44900046345774,10269.2,porosity,1.9004976257615924
0.545,2.0413472731631518e-10,206839.505477594,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,6.042850865408213e-05,9.659384446620077e-09,3.798618828980758e-10,0.005657657013157231,451089059.9250174,16630203.721989943,451395506.91147876,-6.207315410900333e-09,3.8151725246887616e-08,3.865339446833102e-08,2.0375790365987088e+17,1.4940849039244029e-15,4.63321706646355e+27,8.654557231894461,10269.2,permeability,0.3050872791841195
