scan,scan_value,Porosity_used,k0_m2,Permeability_mD,Tortuosity,C_molL,pH,eta_Pa_s,K_f_Pa,Lambda_m,debye_d_m,L_abs,R_E_abs,T_TM_abs,RE_EE,TE_TM_TM,minus_TE_TM_TM,RE_Pr_Pr,matrix_cond
tortuosity,1.3636363636363638,0.24,3.9e-13,395.1674866729765,1.3636363636363638,0.001,7.0,0.001,2220000000.0,4.210376791603423e-06,9.659867403768781e-09,3.781762282112865e-09,622436066.9253949,2.1888694512425226e-06,1.937133287047774e-06,-3.694292287446178e-06,3.694292287446178e-06,-0.0605240467681905,3.8091879266126233e+25
tortuosity,1.404040404040404,0.24,3.9e-13,395.1674866729765,1.404040404040404,0.001,7.0,0.001,2220000000.0,4.272297420887882e-06,9.659867403768781e-09,3.6220432472018827e-09,601804177.6631796,2.0802488800711057e-06,1.81084134126428e-06,-3.5403902798277566e-06,3.5403902798277566e-06,-0.06021781871432197,4.017427432815842e+25
tortuosity,1.4444444444444444,0.24,3.9e-13,395.1674866729765,1.4444444444444444,0.001,7.0,0.001,2220000000.0,4.333333333333333e-06,9.659867403768781e-09,3.473198018022196e-09,582273792.3278867,1.9793752388815227e-06,1.6952138461594956e-06,-3.396074043625294e-06,3.396074043625294e-06,-0.05993610290300852,4.230409205974171e+25
tortuosity,1.4848484848484849,0.24,3.9e-13,395.1674866729765,1.4848484848484849,0.001,7.0,0.001,2220000000.0,4.393521401225935e-06,9.659867403768781e-09,3.334222847397284e-09,563766784.0104071,1.8858377082044818e-06,1.5891649337671858e-06,-3.260559181393849e-06,3.260559181393849e-06,-0.05967641409447132,4.447377758965998e+25
tortuosity,1.5252525252525253,0.24,3.9e-13,395.1674866729765,1.5252525252525253,0.001,7.0,0.001,2220000000.0,4.452896004656164e-06,9.659867403768781e-09,3.20422950425867e-09,546211633.6704103,1.7988631322687872e-06,1.4917357437844931e-06,-3.1331394696285938e-06,3.1331394696285938e-06,-0.05943656291956403,4.668439188274561e+25
tortuosity,1.5656565656565657,0.24,3.9e-13,395.1674866729765,1.5656565656565657,0.001,7.0,0.001,2220000000.0,4.5114892611570465e-06,9.659867403768781e-09,3.0824294992725525e-09,529542828.073232,1.717770547746413e-06,1.4020780338189834e-06,-3.0131778690701816e-06,3.0131778690701816e-06,-0.05921461726899534,4.89374698175737e+25
tortuosity,1.606060606060606,0.24,3.9e-13,395.1674866729765,1.606060606060606,0.001,7.0,0.001,2220000000.0,4.569331228832933e-06,9.659867403768781e-09,2.968120784676387e-09,513700299.33751005,1.6419361777305604e-06,1.3194399876972376e-06,-2.900098657019116e-06,2.900098657019116e-06,-0.05900886888546275,5.123574312817709e+25
tortuosity,1.6464646464646466,0.24,3.9e-13,395.1674866729765,1.6464646464646466,0.001,7.0,0.001,2220000000.0,4.6264500866258575e-06,9.659867403768781e-09,2.860676492660861e-09,498628935.9299936,1.5713163115635783e-06,1.2431540787333887e-06,-2.793380602157545e-06,2.793380602157545e-06,-0.05881780423034385,5.3565314014672485e+25
tortuosity,1.6868686868686869,0.24,3.9e-13,395.1674866729765,1.6868686868686869,0.001,7.0,0.001,2220000000.0,4.682872294787989e-06,9.659867403768781e-09,2.7595353613060836e-09,484278077.87926614,1.5049573867976327e-06,1.172626283572183e-06,-2.6925508497978976e-06,2.6925508497978976e-06,-0.05864008008447241,5.594288381703727e+25
tortuosity,1.7272727272727273,0.24,3.9e-13,395.1674866729765,1.7272727272727273,0.001,7.0,0.001,2220000000.0,4.7386227381535086e-06,9.659867403768781e-09,2.6641935638239842e-09,470601159.26636356,1.442842371325774e-06,1.107327255514227e-06,-2.5971797948302258e-06,2.5971797948302258e-06,-0.058474501419871094,5.835573272530601e+25
tortuosity,1.7676767676767677,0.24,3.9e-13,395.1674866729765,1.7676767676767677,0.001,7.0,0.001,2220000000.0,4.793724854411023e-06,9.659867403768781e-09,2.5741977097665357e-09,457555291.2632014,1.3843874503086942e-06,1.0467842228147659e-06,-2.506876360505001e-06,2.506876360505001e-06,-0.058320003270639346,6.0813039086442315e+25
tortuosity,1.8080808080808082,0.24,3.9e-13,395.1674866729765,1.8080808080808082,0.001,7.0,0.001,2220000000.0,4.848200749252294e-06,9.659867403768781e-09,2.4891388290261784e-09,445100959.52328485,1.3296537687613485e-06,9.905743208427445e-07,-2.421284018338683e-06,2.421284018338683e-06,-0.05817563426930899,6.329839801917338e+25
tortuosity,1.8484848484848486,0.24,3.9e-13,395.1674866729765,1.8484848484848486,0.001,7.0,0.001,2220000000.0,4.902071300001973e-06,9.659867403768781e-09,2.4086471832345713e-09,433201680.2045148,1.277867116952216e-06,9.383184786600739e-07,-2.3400771180096812e-06,2.3400771180096812e-06,-0.05804054330831986,6.58344641236006e+25
tortuosity,1.8888888888888888,0.24,3.9e-13,395.1674866729765,1.8888888888888888,0.001,7.0,0.001,2220000000.0,4.955356249106169e-06,9.659867403768781e-09,2.3323877763600725e-09,421823778.1128212,1.2292691380491805e-06,8.896764989068733e-07,-2.2629578485451006e-06,2.2629578485451006e-06,-0.057913966699052695,6.839680481667317e+25
tortuosity,1.9292929292929295,0.24,3.9e-13,395.1674866729765,1.9292929292929295,0.001,7.0,0.001,2220000000.0,5.008074288667061e-06,9.659867403768781e-09,2.2600564583004934e-09,410936089.5701621,1.183285371863371e-06,8.443423485560818e-07,-2.1896533338044674e-06,2.1896533338044674e-06,-0.05779521855156066,7.1003219591981985e+25
tortuosity,1.9696969696969697,0.24,3.9e-13,395.1674866729765,1.9696969696969697,0.001,7.0,0.001,2220000000.0,5.060243137049899e-06,9.659867403768781e-09,2.1913765331394982e-09,400509780.0437831,1.1399670950025579e-06,8.020404195535981e-07,-2.1199132501252273e-06,2.1199132501252273e-06,-0.05768368098771433,7.363857163641947e+25
tortuosity,2.0101010101010104,0.24,3.9e-13,395.1674866729765,2.0101010101010104,0.001,7.0,0.001,2220000000.0,5.111879608452564e-06,9.659867403768781e-09,2.126095798318998e-09,390518115.62056947,1.0990316640928402e-06,7.625219931392025e-07,-2.0535075734286026e-06,2.0535075734286026e-06,-0.05757879683090411,7.630746983788395e+25
tortuosity,2.0505050505050506,0.24,3.9e-13,395.1674866729765,2.0505050505050506,0.001,7.0,0.001,2220000000.0,5.1629996762120425e-06,9.659867403768781e-09,2.0639839529302213e-09,380936289.5161341,1.0600398489845046e-06,7.255622833516001e-07,-1.9902246457534938e-06,1.9902246457534938e-06,-0.05748006250576442,7.902924396083473e+25
tortuosity,2.090909090909091,0.24,3.9e-13,395.1674866729765,2.090909090909091,0.001,7.0,0.001,2220000000.0,5.213618530523516e-06,9.659867403768781e-09,2.004830323157618e-09,371741279.06207484,1.0232427494182329e-06,6.909578927935372e-07,-1.9298694844289656e-06,1.9298694844289656e-06,-0.05738702158437977,8.177503573679212e+25
tortuosity,2.1313131313131315,0.24,3.9e-13,395.1674866729765,2.1313131313131315,0.001,7.0,0.001,2220000000.0,5.263750631163174e-06,9.659867403768781e-09,1.9484418610291735e-09,362911667.0659435,9.88424284929712e-07,6.585243904629113e-07,-1.872262169397145e-06,1.872262169397145e-06,-0.057299260218266264,8.454836406876793e+25
tortuosity,2.1717171717171717,0.24,3.9e-13,395.1674866729765,2.1717171717171717,0.001,7.0,0.001,2220000000.0,5.313409755733434e-06,9.659867403768781e-09,1.8946413793568033e-09,354427517.4757377,9.552922590530598e-07,6.280943257200719e-07,-1.8172364824076686e-06,1.8172364824076686e-06,-0.0572164023766738,8.736234377508038e+25
tortuosity,2.212121212121212,0.24,3.9e-13,395.1674866729765,2.212121212121212,0.001,7.0,0.001,2220000000.0,5.362609043886731e-06,9.659867403768781e-09,1.8432659913490879e-09,346270266.2456664,9.238856707497862e-07,5.995154864292236e-07,-1.764638692767787e-06,1.764638692767787e-06,-0.05713810538115982,9.020271844205326e+25
tortuosity,2.2525252525252526,0.24,3.9e-13,395.1674866729765,2.2525252525252526,0.001,7.0,0.001,2220000000.0,5.411361037930133e-06,9.659867403768781e-09,1.794165728051689e-09,338422590.7098984,8.938615384373795e-07,5.726492495139971e-07,-1.7143264084681326e-06,1.7143264084681326e-06,-0.05706405699433962,9.309210231471216e+25
tortuosity,2.2929292929292933,0.24,3.9e-13,395.1674866729765,2.2929292929292933,0.001,7.0,0.001,2220000000.0,5.459677720166348e-06,9.659867403768781e-09,1.7472023106842968e-09,330868333.90725,8.654128927948591e-07,5.473692719127975e-07,-1.6661676280840533e-06,1.6661676280840533e-06,-0.05699397154664,9.600087037251389e+25
tortuosity,2.3333333333333335,0.24,3.9e-13,395.1674866729765,2.3333333333333335,0.001,7.0,0.001,2220000000.0,5.507570547286103e-06,9.659867403768781e-09,1.702248058230884e-09,323592389.4383652,8.383274257161368e-07,5.235601725121533e-07,-1.6200397973023512e-06,1.6200397973023512e-06,-0.0569275878862189,9.894016864627057e+25
tortuosity,2.3737373737373737,0.24,3.9e-13,395.1674866729765,2.3737373737373737,0.001,7.0,0.001,2220000000.0,5.555050482091576e-06,9.659867403768781e-09,1.659184913410743e-09,316580628.6347029,8.12363256742e-07,5.011164721337186e-07,-1.5758290222117996e-06,1.5758290222117996e-06,-0.05686466665245139,1.0192909512936178e+26
tortuosity,2.4141414141414144,0.24,3.9e-13,395.1674866729765,2.4141414141414144,0.001,7.0,0.001,2220000000.0,5.602128022799764e-06,9.659867403768781e-09,1.6179035724996889e-09,309819835.3479944,7.877177581459521e-07,4.799416518752919e-07,-1.5334293622362015e-06,1.5334293622362015e-06,-0.05680498782514536,1.0493396418211905e+26
tortuosity,2.4545454545454546,0.24,3.9e-13,395.1674866729765,2.4545454545454546,0.001,7.0,0.001,2220000000.0,5.648813230147631e-06,9.659867403768781e-09,1.5783027064558825e-09,303297616.8498658,7.641086198711686e-07,4.5994722193404024e-07,-1.4927421318760575e-06,1.4927421318760575e-06,-0.05674834936782872,1.0798110677867482e+26
tortuosity,2.494949494949495,0.24,3.9e-13,395.1674866729765,2.494949494949495,0.001,7.0,0.001,2220000000.0,5.6951157524973475e-06,9.659867403768781e-09,1.5402882624920257e-09,297002359.3678153,7.416207826626806e-07,4.4105200735024476e-07,-1.453675343542882e-06,1.453675343542882e-06,-0.056694565033945536,1.1104949567541535e+26
tortuosity,2.5353535353535355,0.24,3.9e-13,395.1674866729765,2.5353535353535355,0.001,7.0,0.001,2220000000.0,5.741044849119014e-06,9.659867403768781e-09,1.5037728366737574e-09,290923158.2501546,7.201174379524427e-07,4.231814200312226e-07,-1.4161431437519903e-06,1.4161431437519903e-06,-0.056643463190244964,1.1414889560262868e+26
tortuosity,2.575757575757576,0.24,3.9e-13,395.1674866729765,2.575757575757576,0.001,7.0,0.001,2220000000.0,5.786609411810036e-06,9.659867403768781e-09,1.4686751093529234e-09,285049772.2841776,6.995491005814505e-07,4.062668633963076e-07,-1.3800653381444754e-06,1.3800653381444754e-06,-0.05659488526677994,1.172777714611781e+26
tortuosity,2.6161616161616164,0.24,3.9e-13,395.1674866729765,2.6161616161616164,0.001,7.0,0.001,2220000000.0,5.831817984994132e-06,9.659867403768781e-09,1.434919336296999e-09,279372568.2279505,6.796720183769111e-07,3.9024515939140445e-07,-1.3453669353397024e-06,1.3453669353397024e-06,-0.05654868488128977,1.2046946300478738e+26
tortuosity,2.6565656565656566,0.24,3.9e-13,395.1674866729765,2.6565656565656566,0.001,7.0,0.001,2220000000.0,5.876678784428628e-06,9.659867403768781e-09,1.4024348892799655e-09,273882496.4883518,6.607960254928157e-07,3.7505810941346044e-07,-1.311977776347372e-06,1.311977776347372e-06,-0.05650472587175772,1.2366198195499257e+26
tortuosity,2.6969696969696972,0.24,3.9e-13,395.1674866729765,2.6969696969696972,0.001,7.0,0.001,2220000000.0,5.921199714636053e-06,9.659867403768781e-09,1.3711558406780318e-09,268571026.2312531,6.428263865022106e-07,3.606519806545423e-07,-1.279832125334367e-06,1.279832125334367e-06,-0.056462882389046225,1.2685952782556636e+26
tortuosity,2.7373737373737375,0.24,3.9e-13,395.1674866729765,2.7373737373737375,0.001,7.0,0.001,2220000000.0,5.9653883851647574e-06,9.659867403768781e-09,1.3410205872848735e-09,263430111.39208192,6.253517814539693e-07,3.4697711794022364e-07,-1.248868340319078e-06,1.248868340319078e-06,-0.05642303791892472,1.301345201810871e+26
tortuosity,2.7777777777777777,0.24,3.9e-13,395.1674866729765,2.7777777777777777,0.001,7.0,0.001,2220000000.0,6.009252125773315e-06,9.659867403768781e-09,1.3119715091415442e-09,258452180.0840128,6.086468225819735e-07,3.3398764695089504e-07,-1.2190286074475866e-06,1.2190286074475866e-06,-0.05638508347920979,1.3342573230690478e+26
tortuosity,2.8181818181818183,0.24,3.9e-13,395.1674866729765,2.8181818181818183,0.001,7.0,0.001,2220000000.0,6.052798000624475e-06,9.659867403768781e-09,1.283954659679187e-09,253630078.95567653,5.926576494617839e-07,3.216410847553136e-07,-1.1902586202734643e-06,1.1902586202734643e-06,-0.056348917983053304,1.3673445142305004e+26
tortuosity,2.858585858585859,0.24,3.9e-13,395.1674866729765,2.858585858585859,0.001,7.0,0.001,2220000000.0,6.096032821566512e-06,9.659867403768781e-09,1.2569194839094303e-09,248957053.96123028,5.773783230487863e-07,3.098980735852747e-07,-1.162507339808716e-06,1.162507339808716e-06,-0.05631444715148245,1.400515639945317e+26
tortuosity,2.8989898989898992,0.24,3.9e-13,395.1674866729765,2.8989898989898992,0.001,7.0,0.001,2220000000.0,6.1389631605726944e-06,9.659867403768781e-09,1.2308185617773924e-09,244426713.64586523,5.624270843219209e-07,2.987220917185891e-07,-1.1357267443858777e-06,1.1357267443858777e-06,-0.05628158345288769,1.4346279472205041e+26
tortuosity,2.9393939393939394,0.24,3.9e-13,395.1674866729765,2.9393939393939394,0.001,7.0,0.001,2220000000.0,6.181595361403172e-06,9.659867403768781e-09,1.2056073741235607e-09,240033034.28649455,5.483663172306335e-07,2.880792877439074e-07,-1.109871663607768e-06,1.109871663607768e-06,-0.05625024418524942,1.4681927284290543e+26
tortuosity,2.97979797979798,0.24,3.9e-13,395.1674866729765,2.97979797979798,0.001,7.0,0.001,2220000000.0,6.223935550547881e-06,9.659867403768781e-09,1.1812440889902259e-09,235770290.20891905,5.345880715862761e-07,2.779381487259897e-07,-1.084899503753059e-06,1.084899503753059e-06,-0.056220353216611604,1.5027088535755933e+26
tortuosity,3.0202020202020203,0.24,3.9e-13,395.1674866729765,3.0202020202020203,0.001,7.0,0.001,2220000000.0,6.265989647503917e-06,9.659867403768781e-09,1.1576893662614537e-09,231633079.14883408,5.213975170704854e-07,2.682694167798503e-07,-1.0607701424319944e-06,1.0607701424319944e-06,-0.05619183836298684,1.537297864131664e+26
tortuosity,3.060606060606061,0.24,3.9e-13,395.1674866729765,3.060606060606061,0.001,7.0,0.001,2220000000.0,6.307763374436203e-06,9.659867403768781e-09,1.1349061788476498e-09,227616276.13553637,5.088189034556514e-07,2.590458458090438e-07,-1.0374457184345159e-06,1.0374457184345159e-06,-0.056164632289616614,1.5717730567360186e+26
tortuosity,3.101010101010101,0.24,3.9e-13,395.1674866729765,3.101010101010101,0.001,7.0,0.001,2220000000.0,6.349262265266046e-06,9.659867403768781e-09,1.1128596488208295e-09,223715012.2437909,4.96417368282494e-07,2.5024203351619767e-07,-1.0148904733404567e-06,1.0148904733404567e-06,-0.056138672350920155,1.6074075465637268e+26
tortuosity,3.1414141414141414,0.24,3.9e-13,395.1674866729765,3.1414141414141414,0.001,7.0,0.001,2220000000.0,6.390491674228505e-06,9.659867403768781e-09,1.091516897078313e-09,219924686.8674544,4.846392698102888e-07,2.418343394687394e-07,-9.930706553714382e-07,9.930706553714382e-07,-0.0561138987823192,1.642739154869985e+26
tortuosity,3.181818181818182,0.24,3.9e-13,395.1674866729765,3.181818181818182,0.001,7.0,0.001,2220000000.0,6.431456783935998e-06,9.659867403768781e-09,1.0708469052638134e-09,216240919.86259064,4.73322088492467e-07,2.338006771150968e-07,-9.7195433819857e-07,9.7195433819857e-07,-0.05609025609380453,1.6781838550287283e+26
tortuosity,3.2222222222222223,0.24,3.9e-13,395.1674866729765,3.2222222222222223,0.001,7.0,0.001,2220000000.0,6.472162612982533e-06,9.659867403768781e-09,1.0508203888083952e-09,212659550.11533827,4.622824450270659e-07,2.2612042127629046e-07,-9.515113208396422e-07,9.515113208396422e-07,-0.056067692157388965,1.7143257022960505e+26
tortuosity,3.262626262626263,0.24,3.9e-13,395.1674866729765,3.262626262626263,0.001,7.0,0.001,2220000000.0,6.512614023120165e-06,9.659867403768781e-09,1.0314096800718223e-09,209176631.32683393,4.517246879055352e-07,2.1877431546621114e-07,-9.31713029278891e-07,9.31713029278891e-07,-0.05604615742826126,1.7503590017217332e+26
tortuosity,3.303030303030303,0.24,3.9e-13,395.1674866729765,3.303030303030303,0.001,7.0,0.001,2220000000.0,6.552815726036704e-06,9.659867403768781e-09,1.0125886206693568e-09,205788400.80945304,4.4137725028511656e-07,2.117443295385605e-07,-9.125323855381461e-07,9.125323855381461e-07,-0.05602560579679847,1.7872588121290316e+26
tortuosity,3.3434343434343434,0.24,3.9e-13,395.1674866729765,3.3434343434343434,0.001,7.0,0.001,2220000000.0,6.5927722897614525e-06,9.659867403768781e-09,9.943324621617683e-10,202491292.8447403,4.3166350225338635e-07,2.0501361838967198e-07,-8.939437491634889e-07,8.939437491634889e-07,-0.056005992979613346,1.8232453300762026e+26
tortuosity,3.383838383838384,0.24,3.9e-13,395.1674866729765,3.383838383838384,0.001,7.0,0.001,2220000000.0,6.632488144723592e-06,9.659867403768781e-09,9.766177743686732e-10,199281893.7323203,4.220753829594638e-07,1.985663658476991e-07,-8.759227783127377e-07,8.759227783127377e-07,-0.05598727830378461,1.8603319794184585e+26
tortuosity,3.4242424242424243,0.24,3.9e-13,395.1674866729765,3.4242424242424243,0.001,7.0,0.001,2220000000.0,6.671967589485992e-06,9.659867403768781e-09,9.594223606385511e-10,196156965.56345958,4.1274994864790324e-07,1.9238777569532135e-07,-8.58446396592268e-07,8.58446396592268e-07,-0.055969422550849045,1.8979327698636168e+26
tortuosity,3.464646464646465,0.24,3.9e-13,395.1674866729765,3.464646464646465,0.001,7.0,0.001,2220000000.0,6.711214796175432e-06,9.659867403768781e-09,9.427251794740442e-10,193113421.59402424,4.0378030398755923e-07,1.864639679987568e-07,-8.414926951862824e-07,8.414926951862824e-07,-0.05595238872962665,1.935565067560687e+26
tortuosity,3.505050505050505,0.24,3.9e-13,395.1674866729765,3.505050505050505,0.001,7.0,0.001,2220000000.0,6.750233815628653e-06,9.659867403768781e-09,9.265062719693253e-10,190148317.4536354,3.9519834624065373e-07,1.807819131522426e-07,-8.250408618007579e-07,8.250408618007579e-07,-0.055936141934521975,1.9729716050165085e+26
tortuosity,3.545454545454546,0.24,3.9e-13,395.1674866729765,3.545454545454546,0.001,7.0,0.001,2220000000.0,6.789028582272216e-06,9.659867403768781e-09,9.107466945683109e-10,187258836.9218482,3.8665697329840857e-07,1.7532936002661674e-07,-8.090711060872522e-07,8.090711060872522e-07,-0.05592064958678546,2.011830697730804e+26
tortuosity,3.585858585858586,0.24,3.9e-13,395.1674866729765,3.585858585858586,0.001,7.0,0.001,2220000000.0,6.82760291875279e-06,9.659867403768781e-09,8.95428456698969e-10,184442311.2276556,3.787498082266531e-07,1.7009483085499692e-07,-7.935646359387726e-07,7.935646359387726e-07,-0.055905879627426464,2.0490131840647056e+26
tortuosity,3.6262626262626263,0.24,3.9e-13,395.1674866729765,3.6262626262626263,0.001,7.0,0.001,2220000000.0,6.865960540333315e-06,9.659867403768781e-09,8.805344628806079e-10,181696167.18108538,3.7081973068063545e-07,1.6506748584148474e-07,-7.785035384001724e-07,7.785035384001724e-07,-0.055891803244115607,2.0879161831146426e+26
tortuosity,3.666666666666667,0.24,3.9e-13,395.1674866729765,3.666666666666667,0.001,7.0,0.001,2220000000.0,6.9041050590693275e-06,9.659867403768781e-09,8.660484589383514e-10,179017965.31204405,3.6317622853617104e-07,1.6023715952232112e-07,-7.638707889407093e-07,7.638707889407093e-07,-0.05587839195017457,2.1268471047580114e+26
tortuosity,3.707070707070707,0.24,3.9e-13,395.1674866729765,3.707070707070707,0.001,7.0,0.001,2220000000.0,6.94203998777875e-06,9.659867403768781e-09,8.519549819925227e-10,176405369.4016798,3.5585677415103207e-07,1.5559427176871563e-07,-7.496501671773525e-07,7.496501671773525e-07,-0.05586561896490491,2.1654867874421648e+26
tortuosity,3.747474747474748,0.24,3.9e-13,395.1674866729765,3.747474747474748,0.001,7.0,0.001,2220000000.0,6.9797687438175e-06,9.659867403768781e-09,8.382393139207516e-10,173856141.0407542,3.4867092802263917e-07,1.5112978888791314e-07,-7.358262122529301e-07,7.358262122529301e-07,-0.05585345917060025,2.204914048678247e+26
tortuosity,3.787878787878788,0.24,3.9e-13,395.1674866729765,3.787878787878788,0.001,7.0,0.001,2220000000.0,7.017294652672371e-06,9.659867403768781e-09,8.248874380177563e-10,171368142.95602614,3.4164905532109977e-07,1.4683520210098512e-07,-7.223841916149513e-07,7.223841916149513e-07,-0.05584188845866968,2.2449337438870453e+26
tortuosity,3.8282828282828287,0.24,3.9e-13,395.1674866729765,3.8282828282828287,0.001,7.0,0.001,2220000000.0,7.0546209513819226e-06,9.659867403768781e-09,8.11885998602124e-10,168939333.43251678,3.349837891814248e-07,1.427024919031154e-07,-7.093100588738845e-07,7.093100588738845e-07,-0.05583088361340678,2.284211123947406e+26
tortuosity,3.868686868686869,0.24,3.9e-13,395.1674866729765,3.868686868686869,0.001,7.0,0.001,2220000000.0,7.0917507917953024e-06,9.659867403768781e-09,7.992222633414768e-10,166567750.29138762,3.2849341770341296e-07,1.3872407718567034e-07,-6.965904022288264e-07,6.965904022288264e-07,-0.055820423069097895,2.323858887614641e+26
tortuosity,3.909090909090909,0.24,3.9e-13,395.1674866729765,3.909090909090909,0.001,7.0,0.001,2220000000.0,7.128687243678307e-06,9.659867403768781e-09,7.868840880872483e-10,164251517.7598182,3.2218439157859813e-07,1.3489280543201938e-07,-6.842124238016595e-07,6.842124238016595e-07,-0.05581048604635083,2.3637884318767504e+26
tortuosity,3.94949494949495,0.24,3.9e-13,395.1674866729765,3.94949494949495,0.001,7.0,0.001,2220000000.0,7.16543329767533e-06,9.659867403768781e-09,7.748598840282999e-10,161988836.53134,3.1596446513905833e-07,1.3120191580388604e-07,-6.72163899263991e-07,6.72163899263991e-07,-0.05580105289712309,2.404650599879484e+26
tortuosity,3.98989898989899,0.24,3.9e-13,395.1674866729765,3.98989898989899,0.001,7.0,0.001,2220000000.0,7.201991868135292e-06,9.659867403768781e-09,7.631385869888511e-10,159777985.2140929,3.0990737830638025e-07,1.2764502279537448e-07,-6.604331532396356e-07,6.604331532396356e-07,-0.05579210462631784,2.4458849610215784e+26
tortuosity,4.030303030303031,0.24,3.9e-13,395.1674866729765,4.030303030303031,0.001,7.0,0.001,2220000000.0,7.238365795809121e-06,9.659867403768781e-09,7.517096287109222e-10,157617313.98394755,3.041521583095584e-07,1.2421608833757157e-07,-6.490090277441218e-07,6.490090277441218e-07,-0.055783623073319175,2.4863113534543305e+26
tortuosity,4.070707070707071,0.24,3.9e-13,395.1674866729765,4.070707070707071,0.001,7.0,0.001,2220000000.0,7.2745578504258195e-06,9.659867403768781e-09,7.405629099748536e-10,155505235.19157335,2.985566315208882e-07,1.2090939085993273e-07,-6.378808467001355e-07,6.378808467001355e-07,-0.05577559124320607,2.5269639573230486e+26
tortuosity,4.111111111111111,0.24,3.9e-13,395.1674866729765,4.111111111111111,0.001,7.0,0.001,2220000000.0,7.31057073315377e-06,9.659867403768781e-09,7.296887754235707e-10,153440225.85498002,2.930237412798639e-07,1.1771951455213648e-07,-6.270383983923684e-07,6.270383983923684e-07,-0.05576799288176979,2.5686404991793964e+26
tortuosity,4.151515151515152,0.24,3.9e-13,395.1674866729765,4.151515151515152,0.001,7.0,0.001,2220000000.0,7.346407078953424e-06,9.659867403768781e-09,7.190779899672853e-10,151420827.1211348,2.8763612571622626e-07,1.14641334430243e-07,-6.164719142644242e-07,6.164719142644242e-07,-0.055760812213338465,2.6106232574141648e+26
tortuosity,4.191919191919192,0.24,3.9e-13,395.1674866729765,4.191919191919192,0.001,7.0,0.001,2220000000.0,7.382069458827212e-06,9.659867403768781e-09,7.087217166553322e-10,149445635.80399328,2.8236122347782387e-07,1.1166999030429904e-07,-6.061720395971624e-07,6.061720395971624e-07,-0.05575403431969727,2.6531715146016252e+26
tortuosity,4.232323232323233,0.24,3.9e-13,395.1674866729765,4.232323232323233,0.001,7.0,0.001,2220000000.0,7.417560381972097e-06,9.659867403768781e-09,6.98611495910943e-10,147513306.99333325,2.7733590950779816e-07,1.0880087870054694e-07,-5.961298187138174e-07,5.961298187138174e-07,-0.055747644681106115,2.6949355133713553e+26
tortuosity,4.272727272727273,0.24,3.9e-13,395.1674866729765,4.272727272727273,0.001,7.0,0.001,2220000000.0,7.452882297839847e-06,9.659867403768781e-09,6.887392260330771e-10,145622543.3268587,2.724362913488653e-07,1.060296256249142e-07,-5.863366653781367e-07,5.863366653781367e-07,-0.055741629780721454,2.7370017751827063e+26
tortuosity,4.313131313131313,0.24,3.9e-13,395.1674866729765,4.313131313131313,0.001,7.0,0.001,2220000000.0,7.488037598109872e-06,9.659867403768781e-09,6.790971448769878e-10,143772100.56005302,2.6770334650110984e-07,1.0335208449725e-07,-5.767843535086065e-07,5.767843535086065e-07,-0.05573597643419537,2.7789027511564143e+26
tortuosity,4.353535353535354,0.24,3.9e-13,395.1674866729765,4.353535353535354,0.001,7.0,0.001,2220000000.0,7.523028618579063e-06,9.659867403768781e-09,6.696778126321081e-10,141960777.38169286,2.6293828461047726e-07,1.0076431157407284e-07,-5.674649908082016e-07,5.674649908082016e-07,-0.055730672424598386,2.8226828068838836e+26
tortuosity,4.3939393939393945,0.24,3.9e-13,395.1674866729765,4.3939393939393945,0.001,7.0,0.001,2220000000.0,7.557857640972879e-06,9.659867403768781e-09,6.604740956221666e-10,140187426.09737843,2.5836889518631656e-07,9.826257217903973e-08,-5.583710160332035e-07,5.583710160332035e-07,-0.05572570535721792,2.865933804282641e+26
tortuosity,4.434343434343434,0.24,3.9e-13,395.1674866729765,4.434343434343434,0.001,7.0,0.001,2220000000.0,7.59252689468168e-06,9.659867403768781e-09,6.514791510581875e-10,138450937.54080886,2.5397246850985565e-07,9.58433105296448e-08,-5.494951690229486e-07,5.494951690229486e-07,-0.05572106374537264,2.9087877308102262e+26
tortuosity,4.474747474747475,0.24,3.9e-13,395.1674866729765,4.474747474747475,0.001,7.0,0.001,2220000000.0,7.627038558426015e-06,9.659867403768781e-09,6.426864126803344e-10,136750241.69804958,2.496048191456292e-07,9.350314302237492e-08,-5.408304786804079e-07,5.408304786804079e-07,-0.055716736764001816,2.9528396839311127e+26
tortuosity,4.515151515151516,0.24,3.9e-13,395.1674866729765,4.515151515151516,0.001,7.0,0.001,2220000000.0,7.661394761854378e-06,9.659867403768781e-09,6.340895772293703e-10,135084313.6029241,2.4542490271559506e-07,9.123885890786577e-08,-5.323702576993868e-07,5.323702576993868e-07,-0.05571271356651943,2.9961967301923833e+26
tortuosity,4.555555555555555,0.24,3.9e-13,395.1674866729765,4.555555555555555,0.001,7.0,0.001,2220000000.0,7.695597587076797e-06,9.659867403768781e-09,6.256825916929465e-10,133452161.19333999,2.413321363804225e-07,8.904739663586603e-08,-5.241080777781481e-07,5.241080777781481e-07,-0.055708984147980666,3.0399884298418506e+26
tortuosity,4.595959595959597,0.24,3.9e-13,395.1674866729765,4.595959595959597,0.001,7.0,0.001,2220000000.0,7.729649070137322e-06,9.659867403768781e-09,6.174596412759913e-10,131852828.75934446,2.3723526856288207e-07,8.69258422592051e-08,-5.160377626987166e-07,5.160377626987166e-07,-0.05570553887771302,3.0853756436528325e+26
