frequency_Hz,theta_deg,Time_s,Porosity,RE_abs,TTM_abs,RE_phase_rad,TTM_phase_rad,L_abs,sigma_abs,matrix_cond,case,Pe,stage_Time_norm
304347.82608695654,71.95652173913044,0.1,0.545,341924027.38260037,6.492269126924961e-07,0.4687364537780877,1.9868877442014494,1.6181599499828142e-09,0.005666859800558094,3.4429116646346774e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,75.0,0.1,0.545,246463869.334119,6.890349842252562e-07,0.3763291151876041,2.1210979728563393,1.6181599499828142e-09,0.005666859800558094,3.4975975210583064e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,5.0,0.1,0.545,467355486.8187402,2.2970346399609546e-07,0.5246957096772751,1.5927695965583004,1.5321264274781484e-09,0.005666854156252636,4.587320881769152e+25,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,8.043478260869566,0.1,0.545,465819365.0486684,2.3083959919424434e-07,0.490773526467461,1.6283128176414186,1.5321264274781484e-09,0.005666854156252636,7.3647314675199285e+25,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,11.08695652173913,0.1,0.545,463406968.9454758,2.3155326660077307e-07,0.4567966241715081,1.6634788519718813,1.5321264274781484e-09,0.005666854156252636,1.0121366219040125e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,14.130434782608695,0.1,0.545,459544732.8418557,2.3154263408097613e-07,0.42270226470658184,1.6983276340816194,1.5321264274781484e-09,0.005666854156252636,1.2849448487447192e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,17.17391304347826,0.1,0.545,453155293.4990133,2.3024717418332777e-07,0.38834967178272545,1.7329634161135234,1.5321264274781484e-09,0.005666854156252636,1.5541282187781853e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,20.217391304347828,0.1,0.545,442071767.0421079,2.2654499479148823e-07,0.35339648157773546,1.7675676353543295,1.5321264274781484e-09,0.005666854156252636,1.818927368716856e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,23.26086956521739,0.1,0.545,421302435.50087786,2.1785462315444642e-07,0.31687173815507896,1.8024223277078448,1.5321264274781484e-09,0.005666854156252636,2.0785951169092083e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,26.304347826086957,0.1,0.545,376030693.6530059,1.9650128758228065e-07,0.27487556053521617,1.8373646988477108,1.5321264274781484e-09,0.005666854156252636,2.332398487534957e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,29.347826086956523,0.1,0.545,223941421.65367332,1.1961852101384723e-07,0.17208562408469774,1.8395906681095602,1.5321264274781484e-09,0.005666854156252636,2.579619996683253e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,32.39130434782609,0.1,0.545,807283589.0740753,3.738975699847332e-07,-0.7482977351416878,1.0022146284818483,1.5321264274781484e-09,0.005666854156252636,2.819591229612044e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,35.434782608695656,0.1,0.545,897437207.4955807,4.021899006316038e-07,-0.2611812098197357,1.4637623178933035,1.5321264274781484e-09,0.005666854156252636,3.0515944099022985e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,38.47826086956522,0.1,0.545,892040869.1363429,4.0166820564661756e-07,-0.06436056402391181,1.6461194666493402,1.5321264274781484e-09,0.005666854156252636,3.274982381982629e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,41.52173913043478,0.1,0.545,872614155.7878176,4.020322973922805e-07,0.04575851441006258,1.7491790474603397,1.5321264274781484e-09,0.005666854156252636,3.489130772638711e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,44.56521739130435,0.1,0.545,849865843.5076085,4.0553420467964103e-07,0.11698503969293728,1.8177031694244399,1.5321264274781484e-09,0.005666854156252636,3.693437075488321e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,47.608695652173914,0.1,0.545,825428933.1967834,4.1202633718350266e-07,0.16727794146355968,1.8673749214701774,1.5321264274781484e-09,0.005666854156252636,3.887323476074555e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,50.652173913043484,0.1,0.545,799055049.3460917,4.212060224618064e-07,0.20515660709373376,1.9047971663313263,1.5321264274781484e-09,0.005666854156252636,4.0702439815239916e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,53.69565217391305,0.1,0.545,769952843.6147176,4.328960100298819e-07,0.23542997528205234,1.932873746361225,1.5321264274781484e-09,0.005666854156252636,4.2416822889202926e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,56.73913043478261,0.1,0.545,737056491.9016429,4.4708648871160565e-07,0.2613770402712752,1.9526209741212746,1.5321264274781484e-09,0.005666854156252636,4.40115499035032e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,59.78260869565218,0.1,0.545,699009498.8850515,4.6401325343548063e-07,0.2859089368379538,1.9637663325226078,1.5321264274781484e-09,0.005666854156252636,4.5482120058262354e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,62.82608695652174,0.1,0.545,653960692.6166458,4.844740979529411e-07,0.3126888286759129,1.9646980949427852,1.5321264274781484e-09,0.005666854156252636,4.6824385019861964e+26,Pe0p1,0.1,6.983630370411755e-06
339130.4347826087,65.86956521739131,0.1,0.545,598797977.0065039,5.112025127107302e-07,0.34841304358045877,1.951641262171385,1.5321264274781484e-09,0.005666854156252636,4.8034551193624184e+26,Pe0p1,0.1,6.983630370411755e-06
