Time_s,Porosity,frequency_Hz,k_dyn_abs,L_abs,sigma_abs,omega_t,sigma_f,C_molL,pH,case,Pe,Time_norm
575.6,0.87365,136139.79118796365,9.635155516636359e-13,2.1642094029463724e-11,0.2603996735675888,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,140887.4508466672,9.312278845997566e-13,2.1273851368941967e-11,0.26039967356722565,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,145800.67761868972,9.000192211342194e-13,2.0911866456830055e-11,0.26039967356685617,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,150885.24539495536,8.698536505144471e-13,2.055603295221522e-11,0.26039967356648036,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,156147.12942169173,8.406964497853611e-13,2.020624632128449e-11,0.260399673566098,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,161592.51332237766,8.12514044867099e-13,1.9862403806616823e-11,0.26039967356570903,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,167227.7963645699,7.852739728900511e-13,1.9524404396996795e-11,0.26039967356531335,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,173059.60098014915,7.589448457474835e-13,1.9192148797741264e-11,0.26039967356491084,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,179094.78054782117,7.334963148272517e-13,1.8865539401530393e-11,0.2603996735645014,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,185340.42744702383,7.088990368852381e-13,1.8544480259733917e-11,0.26039967356408483,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,191803.88139269766,6.851246410243581e-13,1.8228877054224936e-11,0.2603996735636611,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,198492.73806072026,6.62145696744028e-13,1.7918637069672615e-11,0.26039967356323,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,205414.8580141388,6.399356830260939e-13,1.7613669166305408e-11,0.2603996735627915,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,212578.37594069092,6.184689584242651e-13,1.7313883753137455e-11,0.26039967356234534,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,219991.71021246776,5.977207321251106e-13,1.7019192761649673e-11,0.2603996735618916,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,227663.572778959,5.776670359496438e-13,1.6729509619918045e-11,0.26039967356142985,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,235602.97940509813,5.582846972655206e-13,1.6444749227181745e-11,0.2603996735609603,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,243819.2602663455,5.395513127807555e-13,1.6164827928843136e-11,0.2603996735604825,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,252322.07091325754,5.214452231907957e-13,1.5889663491892857e-11,0.26039967355999644,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,261121.4036184286,5.039454886516548e-13,1.5619175080752194e-11,0.260399673559502,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,270227.59911913675,4.870318650526596e-13,1.535328323352627e-11,0.26039967355899907,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,279651.35876950115,4.706847810631784e-13,1.509190983866045e-11,0.2603996735584874,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,289403.757116421,4.548853159285206e-13,1.4834978111993712e-11,0.2603996735579669,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,299496.25491408375,4.396151779909445e-13,1.4582412574201616e-11,0.26039967355743737,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,309940.71259233245,4.248566839124847e-13,1.4334139028622941e-11,0.26039967355689875,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,320749.40419472224,4.1059273857702433e-13,1.4090084539462805e-11,0.26039967355635074,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,331935.03180264105,3.968068156497635e-13,1.3850177410366431e-11,0.26039967355579335,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,343510.7404624551,3.83482938772891e-13,1.3614347163356708e-11,0.26039967355522625,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,355490.13363320846,3.7060566337697356e-13,1.3382524518130007e-11,0.2603996735546494,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,367887.2891730403,3.581600590881846e-13,1.3154641371703586e-11,0.26039967355406257,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,380716.7758831019,3.461316927121411e-13,1.2930630778408917e-11,0.2603996735534656,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,393993.67062841705,3.345066117757192e-13,1.2710426930225007e-11,0.2603996735528583,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,407733.5760558058,3.2327132860880706e-13,1.2493965137445936e-11,0.2603996735522405,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,421952.63892968884,3.1241280494852666e-13,1.2281181809676886e-11,0.26039967355161203,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,436667.56910733244,3.019184370489996e-13,1.207201443715302e-11,0.26039967355097265,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,451895.6591758163,2.9177604128028833e-13,1.1866401572376045e-11,0.2603996735503223,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,467654.8047738141,2.8197384020064035e-13,1.166428281206259e-11,0.26039967354966065,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,483963.52562206396,2.72500449086685e-13,1.1465598779399488e-11,0.26039967354898763,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,500840.9872872381,2.6334486290671305e-13,1.127029110660057e-11,0.2603996735483029,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,518307.0237048036,2.5449644372263735e-13,1.1078302417759816e-11,0.26039967354760635,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,536382.1604873213,2.459449085067088e-13,1.0889576311995987e-11,0.26039967354689786,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,555087.6390455909,2.376803173594863e-13,1.0704057346883628e-11,0.260399673546177,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,574445.4415509806,2.296930621160034e-13,1.0521691022165603e-11,0.26039967354544374,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,594478.3167682793,2.2197385532748772e-13,1.0342423763742541e-11,0.26039967354469784,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,615209.8067894295,2.1451371960639206e-13,1.0166202907934201e-11,0.260399673543939,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,636664.2746995509,2.07303977322893e-13,9.992976686008387e-12,0.26039967354316707,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,658866.9332077848,2.0033624064138428e-13,9.822694208972768e-12,0.2603996735423818,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,681843.8742765816,1.9360240188587054e-13,9.655305452625059e-12,0.2603996735415829,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,705622.0997842689,1.8709462422351559e-13,9.490761242857393e-12,0.2603996735407702,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,730229.5532569289,1.8080533265594564e-13,9.329013241210278e-12,0.26039967353994353,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,755695.1527068665,1.7472720530824814e-13,9.170013930672139e-12,0.26039967353910254,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,782048.8246162824,1.6885316500591973e-13,9.013716601720133e-12,0.26039967353824706,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,809321.5391060582,1.6317637113034504e-13,8.860075338598241e-12,0.26039967353737675,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,837545.3463310039,1.5769021174367884e-13,8.709045005828432e-12,0.2603996735364914,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,866753.4141443319,1.5238829597430603e-13,8.560581234951168e-12,0.26039967353559074,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,896980.0670756182,1.4726444665433656e-13,8.414640411491164e-12,0.2603996735346746,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,928260.8266680614,1.4231269320086808e-13,8.271179662144674e-12,0.2603996735337425,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,960632.4532224302,1.375272647330195e-13,8.130156842184572e-12,0.26039967353279436,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,994132.9889967828,1.3290258341699043e-13,7.991530523079305e-12,0.26039967353182986,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1028801.802912691,1.284332580316628e-13,7.855259980322404e-12,0.26039967353084864,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1064679.636820531,1.2411407774749325e-13,7.721305181468743e-12,0.26039967352985055,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1101808.6533782035,1.1994000611168673e-13,7.589626774374157e-12,0.2603996735288352,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1140232.485599538,1.159061752328672e-13,7.46018607563483e-12,0.2603996735278023,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1179996.2881306417,1.1200788015867871e-13,7.33294505922323e-12,0.26039967352675153,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1221146.7903144055,1.0824057343997086e-13,7.207866345317097e-12,0.2603996735256826,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1263732.351105564,1.0459985987542097e-13,7.084913189318312e-12,0.26039967352459514,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1307803.015900829,1.0108149143065016e-13,6.964049471058338e-12,0.260399673523489,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1353410.5753508818,9.768136232608284e-14,6.845239684187164e-12,0.26039967352236376,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1400608.6262233458,9.439550428798589e-14,6.728448925742483e-12,0.260399673521219,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1449452.6343882435,9.122008195730686e-14,6.613642885896217e-12,0.26039967352005455,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
575.6,0.87365,1500000.0000000005,8.81513884511023e-14,6.500787837875227e-12,0.2603996735188699,449.8487263515424,0.3123487361387055,0.024710075103091426,1.6250670703656953,Pe1,1.0,0.42618095661187627
875.6,0.94505,100000.0,1.4775709031431834e-12,2.84913276756812e-11,0.6473430766839023,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,103487.34166350256,1.4280132741678627e-12,2.8006805258689366e-11,0.6473430766834143,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,107096.29884578515,1.3801139719760112e-12,2.753051658441891e-11,0.647343076682918,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,110831.11269550344,1.3338176960349626e-12,2.7062321732780807e-11,0.647343076682413,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,114696.17226465745,1.2890709803836271e-12,2.6602083161414788e-11,0.6473430766818993,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,118696.01966648553,1.2458221332467502e-12,2.6149665665283827e-11,0.6473430766813767,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,122835.35541323408,1.2040211786131526e-12,2.570493633695549e-11,0.647343076680845,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,127119.04394007126,1.1636197997152826e-12,2.526776452755812e-11,0.6473430766803042,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,131552.1193216395,1.1245712843492905e-12,2.483802180840047e-11,0.647343076679754,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,136139.79118796365,1.0868304719767538e-12,2.441558193324354e-11,0.6473430766791944,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,140887.4508466672,1.0503537025510175e-12,2.4000320801213447e-11,0.647343076678625,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,145800.67761868972,1.01509876701288e-12,2.3592116420344597e-11,0.6473430766780458,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,150885.24539495536,9.810248594020581e-13,2.3190848871742207e-11,0.6473430766774566,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,156147.12942169173,9.480925305325966e-13,2.279640027435395e-11,0.6473430766768572,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,161592.51332237766,9.162636431819445e-13,2.2408654750340082e-11,0.6473430766762475,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,167227.7963645699,8.855013287450298e-13,2.2027498391032245e-11,0.6473430766756271,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,173059.60098014915,8.557699453061857e-13,2.165281922347038e-11,0.6473430766749961,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,179094.78054782117,8.270350370832641e-13,2.128450717750875e-11,0.6473430766743542,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,185340.42744702383,7.99263295199679e-13,2.0922454053480408e-11,0.6473430766737012,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,191803.88139269766,7.724225197415761e-13,2.0566553490411546e-11,0.6473430766730369,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,198492.73806072026,7.464815830586079e-13,2.0216700934775714e-11,0.647343076672361,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,205414.8580141388,7.214103942681465e-13,1.9872793609779235e-11,0.6473430766716736,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,212578.37594069092,6.97179864924019e-13,1.9534730485168306e-11,0.6473430766709742,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,219991.71021246776,6.737618758120896e-13,1.9202412247549478e-11,0.6473430766702628,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,227663.572778959,6.511292448361839e-13,1.8875741271214083e-11,0.647343076669539,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,235602.97940509813,6.292556959590504e-13,1.8554621589458777e-11,0.6473430766688028,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,243819.2602663455,6.081158291641272e-13,1.8238958866393325e-11,0.6473430766680538,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,252322.07091325754,5.876850914050016e-13,1.7928660369227507e-11,0.6473430766672919,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,261121.4036184286,5.67939748510488e-13,1.762363494102883e-11,0.6473430766665168,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,270227.59911913675,5.488568580142853e-13,1.73237929739433e-11,0.6473430766657282,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,279651.35876950115,5.304142428791344e-13,1.7029046382871303e-11,0.6473430766649262,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,289403.757116421,5.125904660864027e-13,1.673930857959057e-11,0.6473430766641102,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,299496.25491408375,4.953648060629018e-13,1.645449444731925e-11,0.6473430766632801,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,309940.71259233245,4.787172329176818e-13,1.6174520315710877e-11,0.6473430766624356,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,320749.40419472224,4.626283854623951e-13,1.5899303936274532e-11,0.6473430766615764,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,331935.03180264105,4.470795489896902e-13,1.562876445821258e-11,0.6473430766607026,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,343510.7404624551,4.3205263378487996e-13,1.5362822404668924e-11,0.6473430766598136,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,355490.13363320846,4.1753015434697016e-13,1.5101399649381088e-11,0.6473430766589092,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,367887.2891730403,4.0349520929585876e-13,1.4844419393728875e-11,0.6473430766579892,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,380716.7758831019,3.89931461943286e-13,1.4591806144173167e-11,0.6473430766570533,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,393993.67062841705,3.7682312150582894e-13,1.4343485690078036e-11,0.6473430766561011,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,407733.5760558058,3.6415492493893483e-13,1.4099385081909784e-11,0.6473430766551327,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,421952.63892968884,3.5191211937166427e-13,1.3859432609806428e-11,0.6473430766541474,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,436667.56910733244,3.4008044512246314e-13,1.3623557782511385e-11,0.647343076653145,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,451895.6591758163,3.2864611927693525e-13,1.3391691306665157e-11,0.6473430766521255,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,467654.8047738141,3.175958198091826e-13,1.3163765066448826e-11,0.6473430766510881,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,483963.52562206396,3.0691667022888606e-13,1.2939712103573677e-11,0.647343076650033,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,500840.9872872381,2.9659622473687867e-13,1.2719466597610648e-11,0.6473430766489595,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,518307.0237048036,2.866224538725061e-13,1.2502963846654212e-11,0.6473430766478675,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,536382.1604873213,2.769837306366371e-13,1.2290140248314699e-11,0.6473430766467567,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,555087.6390455909,2.676688170746799e-13,1.2080933281033806e-11,0.6473430766456266,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,574445.4415509806,2.586668513044901e-13,1.1875281485717462e-11,0.647343076644477,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,594478.3167682793,2.4996733497453466e-13,1.1673124447680929e-11,0.6473430766433075,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,615209.8067894295,2.415601211381557e-13,1.1474402778900618e-11,0.6473430766421178,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,636664.2746995509,2.3343540253024046e-13,1.1279058100567638e-11,0.6473430766409075,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,658866.9332077848,2.2558370023303872e-13,1.1087033025937652e-11,0.6473430766396764,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,681843.8742765816,2.1799585271831747e-13,1.0898271143472333e-11,0.647343076638424,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,705622.0997842689,2.106630052534433e-13,1.071271700026723e-11,0.6473430766371499,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,730229.5532569289,2.0357659965939534e-13,1.0530316085761252e-11,0.6473430766358538,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,755695.1527068665,1.9672836440910574e-13,1.0351014815723057e-11,0.6473430766345353,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,782048.8246162824,1.901103050548895e-13,1.0174760516509433e-11,0.6473430766331939,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,809321.5391060582,1.8371469497411355e-13,1.0001501409591287e-11,0.6473430766318294,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,837545.3463310039,1.7753406642258803e-13,9.831186596342639e-12,0.6473430766304414,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,866753.4141443319,1.7156120188551983e-13,9.663766043087935e-12,0.6473430766290293,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
875.6,0.94505,896980.0670756182,1.6578912571619643e-13,9.49919056640365e-12,0.6473430766275928,234.14514852947187,0.6905832534638843,0.054632409495173964,1.2705726914398434,Pe1,1.0,0.6483044572782468
