Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,coefficient_combined_log_metric,case,Pe,Time_s,component,RE_abs_norm_to_first
0.8953,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4224423033926619e-05,9.659384446620077e-09,2.6511306701943957e-09,0.009315279704576303,2689252244.240177,956366958.2690669,2854245152.7539916,-2.0033100803349995e-06,-7.67707502299864e-06,7.934149745670383e-06,8.146715392019657e+18,6.29507321867214e-11,1.8188969819828354e+26,9.455491272182913,Pe1,1.0,650.6,porosity,1.9291150752889958
0.545,2.323514531469468e-09,2354301.0196126364,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.0002038713159330176,9.659384446620077e-09,1.1259260455496595e-10,0.005654868138890022,134181856.46472473,5260591.562345893,134284937.4572808,-2.930011763012743e-10,3.4196415100693697e-09,3.4321709961339994e-09,1.803244442790582e+16,1.1779797746703449e-17,1.550004883382033e+28,8.128027301231246,Pe1,1.0,650.6,permeability,0.0907599324406764
0.545,1.8581233557635945e-11,18827.4342673194,1.0342816422658814,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.67959054684094e-05,9.659384446620077e-09,1.6103407874292687e-09,0.0066782224669986595,1732841571.1270514,171382266.99308488,1741296009.3177028,-1.5629809426017793e-07,5.753959481832543e-07,5.962462506842871e-07,3.032111792065757e+18,3.5550959145506967e-13,9.563954625878548e+26,9.24087260471059,Pe1,1.0,650.6,tortuosity,1.1768997413814213
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,3.162235750417346e-05,0.03262235750417346,1.500005755754611,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.6912721354760184e-09,5.3141788355251e-11,0.18441926586694865,-3490116.4973968687,-1181490.03205021,3684675.272155715,-1.5947844523746727e-11,-1.5376757624424128e-11,2.2153519359096967e-11,13576831861235.793,4.907784199938841e-22,1.4575954527220165e+27,6.566399219813785,Pe1,1.0,650.6,fluid_chemistry,0.0024903826527310313
0.90175,2.574524639237207e-09,2608637.002730817,1.0293379813944998,3.337358129222454e-05,0.03437358129222454,1.47659718705221,0.001,2220000000.0,3141592.653589793,45.0,0.00015333081472142422,1.6476265206658732e-09,1.2686786937675822e-11,0.38064390234718976,-279880.8795744391,-266285.22425043513,386317.3920566691,6.7282791925703e-12,-3.844859726433055e-12,7.749366890857685e-12,149241127405.4662,6.00526872091213e-23,4.6632190979153105e+26,5.586944260576125,Pe1,1.0,675.6,full_path,0.00026110255600987023
0.90175,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4173459806905707e-05,9.659384446620077e-09,2.6798325316648223e-09,0.009382489853041093,2613373520.4589105,974980585.9480082,2789320401.1750464,-1.7211133746861297e-06,-7.655014474016055e-06,7.846112275892995e-06,7.780308300411322e+18,6.156147784591876e-11,1.7330295648484893e+26,9.445498403283699,Pe1,1.0,675.6,porosity,1.8852340103042702
0.545,2.574524639237207e-09,2608637.002730817,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00021460110605272612,9.659384446620077e-09,1.0696310973212791e-10,0.005654809396544301,127482653.94876127,5004458.875748114,127580843.65005066,5.859323505727057e-10,3.2530254151225355e-09,3.3053730607725355e-09,1.627687166645867e+16,1.09254910708808e-17,1.529063795004861e+28,8.105785469670142,Pe1,1.0,675.6,permeability,0.08622879802946418
0.545,1.8581233557635945e-11,18827.4342673194,1.0293379813944998,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6755716840994446e-05,9.659384446620077e-09,1.6219561561598129e-09,0.006710336845986105,1740493343.04673,175963230.75793156,1749365638.1010664,-1.5979232715855014e-07,5.809974818483011e-07,6.02570876937155e-07,3.060280135768751e+18,3.63091661732812e-13,9.45371241428009e+26,9.24288059164765,Pe1,1.0,675.6,tortuosity,1.1823538077649456
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,3.337358129222454e-05,0.03437358129222454,1.47659718705221,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.6476265206658732e-09,5.446997170658553e-11,0.19431920913545636,-3398641.4440096566,-1154051.828143444,3589233.8022175804,-1.6331898278360872e-11,-2.1137193544106087e-11,2.671164263566969e-11,12882599286981.27,7.135118522957268e-22,1.117589009248212e+27,6.555001749140083,Pe1,1.0,675.6,fluid_chemistry,0.002425876077923417
0.90835,2.798502907857079e-09,2835582.9757561493,1.0257847620177043,3.595132529764222e-05,0.03695132529764222,1.4442850952993471,0.001,2220000000.0,3141592.653589793,45.0,0.00015900448925960448,1.5891180308859275e-09,1.2743063901993296e-11,0.41361180821156196,-254240.62894004604,-242839.08278000966,351580.8833387654,-3.652907093852545e-12,-4.482839503708859e-12,5.78269662461476e-12,123609117529.26657,3.343958025233094e-23,5.136230974237666e+26,5.5460252529597724,Pe1,1.0,700.6,full_path,0.00023762499222528831
0.90835,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4121874307249003e-05,9.659384446620077e-09,2.709308340367729e-09,0.009451264138832741,2546640650.735391,988237747.3773303,2731664776.161123,-1.4822378059050998e-06,-7.685389527496086e-06,7.827019937536947e-06,7.461992449319397e+18,6.126224110260088e-11,1.647643305617989e+26,9.436427402624412,Pe1,1.0,700.6,porosity,1.8462659716681173
0.545,2.798502907857079e-09,2835582.9757561493,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00022374137925426182,9.659384446620077e-09,1.0259345472626619e-10,0.0056547638003023315,122281982.65604004,4805154.075347018,122376357.1445886,-2.019786967255266e-10,2.847762784716103e-09,2.8549165087520432e-09,1.4975972787979902e+16,8.150548271944955e-18,1.6980629931996023e+28,8.087697521131012,Pe1,1.0,700.6,permeability,0.08271121182383023
0.545,1.8581233557635945e-11,18827.4342673194,1.0257847620177043,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6726771923433653e-05,9.659384446620077e-09,1.6303911435302947e-09,0.006733610192434594,1746021355.4767396,179304015.10551724,1755203835.3461375,-1.6184491711118077e-07,5.852662092444633e-07,6.072316797385565e-07,3.080740503613791e+18,3.687303128781089e-13,9.374071567027274e+26,9.244327559220975,Pe1,1.0,700.6,tortuosity,1.186299703690217
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,3.595132529764222e-05,0.03695132529764222,1.4442850952993471,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.5891180308859275e-09,5.6129395733463276e-11,0.20889159647040587,-3262288.606299597,-1112177.1029977084,3446659.957005411,-1.662068016044084e-11,7.54195346338622e-12,1.825179637842684e-11,11879464859224.541,3.3312807103955513e-22,1.4611268345595015e+27,6.537398438591928,Pe1,1.0,700.6,fluid_chemistry,0.002329513873760493
0.91465,3.0436057852002614e-09,3083933.457848509,1.0194912768636681,3.878817804804436e-05,0.03978817804804436,1.411300619530232,0.001,2220000000.0,3141592.653589793,45.0,0.00016474167664836398,1.5314193800144924e-09,1.2790825691796223e-11,0.4512231776107075,-229622.3480106804,-220187.3559711719,318133.45381382573,-7.6842468331834e-12,-4.366915810502362e-12,8.838416322470029e-12,101208894435.5136,7.811760308930464e-23,2.7172219277693247e+26,5.502609340414552,Pe1,1.0,725.6,full_path,0.0002150186858034416
0.91465,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4073155377636859e-05,9.659384446620077e-09,2.7375444371651945e-09,0.009516913364947224,2491341557.563377,997139267.041067,2683480850.372797,-1.2846453819392817e-06,-7.765289887177796e-06,7.870834821621126e-06,7.20106947431751e+18,6.195004078924367e-11,1.5683909290934235e+26,9.428698500458866,Pe1,1.0,725.6,porosity,1.8136996248232509
0.545,3.0436057852002614e-09,3083933.457848509,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.0002333337872601906,9.659384446620077e-09,9.83758108245134e-11,0.005654719790254441,117261650.09798811,4612373.271751743,117352326.65312165,-1.4162792325413113e-09,2.3739324925344686e-09,2.764308655638643e-09,1.3771568570900966e+16,7.641402343638721e-18,1.6816835973414032e+28,8.069491704438192,Pe1,1.0,725.6,permeability,0.07931559146149066
0.545,1.8581233557635945e-11,18827.4342673194,1.0194912768636681,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6675381194658645e-05,9.659384446620077e-09,1.645511862976261e-09,0.0067752306127899994,1755870893.1915612,185322137.6176736,1765623654.1937568,-1.645285967565696e-07,5.9330301486777e-07,6.156932081823473e-07,3.117426888248515e+18,3.790781266018712e-13,9.232779374928057e+26,9.246898138468625,Pe1,1.0,725.6,tortuosity,1.1933422065394652
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,3.878817804804436e-05,0.03978817804804436,1.411300619530232,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.5314193800144924e-09,5.761487441130072e-11,0.22492875992158534,-3113879.3106965106,-1065623.14638712,3291169.556814076,-1.5786913360257842e-11,2.8233439145930664e-13,1.5789437803572622e-11,10831797051699.762,2.493063461528882e-22,1.497890066911088e+27,6.517350257162752,Pe1,1.0,725.6,fluid_chemistry,0.0022244216833498687
0.9194,3.4729412158649376e-09,3518957.568298304,1.0115819169810163,4.430184939095049e-05,0.045301849390950485,1.3535781436748995,0.001,2220000000.0,3141592.653589793,45.0,0.00017484047939913622,1.4352025560337988e-09,1.2652570457129733e-11,0.520457507810104,-193709.25455974665,-186637.7289094443,268992.41096091905,-8.776277960679043e-12,-3.978499109488389e-12,9.635948837934987e-12,72356917154.56796,9.285151000730062e-23,1.7738721690589192e+26,5.429740027495759,Pe1,1.0,750.6,full_path,0.00018180544674740052
0.9194,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.4036754435591775e-05,9.659384446620077e-09,2.7588979965272975e-09,0.009566411469562535,2454180105.2987137,1002110595.3530259,2650891479.2127576,-1.1492130001458609e-06,-7.858605007744791e-06,7.942188815903067e-06,7.027225634562802e+18,6.307836318745577e-11,1.510088595510161e+26,9.42339194918019,Pe1,1.0,750.6,porosity,1.791673259239916
0.545,3.4729412158649376e-09,3518957.568298304,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00024924826614200707,9.659384446620077e-09,9.209452124018485e-11,0.005654654246579918,109783866.59471771,4324519.24082775,109869007.60064717,1.2758703482302795e-09,2.581992926371876e-09,2.880023023749577e-09,1.2071198831151064e+16,8.294532617327657e-18,1.5111326538007068e+28,8.040875201738784,Pe1,1.0,750.6,permeability,0.07425779760541745
0.545,1.8581233557635945e-11,18827.4342673194,1.0115819169810163,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6610570244498474e-05,9.659384446620077e-09,1.6648490046067566e-09,0.006828272323570439,1768355108.7390687,193072504.39647582,1778863902.2020462,-1.6927590855887292e-07,6.031524916051474e-07,6.264561128665992e-07,3.1643567825574907e+18,3.9244726134792925e-13,9.058585323752823e+26,9.250142722235886,Pe1,1.0,750.6,tortuosity,1.2022909690550856
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,4.430184939095049e-05,0.045301849390950485,1.3535781436748995,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.4352025560337988e-09,5.9706429399708e-11,0.25609837346099834,-2839951.8845415986,-977773.0733518547,3003559.037123011,-1.560647189709059e-11,2.0225559592755975e-11,2.55467263248112e-11,9021366889483.309,6.526352259148016e-22,7.421460789436826e+26,6.477636172739098,Pe1,1.0,750.6,fluid_chemistry,0.0020300327084531644
0.92495,3.587766192089261e-09,3635303.9715338172,1.0105206456857463,4.80792745519313e-05,0.0490792745519313,1.3180420938437116,0.001,2220000000.0,3141592.653589793,45.0,0.00017708041338921018,1.3788661105640934e-09,1.2784564585622048e-11,0.5678545332356907,-177488.68748322013,-171434.85619643098,246763.3362223958,8.562723330675911e-12,-3.022530083406612e-12,9.080524155730195e-12,60892144103.607155,8.245591894279957e-23,1.584409875979712e+26,5.3922806332415085,Pe1,1.0,775.6,full_path,0.0001667813542490968
0.92495,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3994578533466618e-05,9.659384446620077e-09,2.7839179147400113e-09,0.009624246826988286,2414956825.7168846,1006514753.4242853,2616311988.07354,-1.0064965567569851e-06,-8.004583216888497e-06,8.067613512982427e-06,6.84508841893732e+18,6.508638779485666e-11,1.443373149127065e+26,9.417689531173542,Pe1,1.0,775.6,porosity,1.7683018198286513
0.545,3.587766192089261e-09,3635303.9715338172,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00025333517589018614,9.659384446620077e-09,9.060881294504499e-11,0.005654638743587174,108014966.36718492,4256302.710411528,108098793.11105534,-1.4520584160954513e-10,2.2230537736910037e-09,2.227791017389052e-09,1.1685349072066746e+16,4.963052817159348e-18,1.9220558968914854e+28,8.033820845219408,Pe1,1.0,775.6,permeability,0.07306135256457308
0.545,1.8581233557635945e-11,18827.4342673194,1.0105206456857463,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.660185471336467e-05,9.659384446620077e-09,1.6674724621671855e-09,0.006835452656414615,1770039198.6900554,194128605.41930237,1780652880.361969,-1.7067123265970862e-07,6.042300012411189e-07,6.278714550426918e-07,3.1707246803413765e+18,3.9422256405742693e-13,9.036065410688201e+26,9.250579266551297,Pe1,1.0,775.6,tortuosity,1.203500096005635
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,4.80792745519313e-05,0.0490792745519313,1.3180420938437116,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.3788661105640934e-09,6.067182759826012e-11,0.27745271550956496,-2666766.5004697004,-921245.850358027,2821407.004462365,-1.4183905095926614e-11,-1.1496961953359877e-11,1.8258239179265275e-11,7960337484829.296,3.333632979272575e-22,9.004312908879358e+26,6.450465740193716,Pe1,1.0,775.6,fluid_chemistry,0.0019069205672759652
0.93035,3.7382764807290514e-09,3787808.5163548687,1.009288047937797,4.922411343517541e-05,0.05022411343517541,1.3078220971030692,0.001,2220000000.0,3141592.653589793,45.0,0.0001801213058552974,1.3630601638163788e-09,1.2705970102071272e-11,0.5852068520019964,-169413.72156926637,-163875.64535231653,235703.70424663913,2.3627752219491493e-12,-3.4812452069566245e-12,4.207347732291131e-12,55556236195.58713,1.770177494041532e-23,3.18011464339053e+26,5.372366407815939,Pe1,1.0,800.6,full_path,0.00015930641722380502
0.93035,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3953905291325733e-05,9.659384446620077e-09,2.8083337890370655e-09,0.009680519819525396,2380541236.851899,1009695135.1865163,2585819182.8454843,-8.708561662198728e-07,-8.186710660643593e-06,8.23289875459055e-06,6.686460846371688e+18,6.778062190333863e-11,1.3800426313151371e+26,9.412598152934954,Pe1,1.0,800.6,porosity,1.7476924723111347
0.545,3.7382764807290514e-09,3787808.5163548687,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.0002585944137778561,9.659384446620077e-09,8.876602945660713e-11,0.005654619514604023,105820829.7281205,4171621.3847314743,105903023.70246762,-2.4277492332776607e-09,1.6818334162364605e-09,2.953392960587851e-09,1.1215450429325418e+16,8.722529979649871e-18,1.4203720132195066e+28,8.024908360093791,Pe1,1.0,800.6,permeability,0.07157728527488079
0.545,1.8581233557635945e-11,18827.4342673194,1.009288047937797,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6591726442970036e-05,9.659384446620077e-09,1.6705280969521145e-09,0.006843811118858249,1771997832.754123,195360058.27942815,1782734380.5671809,-1.7046406336640382e-07,6.061581236111437e-07,6.296710789921734e-07,3.17814187165625e+18,3.964856677191679e-13,9.007804168588063e+26,9.251086640064095,Pe1,1.0,800.6,tortuosity,1.2049069315121146
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,4.922411343517541e-05,0.05022411343517541,1.3078220971030692,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.3630601638163788e-09,6.09039313633008e-11,0.2839246571710836,-2616754.428086812,-904803.6354946456,2768767.4795324123,-1.4611845150798358e-11,1.3644360419174776e-11,1.9991863093750237e-11,7666073355716.267,3.9967458995925277e-22,7.886312385486778e+26,6.4422864853244395,Pe1,1.0,800.6,fluid_chemistry,0.00187134278903206
0.93535,3.852543945854283e-09,3903590.0214882786,1.0089356932232831,5.0347890851196886e-05,0.051347890851196884,1.298018717977743,0.001,2220000000.0,3141592.653589793,45.0,0.0001823322377641126,1.3480619805048682e-09,1.266594790049764e-11,0.6017265319523981,-162847.16716168378,-157715.93407782295,226701.3800457015,-4.566280418781566e-12,-3.5464460644920495e-12,5.781712250821473e-12,51393515714.62558,3.3428196551299106e-23,2.1872663372895514e+26,5.355454163904235,Pe1,1.0,825.6,full_path,0.00015322196462802458
0.93535,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3916559369281096e-05,9.659384446620077e-09,2.8310043661482063e-09,0.009732625102446034,2351527945.546543,1011900894.9500432,2560005292.9412165,-7.531019506131749e-07,-8.392276953359393e-06,8.425999941247601e-06,6.553627099887044e+18,7.099747500990458e-11,1.3226532499091864e+26,9.408240863238719,Pe1,1.0,825.6,porosity,1.7302454901841355
0.545,3.852543945854283e-09,3903590.0214882786,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.0002625168778013898,9.659384446620077e-09,8.743970822645395e-11,0.005654605674774578,104241559.52748248,4110624.7542345673,104322576.50476143,-5.792732888015623e-10,1.983887944022477e-09,2.0667290382526465e-09,1.0883199968591802e+16,4.271368917556709e-18,1.9994309306652985e+28,8.018378304499642,Pe1,1.0,825.6,permeability,0.07050909934423237
0.545,1.8581233557635945e-11,18827.4342673194,1.0089356932232831,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.658883000355532e-05,9.659384446620077e-09,1.6714033069789566e-09,0.006846204255337255,1772558260.677042,195713049.40818137,1783330139.150648,-1.7052443547508404e-07,6.066438287383338e-07,6.301549952514865e-07,3.18026638520307e+18,3.9709531804040103e-13,9.000190128407536e+26,9.251231749422786,Pe1,1.0,825.6,tortuosity,1.2053095902898618
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,5.0347890851196886e-05,0.051347890851196884,1.298018717977743,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.3480619805048682e-09,6.110744254962929e-11,0.29027753461773603,-2568780.301985892,-888985.5452161202,2718258.18116564,-1.3494576003714534e-11,-1.2645287324181693e-11,1.8493427833453113e-11,7388927539473.932,3.420068730311383e-22,8.18680727484191e+26,6.434290703805778,Pe1,1.0,825.6,fluid_chemistry,0.0018372047792582342
0.9409,3.941049771679181e-09,3993268.546480948,1.0087329850526607,5.19211462927601e-05,0.052921146292760096,1.2846557279348656,0.001,2220000000.0,3141592.653589793,45.0,0.00018385156462276254,1.3278730105230028e-09,1.2689483215508597e-11,0.62396807945424,-155922.20399812146,-151212.18003445442,217202.3413557139,-4.149977440993471e-12,-3.384265739636198e-12,5.354957269412153e-12,47176857090.40407,2.867556735723006e-23,2.2211998160844553e+26,5.3368645024655486,Pe1,1.0,850.6,full_path,0.00014680179475581601
0.9409,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3875454502020097e-05,9.659384446620077e-09,2.856239764777172e-09,0.009790462707765376,2322120340.2497005,1013712568.9473959,2533743484.8546357,-6.189148310709723e-07,-8.665564777311923e-06,8.687638832151614e-06,6.419856047043314e+18,7.547506847790866e-11,1.260390337916046e+26,9.40376264497869,Pe1,1.0,850.6,porosity,1.712495771020984
0.545,3.941049771679181e-09,3993268.546480948,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00026551520076468875,9.659384446620077e-09,8.645229735337972e-11,0.005654595371389547,103065797.94455844,4065188.4627768267,103145937.69599675,3.219997601184935e-10,2.1155708087728325e-09,2.1399354411869776e-09,1.0639084463186442e+16,4.5793236924481045e-18,1.9092403932523072e+28,8.013452128373608,Pe1,1.0,850.6,permeability,0.0697138377101825
0.545,1.8581233557635945e-11,18827.4342673194,1.0087329850526607,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6587163465081e-05,9.659384446620077e-09,1.6719071579422878e-09,0.00684758177488483,1772880774.8144715,195916319.47789818,1783673021.0283852,-1.7147297105104103e-07,6.066056050057461e-07,6.303755545906411e-07,3.1814894459445263e+18,3.9737333982545836e-13,8.996640268355499e+26,9.251315243437912,Pe1,1.0,850.6,tortuosity,1.2055413358351763
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,5.19211462927601e-05,0.052921146292760096,1.2846557279348656,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.3278730105230028e-09,6.135466532841826e-11,0.29917137576265573,-2503459.2290131296,-867378.7760654625,2649462.974359112,-1.4105515983886751e-11,1.1270734780391303e-11,1.805533283164857e-11,7019654052499.832,3.259950436616068e-22,7.93052556030723e+26,6.423157854726407,Pe1,1.0,850.6,fluid_chemistry,0.0017907077674545898
0.94505,4.003438010321894e-09,4056483.4271537554,1.0081763711181384,5.3632409495173966e-05,0.054632409495173964,1.2705726914398434,0.001,2220000000.0,3141592.653589793,45.0,0.00018484274597787212,1.3069109226150003e-09,1.2730176542249967e-11,0.6473430766490126,-149736.79297774477,-145380.56496392126,208702.21810150682,-3.510817243259182e-13,-3.781573413210788e-12,3.797835680576287e-12,43556615840.48892,1.442355585665835e-23,2.9485880725621373e+26,5.319527064801561,Pe1,1.0,875.6,full_path,0.00014105676760014802
0.94505,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.3844955326525544e-05,9.659384446620077e-09,2.8751582024397374e-09,0.009833711155178674,2301830949.8318596,1014724431.8526595,2515569795.136391,-5.172080188435211e-07,-8.902669917760272e-06,8.917681077463452e-06,6.328091394202545e+18,7.952503579934973e-11,1.2148506766604104e+26,9.400636371441967,Pe1,1.0,875.6,porosity,1.7002126149034156
0.545,4.003438010321894e-09,4056483.4271537554,1.2186342353923165,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,0.00026760854935258167,9.659384446620077e-09,8.577603020720033e-11,0.005654588314711254,102260512.66382629,4034057.149712966,102340051.1400875,-1.5041849192498182e-09,1.7194515680208571e-09,2.284531892110059e-09,1.0473486067355724e+16,5.219085966067966e-18,1.7744176960219159e+28,8.010045629656346,Pe1,1.0,875.6,permeability,0.06916915853205471
0.545,1.8581233557635945e-11,18827.4342673194,1.0081763711181384,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6582586475709432e-05,9.659384446620077e-09,1.6732919789560224e-09,0.0068513671408622495,1773766774.6630428,196475203.99211735,1784615106.0333085,-1.7074080288108653e-07,6.076777703798583e-07,6.312089150054155e-07,3.184851076682277e+18,3.984246943823139e-13,8.983662531126074e+26,9.251544564789809,Pe1,1.0,875.6,tortuosity,1.206178068241798
0.545,1.8581233557635945e-11,18827.4342673194,1.2186342353923165,5.3632409495173966e-05,0.054632409495173964,1.2705726914398434,0.001,2220000000.0,3141592.653589793,45.0,1.8231428594914342e-05,1.3069109226150003e-09,6.157750603851179e-11,0.308845393440779,-2434805.297810282,-844587.7939239282,2577131.2306303503,-1.35951291945318e-11,1.0107668772077024e-11,1.6940853160984304e-11,6641605379890.304,2.869925058220319e-22,7.964265114836419e+26,6.411136533912769,Pe1,1.0,875.6,fluid_chemistry,0.0017418204961161558
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,9.659384446620077e-09,1.2591082677578816e-09,0.005666831209192366,1478876230.5528464,45038667.779614106,1479561890.1855907,-8.08144770065852e-08,4.095584626777636e-07,4.174555234331209e-07,2.189103386889558e+18,1.7426911404482098e-13,1.411875653362231e+27,9.170133136447589,Pe10,10.0,0.1,full_path,1.0
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,9.659384446620077e-09,1.2591082677578816e-09,0.005666831209192366,1478876230.5528464,45038667.779614106,1479561890.1855907,-8.08144770065852e-08,4.095584626777636e-07,4.174555234331209e-07,2.189103386889558e+18,1.7426911404482098e-13,1.411875653362231e+27,9.170133136447589,Pe10,10.0,0.1,porosity,1.0
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,9.659384446620077e-09,1.2591082677578816e-09,0.005666831209192366,1478876230.5528464,45038667.779614106,1479561890.1855907,-8.08144770065852e-08,4.095584626777636e-07,4.174555234331209e-07,2.189103386889558e+18,1.7426911404482098e-13,1.411875653362231e+27,9.170133136447589,Pe10,10.0,0.1,permeability,1.0
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,9.659384446620077e-09,1.2591082677578816e-09,0.005666831209192366,1478876230.5528464,45038667.779614106,1479561890.1855907,-8.08144770065852e-08,4.095584626777636e-07,4.174555234331209e-07,2.189103386889558e+18,1.7426911404482098e-13,1.411875653362231e+27,9.170133136447589,Pe10,10.0,0.1,tortuosity,1.0
0.545,1.858123346338378e-11,18827.434171818397,1.2186342353756738,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8231428548550947e-05,9.659384446620077e-09,1.2591082677578816e-09,0.005666831209192366,1478876230.5528464,45038667.779614106,1479561890.1855907,-8.08144770065852e-08,4.095584626777636e-07,4.174555234331209e-07,2.189103386889558e+18,1.7426911404482098e-13,1.411875653362231e+27,9.170133136447589,Pe10,10.0,0.1,fluid_chemistry,1.0
0.54505,1.8887196435932454e-11,19137.451143298018,1.2158456257877204,4.413152322612699e-07,0.00144131523226127,3.355251082358269,0.001,2220000000.0,3141592.653589793,45.0,1.8359032407226528e-05,8.046215813108671e-09,3.1962267773400574e-10,0.008167575955187906,307877101.4516944,27211136.988421008,309077264.7324606,-6.773907630674184e-09,1.579643727685356e-08,1.718759015192283e-08,9.552875557449955e+16,2.9541325523047465e-16,4.56156862112101e+27,8.490067060176928,Pe10,10.0,0.2,full_path,0.208897827649299
