z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm,include_in_quantitative_summary,interface_value_policy
-0.003999999999999986,-3.9999999999999862,R_E,0.003999999999999986,3.9999999999999862,8.729839143363009e-06,8.729839143363009e-06,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.0029999999999999853,-2.9999999999999853,R_E,0.0029999999999999853,2.9999999999999853,9.891899682002257e-06,9.891899682002257e-06,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.0019999999999999844,-1.9999999999999845,R_E,0.0019999999999999844,1.9999999999999845,1.1294588786099719e-05,1.1294588786099719e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.0009999999999999835,-0.9999999999999836,R_E,0.0009999999999999835,0.9999999999999836,1.3016857422330343e-05,1.3016857422330343e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.0,0.0,interface,0.0,0.0,5.937170388286094e-06,5.937170388286094e-06,7.13928273561301e-05,71.3928273561301,0.0,0.0,False,plot_only_linear_interpolation
0.0010000000000000182,1.0000000000000182,T_E,0.0010000000000000182,1.0000000000000182,2.0760360793845866e-06,2.0760360793845866e-06,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.002000000000000019,2.000000000000019,T_E,0.002000000000000019,2.000000000000019,1.6957023433244795e-06,1.6957023433244795e-06,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.00300000000000002,3.00000000000002,T_E,0.00300000000000002,3.00000000000002,1.3968350224190445e-06,1.3968350224190445e-06,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.004000000000000021,4.000000000000021,T_E,0.004000000000000021,4.000000000000021,1.1820800536340976e-06,-1.1820800536340976e-06,7.099249374478731e-05,70.99249374478731,0.0,0.0,True,physical_receiver_sample
0.005000000000000022,5.000000000000022,T_E,0.005000000000000022,5.000000000000022,1.0553848794103493e-06,-1.0553848794103493e-06,7.099249374478731e-05,70.99249374478731,0.0,0.0,True,physical_receiver_sample
0.006000000000000023,6.000000000000023,T_E,0.006000000000000023,6.000000000000023,9.472181104694777e-07,-9.472181104694777e-07,7.099249374478731e-05,70.99249374478731,0.0,0.0,True,physical_receiver_sample
0.0070000000000000236,7.000000000000024,T_E,0.0070000000000000236,7.000000000000024,8.539499336872208e-07,-8.539499336872208e-07,7.099249374478731e-05,70.99249374478731,0.0,0.0,True,physical_receiver_sample
0.008000000000000024,8.000000000000025,T_E,0.008000000000000024,8.000000000000025,7.728623056450344e-07,-7.728623056450344e-07,7.099249374478731e-05,70.99249374478731,0.0,0.0,True,physical_receiver_sample
0.009000000000000025,9.000000000000025,T_E,0.009000000000000025,9.000000000000025,7.058876981499687e-07,-7.058876981499687e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.010000000000000026,10.000000000000027,T_E,0.010000000000000026,10.000000000000027,6.479561622825269e-07,-6.479561622825269e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.011000000000000027,11.000000000000027,T_E,0.011000000000000027,11.000000000000027,5.963025171539474e-07,-5.963025171539474e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.012000000000000028,12.000000000000028,T_E,0.012000000000000028,12.000000000000028,5.500287144242504e-07,-5.500287144242504e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.013000000000000029,13.000000000000028,T_E,0.013000000000000029,13.000000000000028,5.084080572126623e-07,-5.084080572126623e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.01400000000000003,14.00000000000003,T_E,0.01400000000000003,14.00000000000003,4.7084358002642723e-07,-4.7084358002642723e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.01500000000000003,15.00000000000003,T_E,0.01500000000000003,15.00000000000003,4.3683828608640124e-07,-4.3683828608640124e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.01600000000000003,16.000000000000032,T_E,0.01600000000000003,16.000000000000032,4.0597352170759093e-07,-4.0597352170759093e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.017000000000000032,17.000000000000032,T_E,0.017000000000000032,17.000000000000032,3.778930124703147e-07,-3.778930124703147e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.018000000000000033,18.000000000000032,T_E,0.018000000000000033,18.000000000000032,3.5229089212431314e-07,-3.5229089212431314e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.019000000000000034,19.000000000000036,T_E,0.019000000000000034,19.000000000000036,3.28902584703098e-07,-3.28902584703098e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.020000000000000035,20.000000000000036,T_E,0.020000000000000035,20.000000000000036,3.074977526927445e-07,-3.074977526927445e-07,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
