z_m,z_mm,offset_D_mm,r_mm,theta_deg,pride_signed_peak,pride_peak_abs,pride_signed_norm,pride_abs_norm,pride_signed_side_norm,pride_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,snapshot_index,snapshot_Time_s,snapshot_Porosity
0.06200000000000014,62.000000000000135,45.0,76.60939890117933,35.97238704928485,2561368315023868.5,2561368315023868.5,0.7026433311710839,0.7026433311710839,0.9349950474465667,0.9349950474465667,137.89404938107566,137.89404938107566,0.725490422409893,0.725490422409893,0.725490422409893,0.725490422409893,porous/transmitted,24,5769.2,0.75115
0.06100000000000014,61.000000000000135,45.0,75.80237463298901,36.41637851988598,2571757333095237.0,2571757333095237.0,0.7054932822001669,0.7054932822001669,0.938787426850804,0.938787426850804,140.04944836130844,140.04944836130844,0.7368304426910404,0.7368304426910404,0.7368304426910404,0.7368304426910404,porous/transmitted,24,5769.2,0.75115
0.06000000000000014,60.000000000000135,45.0,75.00000000000011,36.86989764584395,2582071523150495.0,2582071523150495.0,0.7083227061515172,0.7083227061515172,0.9425524912359309,0.9425524912359309,142.22222222222192,142.22222222222192,0.7482618759779044,0.7482618759779044,0.7482618759779044,0.7482618759779044,porous/transmitted,24,5769.2,0.75115
0.059000000000000136,59.000000000000135,45.0,74.2024258363567,37.33319573818576,2592294583249409.5,2592294583249409.5,0.7111271310210411,0.7111271310210411,0.9462842897852327,0.9462842897852327,144.41014400250185,144.41014400250185,0.7597730057452846,0.7597730057452846,0.7597730057452846,0.7597730057452846,porous/transmitted,24,5769.2,0.75115
0.058000000000000135,58.000000000000135,45.0,73.40980860893193,37.8065299447044,2602408953457148.5,2602408953457148.5,0.7139017397072569,0.7139017397072569,0.9499764124670067,0.9499764124670067,146.6107171680667,146.6107171680667,0.7713506971873392,0.7713506971873392,0.7713506971873392,0.7713506971873392,porous/transmitted,24,5769.2,0.75115
0.057000000000000134,57.000000000000135,45.0,72.62231062146132,38.29016319224299,2612395729502350.0,2612395729502350.0,0.7166413463256806,0.7166413463256806,0.9536219585165348,0.9536219585165348,148.82115387436954,148.82115387436954,0.7829802828508526,0.7829802828508526,0.7829802828508526,0.7829802828508526,porous/transmitted,24,5769.2,0.75115
0.05600000000000013,56.000000000000135,45.0,71.84010022264734,38.78436410029727,2622234570716253.5,2622234570716253.5,0.7193403709543724,0.7193403709543724,0.957213502830429,0.957213502830429,151.03835202350385,151.03835202350385,0.7946454419277071,0.7946454419277071,0.7946454419277071,0.7946454419277071,porous/transmitted,24,5769.2,0.75115
0.05500000000000013,55.000000000000135,45.0,71.06335201775958,39.28940686250029,2631903601895768.0,2631903601895768.0,0.7219928127126785,0.7219928127126785,0.9607430601429892,0.9607430601429892,153.2588711293702,153.2588711293702,0.8063280732763032,0.8063280732763032,0.8063280732763032,0.8063280732763032,porous/transmitted,24,5769.2,0.75115
0.05400000000000013,54.00000000000013,45.0,70.29224708315999,39.80557109226513,2641379308715332.5,2641379308715332.5,0.7245922210702528,0.7245922210702528,0.9642020468476271,0.9642020468476271,155.47890702233846,155.47890702233846,0.8180081623373161,0.8180081623373161,0.8180081623373161,0.8180081623373161,porous/transmitted,24,5769.2,0.75115
0.05300000000000013,53.00000000000013,45.0,69.52697318307489,40.33314162856094,2650636426293438.0,2650636426293438.0,0.7271316652782451,0.7271316652782451,0.9675812403194878,0.9675812403194878,157.69426544662852,157.69426544662852,0.8296636422238041,0.8296636422238041,0.8296636422238041,0.8296636422238041,porous/transmitted,24,5769.2,0.75115
0.05200000000000013,52.00000000000013,45.0,68.76772498781688,40.87240829748821,2659647820501484.0,2659647820501484.0,0.7296037018095389,0.7296037018095389,0.9708707355887509,0.9708707355887509,159.90033462947255,159.90033462947255,0.841270249401638,0.841270249401638,0.841270249401638,0.841270249401638,porous/transmitted,24,5769.2,0.75115
0.05100000000000013,51.00000000000013,45.0,68.0147042925279,41.423665625002585,2668384361583609.5,2668384361583609.5,0.7320003396897106,0.7320003396897106,0.9740598992071525,0.9740598992071525,162.09205693149397,162.09205693149397,0.8528013745360117,0.8528013745360117,0.8528013745360117,0.8528013745360117,porous/transmitted,24,5769.2,0.75115
