z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm,include_in_quantitative_summary,interface_value_policy
-0.00799999999999999,-7.999999999999989,R_E,0.00799999999999999,7.999999999999989,1.5091071339729488e-05,1.5091071339729488e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.006999999999999989,-6.9999999999999885,R_E,0.006999999999999989,6.9999999999999885,1.675724051649718e-05,1.675724051649718e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.005999999999999988,-5.999999999999988,R_E,0.005999999999999988,5.999999999999988,1.868314367430196e-05,1.868314367430196e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.004999999999999987,-4.999999999999987,R_E,0.004999999999999987,4.999999999999987,2.092678094744231e-05,2.092678094744231e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.003999999999999986,-3.9999999999999862,R_E,0.003999999999999986,3.9999999999999862,2.3565135240431466e-05,2.3565135240431466e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.0029999999999999853,-2.9999999999999853,R_E,0.0029999999999999853,2.9999999999999853,2.6702813856021563e-05,2.6702813856021563e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.0019999999999999844,-1.9999999999999845,R_E,0.0019999999999999844,1.9999999999999845,3.0485746032447506e-05,3.0485746032447506e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.0009999999999999835,-0.9999999999999836,R_E,0.0009999999999999835,0.9999999999999836,3.512353849239303e-05,3.512353849239303e-05,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.0,0.0,interface,0.0,0.0,1.5031185366700473e-05,1.5031185366700473e-05,7.13928273561301e-05,71.3928273561301,0.0,0.0,False,plot_only_linear_interpolation
0.0010000000000000182,1.0000000000000182,T_E,0.0010000000000000182,1.0000000000000182,7.443751603870083e-06,-7.443751603870083e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.002000000000000019,2.000000000000019,T_E,0.002000000000000019,2.000000000000019,6.503582012407177e-06,-6.503582012407177e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.00300000000000002,3.00000000000002,T_E,0.00300000000000002,3.00000000000002,5.7377774186344255e-06,-5.7377774186344255e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.004000000000000021,4.000000000000021,T_E,0.004000000000000021,4.000000000000021,5.102150781640799e-06,-5.102150781640799e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.005000000000000022,5.000000000000022,T_E,0.005000000000000022,5.000000000000022,4.566335580186874e-06,-4.566335580186874e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.006000000000000023,6.000000000000023,T_E,0.006000000000000023,6.000000000000023,4.1088582795704705e-06,-4.1088582795704705e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.0070000000000000236,7.000000000000024,T_E,0.0070000000000000236,7.000000000000024,3.7141269032872395e-06,-3.7141269032872395e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.008000000000000024,8.000000000000025,T_E,0.008000000000000024,8.000000000000025,3.3705422225904546e-06,-3.3705422225904546e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.009000000000000025,9.000000000000025,T_E,0.009000000000000025,9.000000000000025,3.0692823707333884e-06,-3.0692823707333884e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.010000000000000026,10.000000000000027,T_E,0.010000000000000026,10.000000000000027,2.8035016799698165e-06,-2.8035016799698165e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.011000000000000027,11.000000000000027,T_E,0.011000000000000027,11.000000000000027,2.567790677113512e-06,-2.567790677113512e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.012000000000000028,12.000000000000028,T_E,0.012000000000000028,12.000000000000028,2.3578045576028368e-06,-2.3578045576028368e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.013000000000000029,13.000000000000028,T_E,0.013000000000000029,13.000000000000028,2.170002636919267e-06,-2.170002636919267e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.01400000000000003,14.00000000000003,T_E,0.01400000000000003,14.00000000000003,2.001462297575147e-06,-2.001462297575147e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.01500000000000003,15.00000000000003,T_E,0.01500000000000003,15.00000000000003,1.849743816984766e-06,-1.849743816984766e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.01600000000000003,16.000000000000032,T_E,0.01600000000000003,16.000000000000032,1.7127905139420649e-06,-1.7127905139420649e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.017000000000000032,17.000000000000032,T_E,0.017000000000000032,17.000000000000032,1.5888537908601336e-06,-1.5888537908601336e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.018000000000000033,18.000000000000032,T_E,0.018000000000000033,18.000000000000032,1.4764359869310864e-06,-1.4764359869310864e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.019000000000000034,19.000000000000036,T_E,0.019000000000000034,19.000000000000036,1.3742461593865926e-06,-1.3742461593865926e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
0.020000000000000035,20.000000000000036,T_E,0.020000000000000035,20.000000000000036,1.2811653832129202e-06,-1.2811653832129202e-06,7.112593828190158e-05,71.12593828190158,0.0,0.0,True,physical_receiver_sample
